name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,4413558,4096,2,,124.16015499702401,,,,primary,3,"LINESTRING (-83.3182465 42.4421748, -83.3183562 42.4421205, -83.3184836 42.4420849, -83.3185842 42.4420819, -83.3188283 42.4420819, -83.3190777 42.442077, -83.3192185 42.4420724, -83.3193119 42.4420337, -83.3193339 42.4419988, -83.3193339 42.4419523, -83.3192869 42.4418958, -83.319112 42.4418282)",auto
,1,4413559,4,3,,37.55675854004934,,,,primary,3,"LINESTRING (-83.3174236 42.4418646, -83.3173907 42.4420075, -83.3174115 42.4421456, -83.3174499 42.4421914)",auto
,2,4623147,820,825,,134.00297390865668,,,,primary,3,"LINESTRING (-83.335651 42.447601, -83.3352703 42.44754, -83.3346883 42.4473221, -83.3346319 42.4473153, -83.3345813 42.4473195, -83.3345444 42.4473323, -83.3345087 42.4473586, -83.334488 42.4473883, -83.3344684 42.4474206, -83.3344673 42.4474436, -83.3344765 42.4474623, -83.3345064 42.4474963, -83.334648 42.4475846)",auto
,3,4688080,2306,2305,,102.24104490364819,,,,primary,3,"LINESTRING (-83.2746779 42.2992537, -83.2747575 42.2991546, -83.2754055 42.2990305, -83.2754965 42.2989902, -83.2755194 42.298941, -83.2754745 42.2988902, -83.2753264 42.2988465)",auto
8 Mile Road,4,4693562,2065,4640,,69.33324482374518,,45,,primary,3,"LINESTRING (-83.297508 42.4423225, -83.2973101 42.4423274, -83.2967409 42.4423408, -83.2966635 42.4423426)",auto
,5,4839598,10,12,,32.03524410688034,,,,primary,3,"LINESTRING (-83.2855348 42.5569394, -83.2854294 42.5568712, -83.2853878 42.5568581, -83.2853373 42.5568538, -83.2852725 42.5568511, -83.2851827 42.5568532)",auto
,6,4839644,683,13,,215.4609426288183,,,,primary,3,"LINESTRING (-83.2851892 42.5447879, -83.2851208 42.5446711, -83.2850736 42.5445905, -83.285068 42.544232, -83.2850409 42.5431345, -83.2849856 42.5430754, -83.2849261 42.5430587, -83.2848761 42.5430541, -83.2847294 42.5430779)",auto
,7,8625642,17,18,,422.4500458968194,,,,motorway,1,"LINESTRING (-83.9917158 42.6149761, -83.99102 42.614322, -83.990613 42.613978, -83.990449 42.61377, -83.990374 42.613577, -83.990389 42.613365, -83.990453 42.613145, -83.99058 42.612974, -83.99069 42.612885, -83.990759 42.612828, -83.990985 42.612712, -83.991283 42.612625, -83.991567 42.612603, -83.99184 42.612629, -83.992096 42.612696, -83.992301 42.612813)",auto
Highland Road,8,8627477,19,20,,248.14299543086426,,,,primary,3,"LINESTRING (-83.9924282 42.6147424, -83.992807 42.614313, -83.9929175 42.6140981, -83.992966 42.613815, -83.992978 42.613613, -83.99296 42.613467, -83.992923 42.613318, -83.992849 42.613117, -83.992757 42.612954, -83.992672 42.612841, -83.992491 42.612705)",auto
,9,8628885,30,3287,,127.6434098138582,,,,motorway,1,"LINESTRING (-83.990754 42.6159386, -83.9909303 42.6163502, -83.9909344 42.6165267, -83.9908897 42.6167421, -83.990784 42.6170545)",auto
