name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
North 4th Street,0,5996198,405,8,,126.58678957562094,,,,secondary,4,"LINESTRING (-93.2736878 44.9820455, -93.2732129 44.981713, -93.2731196 44.9816486, -93.272544 44.9812446)",auto
,1,5996794,588,609,,345.59650862719224,,,,motorway,1,"LINESTRING (-93.2476768 44.8622483, -93.2485265 44.8623734, -93.2487325 44.862416, -93.2489041 44.8625255, -93.2490415 44.8626715, -93.2490844 44.8627992, -93.2490672 44.8629513, -93.2489642 44.8631034, -93.2488183 44.8632068, -93.2485952 44.8632798, -93.248372 44.8632981, -93.2481488 44.8632555, -93.2479772 44.8631582, -93.2478398 44.8630182, -93.2477969 44.8628905, -93.2476709 44.8624515)",auto
,2,5997337,625,226,,226.70871521477588,,,,motorway,1,"LINESTRING (-93.2710238 44.8618251, -93.2703713 44.8618394, -93.2699392 44.8618549, -93.2681485 44.8618767)",auto
Viking Drive,3,5997664,143,1479,,1507.4686157841431,,,,secondary,4,"LINESTRING (-93.4174242 44.8624341, -93.4171315 44.8620923, -93.417035 44.8618964, -93.4170224 44.8618669, -93.4169706 44.861746, -93.4168275 44.861317, -93.4166899 44.8608857, -93.4166463 44.8607811, -93.4165969 44.8606912, -93.4165115 44.8605796, -93.4164323 44.8604875, -93.4163314 44.860395, -93.4162245 44.8603162, -93.4160913 44.8602341, -93.4159622 44.8601692, -93.4158294 44.8601114, -93.4157041 44.8600696, -93.415581 44.860035, -93.4154501 44.8600052, -93.4152704 44.8599747, -93.4151006 44.8599484, -93.4145295 44.8598721, -93.4140454 44.8598204, -93.4136258 44.8597834, -93.4130362 44.8597463, -93.412619 44.8597256, -93.4123003 44.8597147, -93.4114412 44.8597125, -93.4099215 44.8597359, -93.4084249 44.8597547, -93.4075498 44.8597657, -93.4065667 44.8597781, -93.4050313 44.8597974, -93.404663 44.859802, -93.4043692 44.8598053, -93.4026716 44.8598199, -93.401878 44.85984, -93.4015739 44.859847, -93.4005294 44.8599373)",auto
Viking Drive,4,5997664,1479,143,,1507.4686157841431,,,,secondary,4,"LINESTRING (-93.4005294 44.8599373, -93.4015739 44.859847, -93.401878 44.85984, -93.4026716 44.8598199, -93.4043692 44.8598053, -93.404663 44.859802, -93.4050313 44.8597974, -93.4065667 44.8597781, -93.4075498 44.8597657, -93.4084249 44.8597547, -93.4099215 44.8597359, -93.4114412 44.8597125, -93.4123003 44.8597147, -93.412619 44.8597256, -93.4130362 44.8597463, -93.4136258 44.8597834, -93.4140454 44.8598204, -93.4145295 44.8598721, -93.4151006 44.8599484, -93.4152704 44.8599747, -93.4154501 44.8600052, -93.415581 44.860035, -93.4157041 44.8600696, -93.4158294 44.8601114, -93.4159622 44.8601692, -93.4160913 44.8602341, -93.4162245 44.8603162, -93.4163314 44.860395, -93.4164323 44.8604875, -93.4165115 44.8605796, -93.4165969 44.8606912, -93.4166463 44.8607811, -93.4166899 44.8608857, -93.4168275 44.861317, -93.4169706 44.861746, -93.4170224 44.8618669, -93.417035 44.8618964, -93.4171315 44.8620923, -93.4174242 44.8624341)",auto
,5,5998594,722,1334,,17.33312331118114,,,,motorway,1,"LINESTRING (-93.3627042 44.858103, -93.362508 44.8580326)",auto
,6,5998594,1334,2073,,107.63565954319186,,,,motorway,1,"LINESTRING (-93.362508 44.8580326, -93.3623073 44.8580192, -93.361779 44.8580094, -93.361639 44.8580221, -93.3614935 44.8580514, -93.3613746 44.8580881, -93.3611904 44.8581645)",auto
,7,5998594,2073,640,,434.29326056504397,,,,motorway,1,"LINESTRING (-93.3611904 44.8581645, -93.3609074 44.8582624, -93.3601017 44.8587244, -93.3599279 44.8587956, -93.35969 44.8588724, -93.3594691 44.8589386, -93.3590505 44.8590115, -93.3588452 44.8590439, -93.3585096 44.8590812, -93.3581404 44.8590812, -93.3573421 44.8590676, -93.3565031 44.8590489, -93.356035 44.8590629)",auto
Cecil Newman Lane,8,5998625,438,1231,,102.59969056103324,,,,secondary,4,"LINESTRING (-93.2766299 44.9508523, -93.2768079 44.9509063, -93.2772559 44.9509359, -93.2779132 44.9509794)",auto
,9,5998898,278,626,,322.7264748061004,,,,motorway,1,"LINESTRING (-93.2580037 44.8618906, -93.2565358 44.8619502, -93.255684 44.8620136, -93.255224 44.8620402, -93.2547369 44.8620549, -93.2539233 44.8621204)",auto
