segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,1598,,87.36482515750964,111.54527339214411,,,,,,,2,
1,1598,,57.73959011180866,87.36482515750964,,,,,,,1,
2,1603,,88.724597347405,154.0912528106466,,,,,,,1,
3,1605,,148.09172152979403,193.68885495335007,,,,,,,-1,
4,1605,,193.68885495335007,261.7844652024228,,,,,,,0,
5,1606,,214.01942590027537,261.7844652024228,,,,,,,0,
6,1606,,168.25015122682527,214.01942590027537,,,,,,,1,
7,1608,,168.21259657143315,270.63576413459714,,,,,,,2,
8,1608,,270.63576413459714,281.78235916004115,,,,,,,0,
9,1609,,165.96774502696553,281.78235916004115,,,,,,,1,
10,1620,,93.3331094008494,172.23270656488972,,,,,,,-1,
11,1621,,78.89959716404034,172.23270656488972,,,,,,,-1,
12,1637,,51.556402501216695,80.88896384046166,,,,,,,1,
13,1639,,84.80463855464029,115.24947101247429,,,,,,,1,
14,1651,,199.03170193004354,247.5923654927621,,,,,,,1,
15,1652,,128.03919290803717,247.5923654927621,,,,,,,1,
16,1653,,349.1088000734594,414.81296049125024,,,,,,,2,
17,1654,,316.8725267677019,414.81296049125035,,,,,,,1,
18,1655,,618.5138493685777,709.2759715392165,,,,,,,1,
19,1667,,69.51067971557622,148.8738782332175,,,,,,,-1,
20,1750,,83.63871763113862,138.31107165650752,,,,,,,1,
