segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,48011,,23.674350293369052,74.2669715769322,,,,,,,-1,
1,48012,,50.592621283563155,74.2669715769322,,,,,,,1,
2,48234,,95.20126884441312,161.70627987573425,,,,,,,-1,
3,48235,,66.50501103132112,161.70627987573425,,,,,,,-1,
4,49521,,143.03100451890174,287.95151137419157,,,,,,,-1,
5,49522,,144.92050685528983,287.95151137419157,,,,,,,-1,
6,50605,,72.41650210801913,194.38228909636248,,,,,,,0,
7,50605,,194.38228909636248,256.97710770894696,,,,,,,1,
8,50605,,10.971478229661708,72.41650210801913,,,,,,,1,
9,50607,,115.47085021310426,175.86437711845258,,,,,,,1,
10,50610,,189.13225489962298,253.01813401124036,,,,,,,1,
11,50761,,62.10249208510908,115.86606144339385,,,,,,,-1,
12,50762,,53.76356935828478,115.86606144339385,,,,,,,-1,
13,50763,,39.73055928205118,81.35106945256746,,,,,,,-1,
14,50764,,41.62051017051627,81.35106945256746,,,,,,,-1,
15,50765,,41.10898401758805,83.93017710210006,,,,,,,-1,
16,50766,,42.82119308451201,83.93017710210006,,,,,,,-1,
17,52349,,37.36520201841939,99.34146257401744,,,,,,,1,
18,52350,,61.97626055559806,99.34146257401744,,,,,,,1,
19,55664,,666.8393607306729,705.0816235656079,,,,,,,1,
20,55937,,40.03608300902591,134.58562349609926,,,,,,,1,
21,56345,,2130.016679159383,2209.743442168676,,,,,,,1,
22,56346,,2084.2710804889894,2209.7434421686758,,,,,,,1,
