name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Lake Mead North Boulevard,0,14278434,105,689,,161.43024309610067,,,,primary,3,"LINESTRING (-115.1366871 36.196649, -115.1370524 36.1963024, -115.137241 36.1961685, -115.137344 36.1961016, -115.1374668 36.1960459, -115.1377093 36.1959669, -115.1378081 36.195946, -115.1379606 36.1959343, -115.1381546 36.1959368)",auto
Lake Mead North Boulevard,1,14278436,1,1335,,21.671233026232407,,,,primary,3,"LINESTRING (-115.1338896 36.1969156, -115.1341304 36.1969305)",auto
,2,14279272,3,438,,80.96254694568167,,,,motorway,1,"LINESTRING (-115.170708 36.143677, -115.170402 36.143858, -115.1703206 36.1439009, -115.1700572 36.144002, -115.1700178 36.1440182, -115.1699322 36.1440387)",auto
,3,14279367,5,642,,557.356817001171,,35,,motorway,1,"LINESTRING (-115.2469167 36.2464491, -115.2469803 36.245879, -115.2469918 36.2454099, -115.2470141 36.2448899, -115.2470457 36.2445697, -115.2471109 36.2440721, -115.2472575 36.243387, -115.2473673 36.2430315, -115.2476929 36.242191, -115.2478852 36.2417422, -115.2479739 36.2415427)",auto
,4,14279670,14,15,,394.3529562918983,,,,motorway,1,"LINESTRING (-115.1821342 36.0856315, -115.1820395 36.0850188, -115.1818732 36.0845056, -115.1816804 36.0840891, -115.1814898 36.0836721, -115.1814329 36.0835226, -115.1812898 36.083036, -115.1812344 36.0827433, -115.1812069 36.082421, -115.1811141 36.0821998)",auto
,5,14279822,19,16,,493.80845041055886,,45,,motorway,1,"LINESTRING (-115.08242 36.105309, -115.0824909 36.1046293, -115.082523 36.104051, -115.0825833 36.1028419, -115.0826263 36.1024808, -115.0829108 36.1017738, -115.0830146 36.1015077, -115.0831176 36.100929)",auto
,6,14280799,26,312,,253.05560137355496,,,,motorway,1,"LINESTRING (-115.181806 36.0683972, -115.1820029 36.0677643, -115.1821551 36.067295, -115.1822791 36.0669607, -115.1824475 36.0665836, -115.1825708 36.0663636, -115.1826233 36.0662233)",auto
,7,14280985,318,920,,184.1838317192523,,35,,motorway,1,"LINESTRING (-115.2443753 36.1954836, -115.2442649 36.1958081, -115.2442648 36.1969038, -115.2442648 36.1969752, -115.2442555 36.1970532, -115.2442381 36.1971263)",auto
,8,14281263,508,34,,120.61904025838847,,,,motorway,1,"LINESTRING (-115.1184098 36.0218671, -115.118374 36.0220917, -115.1183453 36.0222574, -115.1183147 36.0223534, -115.1182744 36.0224572, -115.1182112 36.0225424, -115.1181796 36.0225724, -115.1181461 36.0226043, -115.1180622 36.0226573, -115.117837 36.022774)",auto
,9,14281502,311,459,,629.5431913025191,,,,motorway,1,"LINESTRING (-115.1894914 36.0661157, -115.188927 36.0658702, -115.1882582 36.0656176, -115.1876927 36.065415, -115.1861397 36.0648266, -115.1856896 36.0646297, -115.1853091 36.0644188, -115.1849329 36.0641534, -115.1846176 36.0638669, -115.1843241 36.0635558, -115.1838276 36.0629879)",auto
,10,14281916,40,41,,761.5869707195427,,35,,motorway,1,"LINESTRING (-115.2443133 36.189497, -115.2442067 36.1918226, -115.2440985 36.1930286, -115.2438418 36.195461, -115.2438289 36.1955417, -115.2437996 36.1956204, -115.243756 36.1956908, -115.2437034 36.1957454, -115.2436346 36.1957999, -115.2435399 36.1958447, -115.2434636 36.1958719, -115.2433894 36.1958868, -115.2433047 36.1958991, -115.2432196 36.1959091, -115.2430658 36.1959302)",auto
,11,14282170,46,509,,159.5152622540208,,,,motorway,1,"LINESTRING (-115.119998 36.022928, -115.118865 36.022603, -115.1188025 36.022558, -115.118772 36.022539, -115.1187302 36.0224649, -115.1186777 36.0221861)",auto
,12,14282286,48,49,,449.3251861695317,,45,,motorway,1,"LINESTRING (-115.0888601 36.129957, -115.089262 36.131286, -115.089419 36.132143, -115.089444 36.132546, -115.0895492 36.1339464)",auto
,13,14282294,55,56,,487.851693387527,,65,,motorway,1,"LINESTRING (-115.09132 36.136135, -115.0912256 36.1359667, -115.090925 36.135404, -115.0906364 36.134763, -115.0904771 36.1343917, -115.090346 36.13403, -115.090126 36.133193, -115.090019 36.132693, -115.089809 36.131937)",auto
,14,14282367,57,668,,588.0725107536499,,65,,motorway,1,"LINESTRING (-115.175284 36.175678, -115.1763836 36.1756606, -115.1779207 36.1756215, -115.1782074 36.1756101, -115.1793514 36.1755559, -115.1806453 36.175507, -115.1813749 36.1754767, -115.1818192 36.1753968)",auto
,15,14282368,58,306,,145.7399164197123,,35,,motorway,1,"LINESTRING (-115.173343 36.175946, -115.1736422 36.1759716, -115.1740191 36.1759648, -115.174156 36.1759851, -115.1742821 36.176014, -115.1743995 36.1760465, -115.1744353 36.176066, -115.1745166 36.1761082, -115.1746289 36.1761851, -115.1748129 36.1763383)",auto
,16,14283196,49,65,,107.95368276915954,,45,,motorway,1,"LINESTRING (-115.0895492 36.1339464, -115.089589 36.134576, -115.089572 36.134667, -115.0894702 36.1349014)",auto
,17,14283282,8,1437,,688.8999080747564,,,,motorway,1,"LINESTRING (-115.1793107 36.0648105, -115.179776 36.065106, -115.180151 36.065302, -115.181324 36.065745, -115.181751 36.065856, -115.1822567 36.0659261, -115.1828134 36.0659956, -115.1833035 36.0660119, -115.1845925 36.0659945, -115.1852731 36.0659769, -115.1855536 36.065975, -115.1860649 36.0659821, -115.1863077 36.0659929, -115.1866168 36.0660188)",auto
,18,14283905,658,434,,106.55864793312867,,65,,motorway,1,"LINESTRING (-115.1733691 36.1741008, -115.1734412 36.1744079, -115.173505 36.1745351, -115.1735139 36.1745953, -115.1735106 36.1746573, -115.1734774 36.174732, -115.1733832 36.1748094, -115.1732936 36.1748351, -115.1731448 36.1748513)",auto
,19,14283956,63,712,,141.97186325773959,,,,motorway,1,"LINESTRING (-115.1333989 36.0414555, -115.1333274 36.0416182, -115.1332811 36.0421796, -115.1332595 36.042301, -115.133241 36.0423425, -115.1332168 36.0423863, -115.1331881 36.0424116, -115.1331434 36.0424455, -115.133079 36.0424737, -115.1330155 36.0424889, -115.1328575 36.0425134)",auto
,20,14283958,720,72,,156.63683213799433,,,,motorway,1,"LINESTRING (-115.1322637 36.0426602, -115.1325325 36.0427364, -115.1329111 36.0427496, -115.1330039 36.0427674, -115.1330491 36.0427819, -115.1330908 36.0427952, -115.1331206 36.0428078, -115.1331653 36.042835, -115.1332284 36.042889, -115.1332771 36.0429363, -115.1333187 36.0429946, -115.1333411 36.043055, -115.1333635 36.0431154, -115.1334001 36.0432792, -115.1334609 36.0434221)",auto
,21,14283979,74,75,,664.688575757613,,,,motorway,1,"LINESTRING (-115.107457 36.2354904, -115.104014 36.23796, -115.103302 36.238445, -115.102546 36.238906, -115.1018032 36.2393493)",auto
,22,14284110,78,52,,461.20796440467575,,45,,motorway,1,"LINESTRING (-115.091287 36.1415339, -115.091203 36.139222, -115.09109 36.137797, -115.091041 36.137392)",auto
,23,14284220,573,79,,520.2585922183615,,65,,motorway,1,"LINESTRING (-115.090644 36.159162, -115.090766 36.159758, -115.090839 36.160003, -115.0909636 36.1603118, -115.0910427 36.1605007, -115.091194 36.160809, -115.091489 36.161288, -115.092673 36.163039, -115.0929631 36.163408)",auto
,24,14284572,29,603,,62.799528048866804,,40,,motorway,1,"LINESTRING (-115.1386528 36.1735931, -115.1385986 36.1735477, -115.1384886 36.1734955, -115.1384094 36.1734329, -115.1383637 36.1733623, -115.1383237 36.173135)",auto
,25,14284910,82,1414,,467.35242361609846,,45,,motorway,1,"LINESTRING (-115.093193 36.163322, -115.092745 36.162418, -115.09251 36.161836, -115.092427 36.161567, -115.092358 36.161182, -115.092318 36.160724, -115.0922947 36.1592323)",auto
,26,14284915,83,84,,584.0884488710767,,45,,motorway,1,"LINESTRING (-115.0913803 36.1530944, -115.091282 36.154871, -115.09127 36.155091, -115.091232 36.155583, -115.091219 36.155749, -115.091118 36.156281, -115.0909173 36.156867, -115.0907193 36.1574091, -115.0906256 36.1578372, -115.0905916 36.1582852)",auto
,27,14286106,512,38,,134.61032808184183,,,,motorway,1,"LINESTRING (-115.1186072 36.0255237, -115.1186639 36.0252595, -115.118675 36.025051, -115.11872 36.024941, -115.118777 36.024856, -115.11897 36.024705, -115.119308 36.024572)",auto
,28,14286483,21,705,,105.54390907463623,,45,,motorway,1,"LINESTRING (-115.080714 36.099786, -115.080642 36.099972, -115.080565 36.100065, -115.0805279 36.1000902, -115.0804434 36.1001465, -115.0803294 36.1001834, -115.0802047 36.1002071, -115.0798198 36.1002323)",auto
,29,14288446,67,93,,441.03504677436547,,65,,motorway,1,"LINESTRING (-115.0892505 36.1354525, -115.089742 36.136363, -115.0900127 36.136932, -115.0900975 36.1371352, -115.090282 36.137611, -115.090525 36.138453, -115.0907339 36.1392206)",auto
,30,14289421,695,750,,34.26327571739819,,,,motorway,1,"LINESTRING (-115.1724858 36.0644536, -115.1726369 36.0644563, -115.1728669 36.0644603)",auto
,31,14289533,664,776,,31.384536861649924,,65,,motorway,1,"LINESTRING (-115.1738754 36.1750061, -115.174127 36.1752021)",auto
,32,14290141,1437,292,,344.39023556362963,,,,motorway,1,"LINESTRING (-115.1866168 36.0660188, -115.1868116 36.066036, -115.1871584 36.0660705, -115.1876218 36.0661217, -115.1881613 36.066195, -115.1887055 36.0662918, -115.1892101 36.0663951, -115.1896611 36.0665067, -115.1903648 36.0666372)",auto
,33,14290144,15,97,,1294.0506383852403,,65,,motorway,1,"LINESTRING (-115.1811141 36.0821998, -115.1811485 36.0796187, -115.1811264 36.0746884, -115.1811309 36.0727418, -115.181175 36.0705626)",auto
,34,14290845,452,435,,571.7751836060783,,35,,motorway,1,"LINESTRING (-115.1519946 36.174238, -115.1525737 36.174197, -115.1528702 36.1741885, -115.1531021 36.174196, -115.1533013 36.1742107, -115.153499 36.1742373, -115.1537205 36.1742732, -115.1539371 36.1743202, -115.154573 36.1744649, -115.1547651 36.1745173, -115.1549218 36.1745684, -115.155133 36.1746519, -115.1555239 36.1748361, -115.1557043 36.1749063, -115.1558571 36.1749496, -115.1559303 36.1749643, -115.155986 36.1749734, -115.156079 36.1749874, -115.1561922 36.1749939, -115.1565446 36.1749938, -115.157092 36.1749846, -115.1574602 36.1749865, -115.1577795 36.1750082, -115.1580006 36.1750389, -115.1581666 36.17508)",auto
,35,14291010,92,104,,41.14766881216932,,,,motorway,1,"LINESTRING (-115.18131 36.1005467, -115.1813032 36.1004939, -115.1812696 36.1001781)",auto
,36,14291301,444,108,,184.17343387618624,,,,motorway,1,"LINESTRING (-115.1803539 36.0796281, -115.1803037 36.0798008, -115.1801743 36.0807442, -115.1800897 36.0812695)",auto
,37,14291401,596,111,,37.15977208851722,,,,motorway,1,"LINESTRING (-115.1703449 36.1443031, -115.1702436 36.1444783, -115.1701567 36.1446004)",auto
,38,14291401,111,110,,486.1190465037048,,,,motorway,1,"LINESTRING (-115.1701567 36.1446004, -115.1696449 36.1452832, -115.1691849 36.1459199, -115.1690756 36.1460726, -115.1685289 36.1467912, -115.1679612 36.1475584, -115.1673388 36.1483326)",auto
,39,14291402,595,111,,65.78136091310657,,,,motorway,1,"LINESTRING (-115.1696643 36.1442532, -115.1699351 36.1443034, -115.1700313 36.1443474, -115.170106 36.1444276, -115.1701567 36.1446004)",auto
