node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,activity_type,is_boundary,main_node_id
204,,-84.31861,40.85992,,,0,,residential,0,
205,,-84.32721,40.88834,,,0,,residential,0,
206,,-84.31872,40.85969,,,0,,residential,1,
207,,-84.34269,40.92282,,,0,,residential,0,
208,,-84.34467,40.92283,,,0,,residential,0,
209,,-84.34551,40.92274,,,0,,residential,1,
210,,-84.29839,40.90676,,,0,,secondary,0,
211,,-84.15875,40.91113,,,0,,residential,1,
212,,-84.06263,40.91294,,,0,,residential,1,
213,,-84.05161,40.91491,,,0,,residential,1,
214,,-84.05062,40.91456,,,0,,residential,1,
215,,-84.12018,40.89622,,,0,,residential,1,
216,,-84.36886,40.90355,,,0,,residential,1,
217,,-84.11492,40.89303,,,0,,residential,1,
218,,-84.06204,40.91551,,,0,,residential,0,
219,,-84.06219,40.91568,,,0,,secondary,0,
220,,-84.05285,40.92057,,,0,,residential,0,
221,,-84.05373,40.91986,,,0,,residential,0,
222,,-84.12876,40.89606,,,0,,residential,0,
223,,-84.12608,40.89625,,,0,,residential,1,
224,,-84.12869,40.89173,,,0,,residential,0,
225,,-84.13017,40.89162,,,0,,residential,1,
226,,-84.13849,40.89105,,,0,,residential,1,
227,,-84.13819,40.89105,,,0,,residential,0,
228,,-84.13678,40.89109,,,0,,residential,0,
229,,-84.1361,40.89151,,,0,,residential,1,
230,,-84.13611,40.89136,,,0,,residential,1,
231,,-84.15747,40.90122,,,0,,secondary,0,
232,,-84.14985,40.9005,,,0,,residential,1,
233,,-84.05425,40.91708,,,0,,residential,0,
234,,-84.05369,40.91784,,,0,,tertiary,0,
235,,-84.05583,40.91638,,,0,,residential,1,
236,,-84.05507,40.91746,,,0,,residential,0,
237,,-84.0545,40.91819,,,0,,residential,0,
238,,-84.05406,40.919,,,0,,residential,0,
239,,-84.05923,40.91834,,,0,,secondary,0,
240,,-84.06009,40.91414,,,0,,residential,0,
241,,-84.25445,40.87417,,,0,,residential,0,
242,,-84.06486,40.92277,,,0,,residential,0,
243,,-84.06411,40.9237,,,0,,residential,0,
244,,-84.29358,40.90709,,,0,,primary,0,
245,,-84.29317,40.90723,,,0,,residential,1,
246,,-84.05815,40.91982,,,0,,residential,0,
247,,-84.05776,40.92023,,,0,,residential,0,
248,,-84.05727,40.92144,,,0,,residential,0,
249,,-84.06425,40.91592,,,0,,residential,0,
250,,-84.06373,40.91356,,,0,,primary,0,
251,,-84.06239,40.91505,,,0,,residential,0,
252,,-84.06122,40.91658,,,0,,residential,0,
253,,-84.06058,40.9174,,,0,,residential,0,
254,,-84.06027,40.91772,,,0,,secondary,0,
255,,-84.05844,40.91995,,,0,,residential,0,
256,,-84.0645,40.91666,,,0,,residential,0,
257,,-84.06539,40.91725,,,0,,residential,0,
258,,-84.06473,40.91728,,,0,,residential,0,
259,,-84.17159,40.868,,,0,,residential,0,
260,,-84.17183,40.88138,,,0,,residential,0,
261,,-84.17205,40.90452,,,0,,residential,0,
262,,-84.29516,40.90535,,,0,,residential,0,
263,,-84.2955,40.90572,,,0,,residential,0,
264,,-84.29662,40.90662,,,0,,residential,0,
265,,-84.22412,40.90607,,,0,,tertiary,0,
266,,-84.21087,40.91189,,,0,,residential,0,
267,,-84.21098,40.91848,,,0,,residential,0,
268,,-84.33704,40.88099,,,0,,unclassified,0,
269,,-84.32505,40.88148,,,0,,secondary,0,
270,,-84.32504,40.88072,,,0,,secondary,0,
271,,-84.32022,40.88116,,,0,,unclassified,0,
272,,-84.30172,40.88117,,,0,,primary,0,
273,,-84.29214,40.90807,,,0,,primary,0,
274,,-84.28063,40.9182,,,0,,primary,0,
275,,-84.32905,40.86239,,,0,,secondary,0,
276,,-84.32895,40.86283,,,0,,secondary,0,
277,,-84.32505,40.88099,,,0,,secondary,0,
278,,-84.3252,40.88763,,,0,,secondary,0,
279,,-84.32052,40.88999,,,0,,secondary,0,
280,,-84.31574,40.89201,,,0,,secondary,0,
281,,-84.30378,40.89974,,,0,,primary,0,
282,,-84.05634,40.9211,,,0,,residential,0,
283,,-84.07955,40.9086,,,0,,secondary,0,
284,,-84.0792,40.90881,,,0,,secondary,0,
285,,-84.06396,40.91506,,,0,,secondary,0,
286,,-84.14379,40.88157,,,0,,secondary,0,
287,,-84.13816,40.88334,,,0,,secondary,0,
288,,-84.12874,40.88698,,,0,,secondary,0,
289,,-84.11933,40.89061,,,0,,secondary,0,
290,,-84.33857,40.87632,,,0,,residential,1,
291,,-84.2498,40.8742,,,0,,residential,0,
292,,-84.24368,40.87422,,,0,,residential,0,
293,,-84.23855,40.87434,,,0,,residential,0,
294,,-84.22502,40.87467,,,0,,residential,0,
295,,-84.22502,40.87379,,,0,,residential,0,
296,,-84.2061,40.8739,,,0,,unclassified,0,
297,,-84.26287,40.87419,,,0,,residential,0,
298,,-84.25565,40.87418,,,0,,residential,0,
299,,-84.33624,40.86282,,,0,,residential,0,
300,,-84.33687,40.86932,,,0,,residential,1,
301,,-84.05893,40.92017,,,0,,residential,0,
302,,-84.05992,40.92059,,,0,,residential,0,
303,,-84.06041,40.92081,,,0,,residential,0,
304,,-84.06156,40.92133,,,0,,residential,0,
305,,-84.06533,40.91931,,,0,,residential,0,
306,,-84.06539,40.91802,,,0,,residential,0,
307,,-84.28683,40.85964,,,0,,residential,0,
308,,-84.26282,40.85968,,,0,,residential,0,
309,,-84.24363,40.85975,,,0,,residential,0,
310,,-84.22486,40.86011,,,0,,residential,0,
311,,-84.15234,40.87413,,,0,,residential,0,
312,,-84.15221,40.86621,,,0,,residential,0,
313,,-84.05904,40.91844,,,0,,secondary,0,
314,,-84.05285,40.91543,,,0,,residential,0,
315,,-84.05286,40.91686,,,0,,residential,0,
316,,-84.05286,40.91748,,,0,,residential,0,
317,,-84.05827,40.92172,,,0,,residential,0,
318,,-83.95692,40.92016,,,0,,tertiary,0,
319,,-84.06813,40.91802,,,0,,residential,0,
320,,-84.05945,40.91584,,,0,,residential,0,
321,,-84.24443,40.91834,,,0,,residential,0,
322,,-84.3507,40.91081,,,0,,secondary,0,
323,,-84.35084,40.91802,,,0,,secondary,0,
324,,-84.34132,40.9182,,,0,,secondary,0,
325,,-84.06096,40.92218,,,0,,residential,0,
326,,-84.21142,40.88253,,,0,,residential,0,
327,,-84.21145,40.88318,,,0,,residential,0,
328,,-84.29507,40.90748,,,0,,residential,0,
329,,-84.29617,40.90693,,,0,,residential,0,
330,,-84.29715,40.90624,,,0,,residential,0,
331,,-84.29797,40.90566,,,0,,residential,0,
332,,-84.2989,40.90495,,,0,,residential,0,
333,,-84.29977,40.90435,,,0,,residential,0,
334,,-84.14753,40.88159,,,0,,residential,0,
335,,-84.29787,40.90755,,,0,,residential,0,
336,,-84.38887,40.90335,,,0,,residential,0,
337,,-84.38916,40.91782,,,0,,tertiary,0,
338,,-84.3199,40.88638,,,0,,residential,1,
339,,-84.0614,40.91931,,,0,,residential,0,
340,,-84.05632,40.919,,,0,,residential,0,
341,,-84.05499,40.91978,,,0,,residential,0,
342,,-84.05415,40.92027,,,0,,residential,0,
343,,-84.05314,40.92086,,,0,,residential,0,
344,,-84.14761,40.88039,,,0,,residential,0,
345,,-84.14761,40.8809,,,0,,residential,0,
346,,-84.2921,40.91817,,,0,,secondary,0,
347,,-84.21025,40.88319,,,0,,secondary,0,
348,,-84.21153,40.88414,,,0,,secondary,0,
349,,-84.21149,40.88813,,,0,,residential,0,
350,,-84.20817,40.90416,,,0,,residential,0,
351,,-84.20603,40.9116,,,0,,residential,0,
352,,-84.21553,40.8845,,,0,,secondary,0,
353,,-84.39842,40.90327,,,0,,residential,0,
354,,-84.39849,40.91049,,,0,,tertiary,0,
355,,-84.39864,40.91773,,,0,,tertiary,0,
356,,-84.04325,40.91326,,,0,,tertiary,0,
357,,-84.0432,40.91323,,,0,,tertiary,0,
358,,-84.04359,40.90955,,,0,,residential,1,
359,,-84.0575,40.91603,,,0,,residential,1,
360,,-84.05921,40.91683,,,0,,residential,0,
361,,-84.05928,40.91686,,,0,,residential,0,
362,,-84.07596,40.90478,,,0,,residential,0,
363,,-84.0781,40.90703,,,0,,residential,0,
364,,-84.08343,40.91199,,,0,,residential,0,
365,,-84.09291,40.9192,,,0,,residential,0,
366,,-84.14888,40.88161,,,0,,secondary,0,
367,,-84.14997,40.88279,,,0,,residential,0,
368,,-84.15135,40.88409,,,0,,residential,1,
369,,-84.05646,40.91718,,,0,,residential,1,
370,,-84.05789,40.91804,,,0,,residential,0,
371,,-84.19695,40.91131,,,0,,residential,0,
372,,-84.19996,40.91128,,,0,,residential,0,
373,,-84.22514,40.88444,,,0,,residential,0,
374,,-84.24369,40.86697,,,0,,residential,0,
375,,-84.2437,40.88499,,,0,,secondary,0,
376,,-84.24398,40.90388,,,0,,residential,0,
377,,-84.30141,40.90474,,,0,,residential,0,
378,,-84.14963,40.8808,,,0,,secondary,0,
379,,-84.29517,40.90822,,,0,,residential,1,
380,,-84.23441,40.88454,,,0,,secondary,0,
381,,-84.19022,40.91854,,,0,,residential,0,
382,,-84.17197,40.9188,,,0,,residential,0,
383,,-84.17173,40.9188,,,0,,residential,0,
384,,-84.16307,40.91886,,,0,,residential,0,
385,,-84.15825,40.91885,,,0,,residential,0,
386,,-84.1487,40.91892,,,0,,residential,0,
387,,-84.12949,40.91906,,,0,,residential,0,
388,,-84.11012,40.91915,,,0,,residential,0,
389,,-84.27089,40.91839,,,0,,residential,0,
390,,-84.2754,40.91842,,,0,,residential,0,
391,,-84.27636,40.9183,,,0,,residential,0,
392,,-84.31655,40.91815,,,0,,secondary,0,
393,,-84.33012,40.91791,,,0,,residential,0,
394,,-84.3364,40.91779,,,0,,residential,0,
395,,-84.33936,40.91775,,,0,,residential,0,
396,,-84.22552,40.91829,,,0,,tertiary,0,
397,,-84.1199,40.90474,,,0,,residential,0,
398,,-84.12882,40.9047,,,0,,residential,0,
399,,-84.1293,40.90471,,,0,,residential,0,
400,,-84.13833,40.90468,,,0,,residential,0,
401,,-84.15778,40.90462,,,0,,residential,0,
402,,-84.16752,40.90458,,,0,,residential,0,
403,,-84.16824,40.90457,,,0,,residential,0,
404,,-84.18687,40.90436,,,0,,residential,0,
405,,-84.20134,40.90423,,,0,,residential,0,
406,,-84.20359,40.90419,,,0,,residential,0,
407,,-84.37933,40.90339,,,0,,residential,0,
408,,-84.36979,40.90368,,,0,,residential,0,
409,,-84.32991,40.88831,,,0,,residential,0,
410,,-84.33035,40.90372,,,0,,residential,0,
411,,-84.33949,40.9147,,,0,,residential,0,
412,,-84.34082,40.8887,,,0,,residential,0,
413,,-84.29476,40.88791,,,0,,residential,0,
414,,-84.29136,40.88843,,,0,,residential,0,
415,,-84.28226,40.88857,,,0,,residential,0,
416,,-84.26275,40.88867,,,0,,residential,0,
417,,-84.20319,40.88822,,,0,,residential,0,
418,,-84.18672,40.88828,,,0,,residential,0,
419,,-84.1413,40.86724,,,0,,secondary,0,
420,,-84.12866,40.86736,,,0,,residential,0,
421,,-84.11915,40.86783,,,0,,residential,0,
422,,-84.10968,40.86817,,,0,,unclassified,0,
423,,-84.12874,40.87286,,,0,,residential,0,
424,,-84.13341,40.87298,,,0,,residential,1,
425,,-84.25393,40.91831,,,0,,residential,0,
426,,-84.31076,40.86674,,,0,,residential,0,
427,,-84.25231,40.87417,,,0,,residential,0,
428,,-84.2523,40.87369,,,0,,residential,1,
429,,-84.30091,40.90463,,,0,,residential,0,
430,,-84.30194,40.90487,,,0,,residential,0,
431,,-84.02831,40.90614,,,0,,tertiary,0,
432,,-84.03366,40.90894,,,0,,tertiary,0,
433,,-84.29422,40.90953,,,0,,residential,0,
434,,-84.1438,40.88277,,,0,,residential,1,
435,,-83.96474,40.92004,,,0,,tertiary,0,
436,,-84.30056,40.90535,,,0,,residential,0,
437,,-84.00485,40.9195,,,0,,residential,0,
438,,-83.99993,40.91957,,,0,,residential,0,
439,,-84.29551,40.85963,,,0,,primary,0,
440,,-84.29698,40.86678,,,0,,primary,0,
441,,-84.30639,40.89384,,,0,,primary,0,
442,,-84.30644,40.89757,,,0,,primary,0,
443,,-84.29598,40.90535,,,0,,primary,0,
444,,-84.30078,40.90772,,,0,,secondary,0,
445,,-84.3019,40.90817,,,0,,secondary,0,
446,,-84.30307,40.90866,,,0,,secondary,0,
447,,-84.30373,40.90891,,,0,,secondary,0,
448,,-84.30647,40.91066,,,0,,secondary,0,
449,,-84.33155,40.86665,,,0,,motorway,0,
450,,-84.33195,40.86692,,,0,,motorway,0,
451,,-84.33739,40.87071,,,0,,motorway,0,
452,,-84.33771,40.8709,,,0,,motorway,0,
453,,-84.33752,40.87109,,,0,,motorway,0,
454,,-84.3372,40.87089,,,0,,motorway,0,
455,,-84.33179,40.86712,,,0,,motorway,0,
456,,-84.33139,40.86685,,,0,,motorway,0,
457,,-84.32988,40.86582,,,0,,motorway,0,
458,,-84.32511,40.86254,,,0,,motorway,0,
459,,-84.05461,40.91543,,,0,,residential,0,
460,,-84.151,40.88219,,,0,,secondary,0,
461,,-84.2944,40.9055,,,0,,residential,1,
462,,-84.29505,40.90603,,,0,,residential,0,
463,,-84.29698,40.90758,,,0,,residential,0,
464,,-84.27976,40.89826,,,0,,secondary,0,
465,,-84.27665,40.9038,,,0,,residential,0,
466,,-84.27089,40.91834,,,0,,residential,0,
467,,-84.02407,40.91383,,,0,,residential,0,
468,,-84.3019,40.90568,,,0,,residential,0,
469,,-84.05726,40.91842,,,0,,residential,0,
470,,-84.26341,40.91829,,,0,,residential,0,
471,,-84.22553,40.91848,,,0,,tertiary,0,
472,,-84.0564,40.92402,,,0,,residential,0,
473,,-84.05546,40.92399,,,0,,residential,0,
474,,-84.28763,40.90148,,,0,,secondary,0,
475,,-84.2635,40.90381,,,0,,residential,0,
476,,-84.26279,40.90381,,,0,,residential,0,
477,,-84.2444,40.90389,,,0,,residential,0,
478,,-84.22385,40.90398,,,0,,tertiary,0,
479,,-84.29411,40.90669,,,0,,primary,0,
480,,-84.20557,40.85954,,,0,,unclassified,0,
481,,-84.21367,40.88436,,,0,,secondary,0,
482,,-84.14513,40.88158,,,0,,secondary,0,
483,,-84.14513,40.8828,,,0,,residential,1,
484,,-84.06109,40.91766,,,0,,residential,0,
485,,-84.05797,40.91725,,,0,,residential,1,
486,,-84.05839,40.91776,,,0,,residential,0,
487,,-84.14811,40.8816,,,0,,secondary,0,
488,,-84.1504,40.88159,,,0,,secondary,0,
489,,-84.21019,40.8815,,,0,,secondary,0,
490,,-84.33964,40.91069,,,0,,residential,0,
491,,-84.2823,40.86688,,,0,,residential,0,
492,,-84.28237,40.89895,,,0,,secondary,0,
493,,-84.26274,40.86693,,,0,,residential,0,
494,,-84.26278,40.89307,,,0,,residential,0,
495,,-84.14707,40.87663,,,0,,secondary,0,
496,,-84.18916,40.86216,,,0,,residential,0,
497,,-84.19248,40.86099,,,0,,residential,0,
498,,-84.19587,40.8597,,,0,,residential,0,
499,,-84.37965,40.91787,,,0,,residential,0,
500,,-84.30374,40.90965,,,0,,residential,1,
501,,-84.2965,40.90794,,,0,,residential,0,
502,,-84.29807,40.90857,,,0,,residential,0,
503,,-84.12872,40.88165,,,0,,residential,0,
504,,-84.10988,40.88283,,,0,,unclassified,0,
505,,-84.20095,40.88105,,,0,,residential,0,
506,,-84.34283,40.92361,,,0,,residential,0,
507,,-84.32071,40.9109,,,0,,residential,0,
508,,-84.32077,40.90733,,,0,,residential,1,
509,,-84.32058,40.92115,,,0,,secondary,0,
510,,-84.29,40.86684,,,0,,residential,0,
511,,-84.30306,40.90753,,,0,,residential,1,
512,,-84.00482,40.91585,,,0,,residential,0,
513,,-84.06342,40.92066,,,0,,residential,0,
514,,-84.36992,40.91077,,,0,,residential,0,
515,,-84.36159,40.91096,,,0,,residential,0,
516,,-84.36122,40.91089,,,0,,residential,0,
517,,-84.30698,40.91102,,,0,,secondary,0,
518,,-84.36038,40.91796,,,0,,tertiary,0,
519,,-84.28694,40.86687,,,0,,residential,0,
520,,-84.37004,40.91794,,,0,,residential,0,
521,,-84.05262,40.90468,,,0,,residential,0,
522,,-84.2114,40.88373,,,0,,secondary,0,
523,,-84.18658,40.88113,,,0,,secondary,0,
524,,-84.29634,40.90261,,,0,,secondary,0,
525,,-84.29573,40.90248,,,0,,secondary,0,
526,,-84.29543,40.90242,,,0,,secondary,0,
527,,-84.32415,40.86241,,,0,,residential,0,
528,,-84.29486,40.8668,,,0,,residential,0,
529,,-84.29413,40.86681,,,0,,residential,0,
530,,-84.14809,40.88275,,,0,,residential,0,
531,,-84.30182,40.91257,,,0,,residential,1,
532,,-84.10976,40.87541,,,0,,unclassified,0,
533,,-84.1096,40.86099,,,0,,unclassified,0,
534,,-84.16654,40.85992,,,0,,residential,0,
535,,-84.15206,40.88327,,,0,,secondary,0,
536,,-84.00462,40.90498,,,0,,unclassified,0,
537,,-84.16365,40.92299,,,0,,residential,1,
538,,-84.05243,40.91831,,,0,,residential,0,
539,,-84.33983,40.85911,,,0,,residential,0,
540,,-84.33984,40.8598,,,0,,residential,0,
541,,-84.35763,40.9044,,,0,,residential,1,
542,,-84.29686,40.90472,,,0,,primary,0,
543,,-84.35598,40.91798,,,0,,tertiary,0,
544,,-84.35551,40.91798,,,0,,tertiary,0,
545,,-84.01372,40.90492,,,0,,unclassified,0,
546,,-84.14904,40.8801,,,0,,secondary,0,
547,,-84.14671,40.88045,,,0,,residential,0,
