node_id,zone_id,x_coord,y_coord,original_node_id,activity_type,is_boundary
142500,,-112.05848,33.46667,1425,residential,0
142600,,-112.05645,33.46667,1426,residential,0
142601,,-112.05645,33.46673,1426,residential,0
142501,,-112.05848,33.46673,1425,residential,0
142602,,-112.05628,33.46667,1426,residential,0
5800,,-112.05435,33.46667,58,residential,0
5801,,-112.05435,33.46673,58,residential,0
142603,,-112.05628,33.46673,1426,residential,0
5802,,-112.05418,33.46667,58,residential,0
5900,,-112.05213,33.46664,59,residential,0
5901,,-112.05213,33.46671,59,residential,0
5803,,-112.05417,33.46673,58,residential,0
5902,,-112.05196,33.46664,59,residential,0
6000,,-112.04992,33.46667,60,residential,0
6001,,-112.04992,33.46673,60,residential,0
5903,,-112.05196,33.46671,59,residential,0
6002,,-112.04975,33.46667,60,residential,0
6100,,-112.04778,33.46666,61,residential,0
6101,,-112.04778,33.46672,61,residential,0
6003,,-112.04975,33.46673,60,residential,0
6102,,-112.04761,33.46665,61,residential,0
6200,,-112.04735,33.46664,62,residential,0
6201,,-112.04735,33.46671,62,residential,0
6103,,-112.04761,33.46672,61,residential,0
6202,,-112.04717,33.46664,62,residential,0
125300,,-112.04683,33.46664,1253,residential,0
125301,,-112.04683,33.46671,1253,residential,0
6203,,-112.04717,33.46671,62,residential,0
125302,,-112.04666,33.46664,1253,residential,0
6300,,-112.0456,33.46664,63,residential,0
6301,,-112.0456,33.46671,63,residential,0
125303,,-112.04666,33.46671,1253,residential,0
6302,,-112.04543,33.46664,63,residential,0
6400,,-112.04343,33.46664,64,residential,0
6401,,-112.04343,33.46671,64,residential,0
6303,,-112.04543,33.46671,63,residential,0
6500,,-112.03033,33.46705,65,secondary,0
6600,,-112.03134,33.46705,66,residential,0
6601,,-112.03132,33.46699,66,residential,0
6501,,-112.03033,33.46699,65,secondary,0
9000,,-112.05646,33.46119,90,tertiary,0
8900,,-112.05646,33.46105,89,residential,0
8901,,-112.05639,33.46105,89,residential,0
9001,,-112.05639,33.4612,90,tertiary,0
8902,,-112.05646,33.46091,89,residential,0
77200,,-112.05648,33.46012,772,residential,0
77201,,-112.0564,33.46012,772,residential,0
8903,,-112.05639,33.46091,89,residential,0
77202,,-112.05648,33.46004,772,residential,0
8800,,-112.05648,33.45994,88,residential,0
8801,,-112.05641,33.45994,88,residential,0
77203,,-112.05641,33.46004,772,residential,0
8802,,-112.05648,33.45986,88,residential,0
8700,,-112.05648,33.45963,87,residential,0
8701,,-112.05641,33.45963,87,residential,0
8803,,-112.05641,33.45986,88,residential,0
8702,,-112.05648,33.45948,87,residential,0
8600,,-112.05648,33.45934,86,residential,0
8601,,-112.05641,33.45934,86,residential,0
8703,,-112.05641,33.45948,87,residential,0
8602,,-112.05648,33.4592,86,residential,0
8500,,-112.05649,33.45875,85,residential,0
8501,,-112.05641,33.45875,85,residential,0
8603,,-112.05641,33.4592,86,residential,0
8502,,-112.05649,33.45861,85,residential,0
8400,,-112.05649,33.4578,84,residential,0
8401,,-112.05641,33.4578,84,residential,0
8503,,-112.05641,33.45861,85,residential,0
8402,,-112.05649,33.45766,84,residential,0
8300,,-112.05649,33.45684,83,residential,0
8301,,-112.05642,33.45684,83,residential,0
8403,,-112.05641,33.45766,84,residential,0
8302,,-112.05649,33.4567,83,residential,0
8200,,-112.05649,33.45588,82,residential,0
8201,,-112.05642,33.45588,82,residential,0
8303,,-112.05642,33.4567,83,residential,0
8202,,-112.0565,33.45574,82,residential,0
8100,,-112.05651,33.45491,81,residential,0
8101,,-112.05643,33.45491,81,residential,0
8203,,-112.05642,33.45574,82,residential,0
8102,,-112.05651,33.45477,81,residential,0
8000,,-112.0565,33.45394,80,residential,0
8001,,-112.05642,33.45394,80,residential,0
8103,,-112.05643,33.45477,81,residential,0
9300,,-112.0559,33.45143,93,secondary,0
9400,,-112.05592,33.45283,94,residential,0
9401,,-112.05599,33.45283,94,residential,0
9301,,-112.05598,33.45143,93,secondary,0
9402,,-112.05592,33.45298,94,residential,0
9500,,-112.05592,33.45379,95,residential,0
9501,,-112.056,33.45379,95,residential,0
9403,,-112.05599,33.45298,94,residential,0
122500,,-112.0564,33.44895,1225,residential,0
9600,,-112.05639,33.44934,96,residential,0
9601,,-112.05647,33.44934,96,residential,0
122501,,-112.05647,33.44895,1225,residential,0
9602,,-112.05639,33.44949,96,residential,0
9700,,-112.0564,33.44976,97,residential,0
9701,,-112.05647,33.44976,97,residential,0
9603,,-112.05647,33.44949,96,residential,0
9702,,-112.0564,33.4499,97,residential,0
9800,,-112.0564,33.45034,98,residential,0
9801,,-112.05647,33.45034,98,residential,0
9703,,-112.05647,33.4499,97,residential,0
9802,,-112.0564,33.45048,98,residential,0
9900,,-112.0564,33.45128,99,secondary,0
9901,,-112.05647,33.45128,99,secondary,0
9803,,-112.05647,33.45048,98,residential,0
10000,,-112.06985,33.45871,100,tertiary,0
106000,,-112.07051,33.45871,1060,tertiary,0
106001,,-112.07047,33.45863,1060,tertiary,0
10001,,-112.06989,33.45863,100,tertiary,0
12000,,-112.05885,33.45924,120,tertiary,0
8604,,-112.05653,33.45924,86,residential,0
8605,,-112.05653,33.4593,86,residential,0
12001,,-112.05885,33.4593,120,tertiary,0
12400,,-112.05324,33.45957,124,residential,0
12401,,-112.05324,33.45963,124,residential,0
12402,,-112.05307,33.45957,124,residential,0
12500,,-112.05213,33.45958,125,residential,0
12501,,-112.05213,33.45964,125,residential,0
12403,,-112.05307,33.45963,124,residential,0
12502,,-112.05196,33.45958,125,residential,0
12600,,-112.04993,33.45958,126,residential,0
12601,,-112.04993,33.45965,126,residential,0
12503,,-112.05196,33.45964,125,residential,0
12602,,-112.04976,33.45959,126,residential,0
12700,,-112.04774,33.45959,127,secondary,0
12701,,-112.04774,33.45966,127,secondary,0
12603,,-112.04976,33.45965,126,residential,0
8704,,-112.05636,33.45959,87,residential,0
8705,,-112.05636,33.45953,87,residential,0
12900,,-112.04002,33.45954,129,residential,1
13000,,-112.0391,33.45954,130,tertiary,0
13001,,-112.0391,33.45961,130,tertiary,0
12901,,-112.04002,33.45961,129,residential,1
97000,,-112.07398,33.46472,970,residential,0
13100,,-112.07816,33.46476,131,residential,0
13101,,-112.07817,33.4647,131,residential,0
97001,,-112.07398,33.46466,970,residential,0
13102,,-112.07833,33.46479,131,residential,0
13200,,-112.08019,33.4648,132,residential,0
13201,,-112.08019,33.46474,132,residential,0
13103,,-112.07834,33.46473,131,residential,0
13202,,-112.08036,33.4648,132,residential,0
151000,,-112.08258,33.46481,1510,residential,0
151001,,-112.08258,33.46474,1510,residential,0
13203,,-112.08036,33.46474,132,residential,0
151002,,-112.08275,33.46481,1510,residential,0
13300,,-112.08485,33.46481,133,residential,0
13301,,-112.08485,33.46474,133,residential,0
151003,,-112.08275,33.46474,1510,residential,0
13302,,-112.08502,33.46481,133,residential,0
13400,,-112.08696,33.4648,134,residential,0
13401,,-112.08696,33.46473,134,residential,0
13303,,-112.08502,33.46474,133,residential,0
13402,,-112.08713,33.4648,134,residential,0
13500,,-112.08911,33.4648,135,residential,0
13501,,-112.08911,33.46474,135,residential,0
13403,,-112.08713,33.46473,134,residential,0
13502,,-112.08929,33.4648,135,residential,0
7700,,-112.0912,33.4648,77,residential,0
7701,,-112.0912,33.46473,77,residential,0
13503,,-112.08928,33.46474,135,residential,0
7702,,-112.09138,33.4648,77,residential,0
13600,,-112.09337,33.46479,136,residential,0
13601,,-112.09337,33.46472,136,residential,0
7703,,-112.09138,33.46473,77,residential,0
13602,,-112.09354,33.46479,136,residential,0
13700,,-112.09444,33.46479,137,residential,0
13701,,-112.09444,33.46472,137,residential,0
13603,,-112.09354,33.46472,136,residential,0
91800,,-112.07252,33.4482,918,residential,0
91900,,-112.07252,33.44828,919,residential,0
91901,,-112.0726,33.44828,919,residential,0
91801,,-112.0726,33.4482,918,residential,0
91902,,-112.07252,33.44837,919,residential,0
15300,,-112.07253,33.44925,153,residential,0
15301,,-112.0726,33.44925,153,residential,0
91903,,-112.0726,33.44837,919,residential,0
15302,,-112.07252,33.44939,153,residential,0
15400,,-112.07252,33.45032,154,residential,0
15401,,-112.07259,33.45032,154,residential,0
15303,,-112.0726,33.44939,153,residential,0
15402,,-112.07252,33.45047,154,residential,0
15500,,-112.07251,33.45131,155,residential,0
15501,,-112.07259,33.45131,155,residential,0
15403,,-112.07259,33.45047,154,residential,0
16600,,-112.07157,33.4658,166,secondary,0
16700,,-112.07156,33.46748,167,residential,0
16701,,-112.07164,33.46748,167,residential,0
16601,,-112.07164,33.4658,166,secondary,0
16800,,-112.04546,33.45695,168,residential,0
198700,,-112.04546,33.45702,1987,residential,0
198701,,-112.04553,33.45702,1987,residential,0
16801,,-112.04553,33.45695,168,residential,0
90800,,-112.04552,33.44843,908,residential,0
17000,,-112.04552,33.44938,170,residential,0
17001,,-112.0456,33.44938,170,residential,0
90801,,-112.04559,33.44843,908,residential,0
17002,,-112.04552,33.44953,170,residential,0
17100,,-112.04552,33.45038,171,residential,0
17101,,-112.04559,33.45038,171,residential,0
17003,,-112.04559,33.44953,170,residential,0
17102,,-112.04552,33.45053,171,residential,0
17200,,-112.04551,33.45135,172,residential,0
17201,,-112.04558,33.45135,172,residential,0
17103,,-112.04559,33.45053,171,residential,0
17202,,-112.04551,33.45149,172,residential,0
157600,,-112.04552,33.45286,1576,residential,0
157601,,-112.04559,33.45286,1576,residential,0
17203,,-112.04558,33.45149,172,residential,0
157602,,-112.04552,33.453,1576,residential,0
17300,,-112.04551,33.45412,173,residential,0
17301,,-112.04559,33.45412,173,residential,0
157603,,-112.04559,33.453,1576,residential,0
17302,,-112.04551,33.45426,173,residential,0
17400,,-112.04552,33.45502,174,residential,0
17401,,-112.0456,33.455,174,residential,0
17303,,-112.04559,33.45426,173,residential,0
17500,,-112.04545,33.46288,175,residential,0
110300,,-112.04544,33.4637,1103,residential,0
110301,,-112.04552,33.4637,1103,residential,0
17501,,-112.04552,33.46288,175,residential,0
17600,,-112.04543,33.46058,176,residential,0
17700,,-112.04543,33.46133,177,residential,0
17701,,-112.04551,33.46133,177,residential,0
17601,,-112.04551,33.46058,176,residential,0
17800,,-112.04548,33.46585,178,secondary,0
6304,,-112.04548,33.4666,63,residential,0
6305,,-112.04555,33.4666,63,residential,0
17801,,-112.04555,33.46585,178,secondary,0
6306,,-112.04548,33.46675,63,residential,0
17900,,-112.04547,33.46751,179,residential,0
17901,,-112.04555,33.46751,179,residential,0
6307,,-112.04555,33.46675,63,residential,0
18100,,-112.06202,33.44559,181,residential,0
1702,,-112.06092,33.44559,17,residential,0
1703,,-112.06092,33.44565,17,residential,0
18101,,-112.06202,33.44566,181,residential,0
1704,,-112.06075,33.44559,17,residential,0
18200,,-112.05908,33.44559,182,residential,0
18201,,-112.05908,33.44566,182,residential,0
1705,,-112.06075,33.44565,17,residential,0
82500,,-112.04757,33.44615,825,residential,1
18400,,-112.04732,33.44615,184,residential,0
18401,,-112.04731,33.44621,184,residential,0
82501,,-112.04756,33.44621,825,residential,1
18402,,-112.04714,33.44614,184,residential,0
18500,,-112.04566,33.44614,185,residential,0
18501,,-112.04566,33.4462,185,residential,0
18403,,-112.04714,33.44621,184,residential,0
18502,,-112.04549,33.44614,185,residential,0
18600,,-112.04348,33.44614,186,residential,0
18601,,-112.04348,33.44621,186,residential,0
18503,,-112.04549,33.4462,185,residential,0
18602,,-112.04331,33.44614,186,residential,0
18700,,-112.04133,33.44614,187,residential,0
18701,,-112.04133,33.44621,187,residential,0
18603,,-112.04331,33.44621,186,residential,0
18702,,-112.04116,33.44614,187,residential,0
18800,,-112.03908,33.44614,188,residential,0
18801,,-112.03908,33.44621,188,residential,0
18703,,-112.04116,33.44621,187,residential,0
19000,,-112.05635,33.4461,190,residential,0
19100,,-112.05433,33.44612,191,residential,0
19101,,-112.05433,33.44618,191,residential,0
19001,,-112.05635,33.44616,190,residential,0
19300,,-112.03026,33.44629,193,residential,0
131600,,-112.03012,33.44629,1316,residential,0
131601,,-112.03012,33.44635,1316,residential,0
19301,,-112.03026,33.44635,193,residential,0
131602,,-112.03002,33.44629,1316,residential,0
197400,,-112.02999,33.44629,1974,residential,1
197401,,-112.02999,33.44635,1974,residential,1
131603,,-112.03002,33.44635,1316,residential,0
5100,,-112.07374,33.44605,51,residential,0
19400,,-112.07262,33.44605,194,residential,0
19401,,-112.07262,33.44611,194,residential,0
5101,,-112.07374,33.44611,51,residential,0
19500,,-112.03591,33.45515,195,residential,0
19600,,-112.03279,33.45514,196,residential,0
19601,,-112.03279,33.4552,196,residential,0
19501,,-112.03591,33.45522,195,residential,0
19602,,-112.03262,33.45514,196,residential,0
19700,,-112.03029,33.45513,197,secondary,0
19701,,-112.03029,33.45519,197,secondary,0
19603,,-112.03262,33.4552,196,residential,0
19900,,-112.06198,33.4548,199,residential,0
20000,,-112.06062,33.4548,200,residential,0
20001,,-112.06062,33.45486,200,residential,0
19901,,-112.06198,33.45487,199,residential,0
20002,,-112.06045,33.4548,200,residential,0
20100,,-112.05904,33.45481,201,residential,0
20101,,-112.05904,33.45487,201,residential,0
20003,,-112.06045,33.45486,200,residential,0
20102,,-112.05887,33.45481,201,residential,0
8104,,-112.05656,33.45481,81,residential,0
8105,,-112.05656,33.45487,81,residential,0
20103,,-112.05887,33.45487,201,residential,0
8106,,-112.05638,33.45481,81,residential,0
20200,,-112.05451,33.45481,202,residential,0
20201,,-112.05451,33.45487,202,residential,0
8107,,-112.05638,33.45487,81,residential,0
20202,,-112.05434,33.45481,202,residential,0
20300,,-112.05227,33.45482,203,residential,0
20301,,-112.05227,33.45488,203,residential,0
20203,,-112.05434,33.45487,202,residential,0
20302,,-112.0521,33.45482,203,residential,0
20400,,-112.04903,33.45482,204,residential,0
20401,,-112.04903,33.45488,204,residential,0
20303,,-112.0521,33.45488,203,residential,0
20402,,-112.04885,33.45482,204,residential,0
20500,,-112.04777,33.4548,205,residential,0
20501,,-112.04777,33.45487,205,residential,0
20403,,-112.04885,33.45488,204,residential,0
21100,,-112.06537,33.45452,211,residential,0
109000,,-112.06613,33.45454,1090,residential,0
109001,,-112.06639,33.45454,1090,residential,0
109300,,-112.06736,33.45454,1093,residential,0
109301,,-112.06762,33.45454,1093,residential,0
586400,,-112.06784,33.45453,5864,,0
586401,,-112.0681,33.45454,5864,,0
586300,,-112.06986,33.45454,5863,,0
586301,,-112.07012,33.45454,5863,,0
109400,,-112.07115,33.45454,1094,residential,0
109401,,-112.0714,33.45455,1094,residential,0
109200,,-112.07242,33.45454,1092,residential,0
109201,,-112.07268,33.45455,1092,residential,0
588300,,-112.07369,33.45457,5883,,0
21300,,-112.03893,33.45518,213,tertiary,0
21400,,-112.03836,33.45518,214,residential,1
21401,,-112.03836,33.45524,214,residential,1
21301,,-112.03893,33.45525,213,tertiary,0
157900,,-112.0849,33.45113,1579,residential,0
156304,,-112.08584,33.45113,1563,residential,0
156305,,-112.08583,33.45106,1563,residential,0
157901,,-112.0849,33.45107,1579,residential,0
156306,,-112.08601,33.45112,1563,residential,0
156200,,-112.08695,33.45112,1562,residential,0
156201,,-112.08695,33.45105,1562,residential,0
156307,,-112.08601,33.45106,1563,residential,0
156202,,-112.08713,33.45111,1562,residential,0
139800,,-112.08807,33.45111,1398,residential,0
139801,,-112.08807,33.45105,1398,residential,0
156203,,-112.08713,33.45105,1562,residential,0
139802,,-112.08824,33.45111,1398,residential,0
140200,,-112.08919,33.4511,1402,residential,0
140201,,-112.08919,33.45104,1402,residential,0
139803,,-112.08824,33.45105,1398,residential,0
140202,,-112.08936,33.4511,1402,residential,0
133600,,-112.09135,33.45108,1336,tertiary,0
133601,,-112.09135,33.45102,1336,tertiary,0
140203,,-112.08936,33.45103,1402,residential,0
123600,,-112.0958,33.4477,1236,secondary,0
21600,,-112.09581,33.44855,216,secondary,0
133100,,-112.05984,33.44997,1331,residential,0
197000,,-112.05983,33.45001,1970,residential,0
197001,,-112.0599,33.45003,1970,residential,0
133101,,-112.05991,33.44999,1331,residential,0
21900,,-112.03335,33.45716,219,residential,1
22000,,-112.03335,33.45764,220,residential,0
22001,,-112.03343,33.45763,220,residential,0
21901,,-112.03343,33.45716,219,residential,1
22002,,-112.03335,33.45778,220,residential,0
11500,,-112.03337,33.45855,115,tertiary,0
11501,,-112.03344,33.45855,115,tertiary,0
22003,,-112.03343,33.45778,220,residential,0
135100,,-112.03358,33.46584,1351,secondary,0
111800,,-112.03358,33.46791,1118,residential,0
111801,,-112.03365,33.46791,1118,residential,0
135101,,-112.03366,33.46584,1351,secondary,0
11600,,-112.03279,33.4587,116,tertiary,0
22100,,-112.03278,33.45934,221,residential,1
22101,,-112.03286,33.45934,221,residential,1
11601,,-112.03287,33.4587,116,tertiary,0
22200,,-112.06753,33.45367,222,residential,0
586402,,-112.06781,33.4543,5864,,0
586403,,-112.06804,33.45464,5864,,0
22300,,-112.06857,33.45542,223,residential,0
22301,,-112.06867,33.45566,223,residential,0
22400,,-112.06872,33.45646,224,residential,0
22401,,-112.06872,33.45671,224,residential,0
22500,,-112.06871,33.4575,225,residential,0
22501,,-112.06871,33.45763,225,residential,0
900,,-112.06871,33.45771,9,residential,0
97300,,-112.07396,33.45996,973,residential,0
122400,,-112.07408,33.45996,1224,residential,0
122401,,-112.07409,33.4599,1224,residential,0
97301,,-112.07396,33.4599,973,residential,0
15000,,-112.07787,33.45971,150,residential,0
22700,,-112.08012,33.45971,227,residential,0
22701,,-112.08012,33.45965,227,residential,0
15001,,-112.07787,33.45965,150,residential,0
22702,,-112.08029,33.45972,227,residential,0
138900,,-112.08245,33.45972,1389,residential,0
138901,,-112.08246,33.45966,1389,residential,0
22703,,-112.08029,33.45966,227,residential,0
23100,,-112.10447,33.45998,231,unclassified,0
23200,,-112.10591,33.45999,232,unclassified,0
23201,,-112.10591,33.45993,232,unclassified,0
23101,,-112.10447,33.45992,231,unclassified,0
23202,,-112.10608,33.45999,232,unclassified,0
102100,,-112.10702,33.45999,1021,unclassified,0
102101,,-112.10702,33.45993,1021,unclassified,0
23203,,-112.10608,33.45993,232,unclassified,0
23300,,-112.06058,33.44926,233,residential,0
23400,,-112.06025,33.44923,234,residential,0
23401,,-112.0602,33.44929,234,residential,0
23301,,-112.06056,33.44932,233,residential,0
23500,,-112.06617,33.44935,235,residential,0
23600,,-112.06521,33.44934,236,primary,0
23601,,-112.06521,33.44941,236,primary,0
23501,,-112.06617,33.44941,235,residential,0
126100,,-112.07385,33.44929,1261,residential,0
126000,,-112.07383,33.44929,1260,residential,0
126001,,-112.07384,33.44936,1260,residential,0
126101,,-112.07386,33.44936,1261,residential,0
126002,,-112.07374,33.4493,1260,residential,0
15304,,-112.07265,33.44929,153,residential,0
15305,,-112.07265,33.44935,153,residential,0
126003,,-112.07374,33.44936,1260,residential,0
15306,,-112.07248,33.44929,153,residential,0
23700,,-112.07136,33.44928,237,residential,0
23701,,-112.07137,33.44935,237,residential,0
15307,,-112.07248,33.44935,153,residential,0
9604,,-112.05635,33.44938,96,residential,0
23800,,-112.05432,33.44939,238,residential,0
23801,,-112.05432,33.44946,238,residential,0
9605,,-112.05635,33.44945,96,residential,0
24600,,-112.03609,33.44943,246,residential,0
24700,,-112.03469,33.44939,247,residential,0
24701,,-112.03469,33.44945,247,residential,0
24601,,-112.03607,33.44949,246,residential,0
24702,,-112.03452,33.44939,247,residential,0
24800,,-112.03373,33.44938,248,residential,0
24801,,-112.03373,33.44945,248,residential,0
24703,,-112.03452,33.44945,247,residential,0
24900,,-112.03011,33.44927,249,secondary,0
199800,,-112.03004,33.44927,1998,residential,1
199801,,-112.03004,33.44934,1998,residential,1
24901,,-112.03011,33.44934,249,secondary,0
125200,,-112.07615,33.46766,1252,residential,0
14500,,-112.07818,33.46767,145,residential,0
14501,,-112.07817,33.46761,145,residential,0
125201,,-112.07615,33.4676,1252,residential,0
14502,,-112.07834,33.46767,145,residential,0
26500,,-112.08019,33.4677,265,residential,0
26501,,-112.08019,33.46763,265,residential,0
14503,,-112.07835,33.46761,145,residential,0
26502,,-112.08036,33.4677,265,residential,0
142900,,-112.08265,33.46771,1429,residential,0
142901,,-112.08264,33.46765,1429,residential,0
26503,,-112.08036,33.46764,265,residential,0
142902,,-112.08282,33.46769,1429,residential,0
26600,,-112.08375,33.4677,266,residential,0
26601,,-112.08376,33.46764,266,residential,0
142903,,-112.08281,33.46763,1429,residential,0
26602,,-112.08392,33.46772,266,residential,0
26700,,-112.08467,33.46754,267,residential,0
26701,,-112.08465,33.46748,267,residential,0
26603,,-112.08393,33.46766,266,residential,0
26702,,-112.08483,33.46752,267,residential,0
26800,,-112.08584,33.4677,268,residential,0
26801,,-112.08583,33.46764,268,residential,0
26703,,-112.08483,33.46745,267,residential,0
26802,,-112.08601,33.4677,268,residential,0
26900,,-112.08696,33.46769,269,residential,0
26901,,-112.08696,33.46762,269,residential,0
26803,,-112.08601,33.46764,268,residential,0
26902,,-112.08713,33.46769,269,residential,0
27000,,-112.08806,33.46771,270,residential,0
27001,,-112.08806,33.46765,270,residential,0
26903,,-112.08713,33.46762,269,residential,0
27002,,-112.08823,33.46772,270,residential,0
27100,,-112.08907,33.46753,271,residential,0
27101,,-112.08904,33.46747,271,residential,0
27003,,-112.08824,33.46766,270,residential,0
27102,,-112.08922,33.4675,271,residential,0
27200,,-112.09022,33.46772,272,residential,0
27201,,-112.09021,33.46766,272,residential,0
