name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
Menlo Worldwide Logistics,16,103765535,,warehouse,,,"POLYGON ((-84.0892209 40.7695361, -84.0853668 40.7695637, -84.0853671 40.7695865, -84.0853765 40.7702562, -84.08545909999999 40.7702556, -84.0858118 40.7702529, -84.0863252 40.7702489, -84.0868409 40.770245, -84.0870831 40.7702432, -84.08731589999999 40.7702406, -84.08754930000001 40.7702387, -84.0882177 40.7702333, -84.08885669999999 40.7702282, -84.0892305 40.7702252, -84.0892209 40.7695361))",POINT (-84.0872969 40.7698954),24959.6,268662.1
Troyer Warehouse,17,103765536,,yes,,,"POLYGON ((-84.0903167 40.7651364, -84.09025939999999 40.7636035, -84.0921305 40.7635634, -84.09216170000001 40.764398, -84.09176050000001 40.7644066, -84.09178660000001 40.7651049, -84.0903167 40.7651364))",POINT (-84.0911424 40.7643064),24264.1,261176.2
,18,103765537,,yes,,,"POLYGON ((-84.0816394 40.761763, -84.0816102 40.7607707, -84.0838359 40.7607332, -84.0837739 40.7586211, -84.08494880000001 40.7586013, -84.08495069999999 40.7586651, -84.0855542 40.7586549, -84.08560850000001 40.7605033, -84.08402959999999 40.7605299, -84.0840395 40.7608663, -84.0838085 40.7608702, -84.0838255 40.7614476, -84.08280790000001 40.7614647, -84.0828161 40.7617431, -84.0816394 40.761763))",POINT (-84.083945 40.7601653),49942.3,537574.3
,19,103765539,,yes,,,"POLYGON ((-84.08721610000001 40.758816, -84.08811729999999 40.758816, -84.08811729999999 40.7583812, -84.08721610000001 40.7583812, -84.08721610000001 40.758816))",POINT (-84.0876667 40.7585986),3667.0,39471.2
Neufeld Hall,20,156224025,,dormitory,,,"POLYGON ((-83.899006 40.8979616, -83.89919190000001 40.8979615, -83.899378 40.8979614, -83.89937810000001 40.8980717, -83.89937810000001 40.8981825, -83.89900609999999 40.8981827, -83.89900609999999 40.8980723, -83.899006 40.8979616))",POINT (-83.89919209999999 40.898072),769.0,8277.8
Centennial Hall,21,156267925,,yes,,,"POLYGON ((-83.8980796 40.8961004, -83.8980797 40.8961337, -83.8980048 40.8961338, -83.8980047 40.896101, -83.89797950000001 40.8961011, -83.89797969999999 40.8961568, -83.89794379999999 40.8961566, -83.89787629999999 40.8961569, -83.8978761 40.8961006, -83.8977642 40.8961008, -83.89776430000001 40.8961316, -83.89773 40.8961317, -83.8977043 40.8961318, -83.89770420000001 40.8961003, -83.8976031 40.8961004, -83.8976029 40.8960406, -83.89758260000001 40.8960406, -83.8975824 40.8959853, -83.8976031 40.8959852, -83.8976029 40.8959282, -83.89783199999999 40.8959278, -83.8978319 40.8959057, -83.8978762 40.8959056, -83.8978762 40.8958863, -83.8979315 40.895886, -83.89797950000001 40.8958861, -83.8979796 40.8959053, -83.8980505 40.8959052, -83.8980506 40.8959274, -83.8981089 40.8959273, -83.89815830000001 40.8959272, -83.8981589 40.8961003, -83.8980796 40.8961004))",POINT (-83.8978851 40.8960176),1067.5,11490.4
Hirschy Annex,22,156267928,,dormitory,,,"POLYGON ((-83.89944269999999 40.8973329, -83.89906240000001 40.8973329, -83.89906240000001 40.8971725, -83.89944269999999 40.8971725, -83.89944269999999 40.8971809, -83.8995128 40.8971809, -83.8995128 40.8973329, -83.89944269999999 40.8973329))",POINT (-83.899286 40.8972533),669.3,7204.4
Ramseyer Hall,23,156267932,,dormitory,,,"POLYGON ((-83.8995358 40.8977684, -83.89953509999999 40.8975284, -83.89950519999999 40.8975284, -83.8995048 40.8973908, -83.89970340000001 40.8973904, -83.8997038 40.8975271, -83.8996827 40.8975272, -83.89968349999999 40.8977964, -83.8996612 40.8977964, -83.8996619 40.8980146, -83.89968589999999 40.8980146, -83.899686 40.8980565, -83.89966250000001 40.8980565, -83.89966250000001 40.8980749, -83.8995018 40.8980752, -83.8995008 40.8977685, -83.8995358 40.8977684))",POINT (-83.89959690000001 40.8977254),1061.7,11427.8
Lincoln Hall,24,156354914,,yes,,,"POLYGON ((-83.8983975 40.8967917, -83.89862119999999 40.8967877, -83.8988481 40.8967836, -83.89885 40.896844, -83.8988521 40.8969095, -83.89864710000001 40.8969127, -83.89840150000001 40.8969176, -83.8983995 40.8968545, -83.8983975 40.8967917))",POINT (-83.89862479999999 40.8968505),530.0,5705.1
Ropp Addition,25,156354915,,dormitory,,,"POLYGON ((-83.8978101 40.8938291, -83.897685 40.8937374, -83.8974935 40.8935971, -83.8974675 40.8935781, -83.89745139999999 40.8935906, -83.8973857 40.8935395, -83.89740089999999 40.893532, -83.89738730000001 40.8935221, -83.8974769 40.8934521, -83.8976485 40.8935777, -83.8977201 40.8935218, -83.8978508 40.8936175, -83.8978238 40.8936385, -83.8977794 40.8936731, -83.8978879 40.8937526, -83.89789829999999 40.8937602, -83.8978189 40.8938222, -83.8978101 40.8938291))",POINT (-83.89766 40.8936304),670.0,7211.8
Ropp Annex,26,156354916,,dormitory,,,"POLYGON ((-83.8969882 40.8936756, -83.8972653 40.8934724, -83.897368 40.8935524, -83.8973857 40.8935395, -83.89745139999999 40.8935906, -83.89747300000001 40.8936075, -83.8973221 40.8937181, -83.8974937 40.8938519, -83.8974659 40.8938722, -83.89747819999999 40.8938817, -83.8974891 40.8938902, -83.8974116 40.8939471, -83.8972213 40.8937988, -83.8971899 40.8937743, -83.8971512 40.8938027, -83.8969882 40.8936756))",POINT (-83.8972648 40.8936943),1032.3,11111.2
Ropp Hall,27,156354917,,dormitory,,,"POLYGON ((-83.89771469999999 40.8939038, -83.8977443 40.8939259, -83.89770439999999 40.8939564, -83.8976639 40.8939873, -83.8976267 40.8939595, -83.89752900000001 40.894034, -83.8974906 40.8940052, -83.8974175 40.8939506, -83.8974116 40.8939471, -83.8974891 40.8938902, -83.8976428 40.8937696, -83.897685 40.8937374, -83.8978101 40.8938291, -83.89771469999999 40.8939038))",POINT (-83.8976175 40.89389),504.1,5426.5
Marbeck Center,28,156364982,,public,,,"POLYGON ((-83.8968484 40.8971405, -83.89684750000001 40.897118, -83.896709 40.8971213, -83.8967086 40.897112, -83.896652 40.8971133, -83.89665239999999 40.8971224, -83.89637810000001 40.8971288, -83.8963662 40.8968375, -83.8967217 40.8968293, -83.8967415 40.8968288, -83.89673449999999 40.8966571, -83.89701770000001 40.8966505, -83.8970157 40.8966015, -83.8971703 40.8965979, -83.897175 40.8967129, -83.89713329999999 40.8967138, -83.8971375 40.8968174, -83.89714069999999 40.8968958, -83.8971416 40.8969177, -83.8971983 40.8969164, -83.8972029 40.8970282, -83.8971406 40.8970296, -83.8971413 40.8970466, -83.8971425 40.8970767, -83.89715200000001 40.8970765, -83.8971536 40.8971159, -83.8971122 40.8971169, -83.8971119 40.8971107, -83.8970449 40.8971123, -83.8970525 40.8973002, -83.8968562 40.8973048, -83.8968519 40.8972004, -83.89682689999999 40.897201, -83.89682449999999 40.8971411, -83.8968484 40.8971405))",POINT (-83.89683170000001 40.8969435),3248.6,34967.1
Sauder Visual Arts Center,29,156364987,,arts_centre,,,"POLYGON ((-83.89524470000001 40.8961839, -83.89542590000001 40.8960482, -83.8954184 40.8960424, -83.89562189999999 40.89589, -83.8956311 40.8958971, -83.8958267 40.8957507, -83.89588430000001 40.8957946, -83.8959546 40.8958483, -83.8957637 40.8959912, -83.89579740000001 40.896017, -83.8957158 40.896078, -83.8955845 40.8961764, -83.8955529 40.8961523, -83.8953765 40.8962844, -83.89524470000001 40.8961839))",POINT (-83.89560350000001 40.8960227),1187.5,12782.0
,30,156364989,,yes,,,"POLYGON ((-83.8967415 40.8968288, -83.89673449999999 40.8966571, -83.89701770000001 40.8966505, -83.8970157 40.8966015, -83.8971703 40.8965979, -83.897175 40.8967129, -83.89713329999999 40.8967138, -83.8971375 40.8968174, -83.8970333 40.8968199, -83.8970286 40.8967064, -83.896832 40.896711, -83.89683669999999 40.8968265, -83.8967415 40.8968288))",POINT (-83.8969692 40.896708),518.3,5578.6
Berky Hall,31,156380603,,yes,,,"POLYGON ((-83.8981198 40.8963933, -83.8980328 40.8963933, -83.8980328 40.8963637, -83.8979963 40.8963637, -83.8979963 40.8963333, -83.898033 40.8963333, -83.898033 40.896314, -83.898033 40.8962448, -83.8981198 40.8962448, -83.8981867 40.8962448, -83.8983566 40.8962448, -83.8983566 40.8963381, -83.8983566 40.8963933, -83.8981198 40.8963933))",POINT (-83.8981907 40.8963197),459.6,4946.8
Burcky Gym,32,156380604,,public,,,"POLYGON ((-83.89781170000001 40.8971857, -83.8978463 40.8971848, -83.8978565 40.8974111, -83.89782200000001 40.897412, -83.89750669999999 40.8974201, -83.8974735 40.897421, -83.8974633 40.8971947, -83.8974965 40.8971938, -83.8974934 40.8971254, -83.8978086 40.8971173, -83.89781170000001 40.8971857))",POINT (-83.8976584 40.8972735),1011.0,10882.3
College Hall,33,156380605,,yes,,,"POLYGON ((-83.8994386 40.8956291, -83.8993534 40.8956951, -83.899311 40.8956636, -83.8992949 40.895676, -83.899255 40.8956464, -83.89927299999999 40.8956325, -83.89917699999999 40.8955612, -83.8993005 40.8954661, -83.89939889999999 40.8953903, -83.89946380000001 40.8954386, -83.8994806 40.8954256, -83.8994998 40.8954227, -83.8995182 40.8954285, -83.8995275 40.8954411, -83.89952630000001 40.8954561, -83.8995094 40.8954691, -83.8995795 40.8955212, -83.8994769 40.8956008, -83.8995025 40.8956206, -83.8995805 40.895563, -83.89966080000001 40.8956251, -83.89963160000001 40.8956467, -83.8996415 40.8956543, -83.8995455 40.8957252, -83.8995357 40.8957176, -83.8995046 40.8957406, -83.89946329999999 40.8957087, -83.8994221 40.8956769, -83.89946209999999 40.8956473, -83.8994386 40.8956291))",POINT (-83.89942120000001 40.8955699),796.0,8567.6
Founders Hall,34,156380606,,public,,,"POLYGON ((-83.89736550000001 40.8967472, -83.8974058 40.8967462, -83.8978718 40.8967334, -83.8979126 40.8967331, -83.8979298 40.8971142, -83.8978086 40.8971173, -83.8974934 40.8971254, -83.89738269999999 40.8971283, -83.89737890000001 40.8970438, -83.8973721 40.8968937, -83.89736550000001 40.8967472))",POINT (-83.89764769999999 40.8969305),1952.6,21017.6
Hirschy Hall,35,156380607,,yes,,,"POLYGON ((-83.89955380000001 40.8966894, -83.89955019999999 40.8965751, -83.8996886 40.8965726, -83.8997038 40.897056, -83.8995654 40.8970585, -83.8995572 40.8967999, -83.8995027 40.8968014, -83.8994972 40.896691, -83.89955380000001 40.8966894))",POINT (-83.8996186 40.8968096),685.4,7377.5
Computer Center,36,156389655,,yes,,,"POLYGON ((-83.8981198 40.8963933, -83.8981198 40.8964966, -83.8979769 40.8964966, -83.8979769 40.8964864, -83.8979497 40.8964864, -83.8979497 40.8964535, -83.8979769 40.8964535, -83.8979769 40.8963933, -83.8980328 40.8963933, -83.8981198 40.8963933))",POINT (-83.8980435 40.8964464),146.4,1575.8
Buildings and Grounds Center,37,156522296,,service,,,"POLYGON ((-83.9009777 40.8962704, -83.90055460000001 40.8962704, -83.90055460000001 40.8960506, -83.9009777 40.8960506, -83.9009777 40.8962704))",POINT (-83.90076620000001 40.8961605),868.6,9350.1
Mosiman Hall,38,156522297,,yes,,,"POLYGON ((-83.8994898 40.8961081, -83.89929600000001 40.8962604, -83.8991224 40.8961341, -83.89895869999999 40.8960151, -83.89915240000001 40.8958628, -83.8994082 40.8960488, -83.8994898 40.8961081))",POINT (-83.89922420000001 40.8960616),924.3,9948.6
Yoder Recital Hall,39,156522298,,theatre,,,"POLYGON ((-83.8995001 40.8962055, -83.8995087 40.8961246, -83.8994898 40.8961081, -83.8994082 40.8960488, -83.8995127 40.8959699, -83.8996611 40.8960838, -83.89968829999999 40.8960633, -83.89985780000001 40.8961914, -83.8995609 40.8964158, -83.89954729999999 40.8964448, -83.8995003 40.896427, -83.8994533 40.8963952, -83.8994063 40.8963559, -83.89937159999999 40.8963204, -83.89935680000001 40.8962961, -83.8993914 40.8962877, -83.8995001 40.8962055))",POINT (-83.8995893 40.896213),1042.5,11220.9
Houshower House,40,156530696,,yes,,,"POLYGON ((-83.8962179 40.8948609, -83.8963181 40.8949376, -83.8962027 40.8950237, -83.8961025 40.8949471, -83.8961674 40.8948986, -83.8962179 40.8948609))",POINT (-83.89621030000001 40.8949423),163.4,1758.4
Public Relations House,41,156530697,,yes,,,"POLYGON ((-83.8950634 40.8959162, -83.89501780000001 40.8959523, -83.8950387 40.8959674, -83.8949927 40.8960039, -83.8948328 40.8958887, -83.89492439999999 40.895816, -83.8950634 40.8959162))",POINT (-83.8949521 40.8959077),194.2,2090.5
,42,156530698,,yes,,,"POLYGON ((-83.89515849999999 40.8960115, -83.8950971 40.8960625, -83.8950279 40.896015, -83.8950894 40.8959639, -83.89515849999999 40.8960115))",POINT (-83.89509320000001 40.8960132),60.6,652.7
,43,156530699,,yes,,,"POLYGON ((-83.8947187 40.8967066, -83.8947405 40.8966912, -83.8946761 40.8966388, -83.8946641 40.8966473, -83.8946543 40.8966543, -83.8947187 40.8967066))",POINT (-83.8946974 40.8966727),19.9,214.1
,44,156530700,,yes,,,"POLYGON ((-83.8947237 40.8963893, -83.8946657 40.8963435, -83.8946918 40.8963246, -83.89475090000001 40.8963694, -83.8947369 40.8963797, -83.8947237 40.8963893))",POINT (-83.8947083 40.8963569),21.9,236.3
,45,156530701,,yes,,,"POLYGON ((-83.8948654 40.8966029, -83.89488780000001 40.8965874, -83.8948233 40.8965351, -83.8948104 40.8965443, -83.8948013 40.8965508, -83.8948654 40.8966029))",POINT (-83.8948445 40.8965691),19.9,214.7
Byers Hall,46,156530702,,yes,,,"POLYGON ((-83.8946657 40.8963435, -83.8947237 40.8963893, -83.8947951 40.8964456, -83.8947029 40.8965124, -83.89457350000001 40.8964103, -83.8946657 40.8963435))",POINT (-83.89468429999999 40.896428),168.7,1815.3
Schultz Hall,47,156530703,,yes,,,"POLYGON ((-83.8945032 40.8967213, -83.8946285 40.8966332, -83.8946543 40.8966543, -83.8947187 40.8967066, -83.8946952 40.8967231, -83.89459340000001 40.8967946, -83.8945032 40.8967213))",POINT (-83.8946109 40.8967139),160.4,1726.3
Hauenstein Hall,48,156530704,,yes,,,"POLYGON ((-83.8947976 40.8965141, -83.8949229 40.896426, -83.8950131 40.8964994, -83.89488780000001 40.8965874, -83.8948233 40.8965351, -83.8947976 40.8965141))",POINT (-83.8949053 40.8965067),161.1,1734.0
Hirschler Hall,49,156530705,,yes,,,"POLYGON ((-83.8946761 40.8966388, -83.8948013 40.8965508, -83.8948654 40.8966029, -83.8948915 40.8966241, -83.8947663 40.8967121, -83.8947405 40.8966912, -83.8946761 40.8966388))",POINT (-83.8947838 40.8966315),159.5,1717.2
Smucker Hall,50,156530706,,yes,,,"POLYGON ((-83.8946918 40.8963246, -83.8946614 40.8963015, -83.89478769999999 40.8962065, -83.8948894 40.8962838, -83.8947632 40.8963788, -83.89475090000001 40.8963694, -83.8946918 40.8963246))",POINT (-83.8947754 40.8962926),181.3,1951.1
,51,156536170,,yes,,,"POLYGON ((-83.8952867 40.8957284, -83.89517650000001 40.895653, -83.8952512 40.8955905, -83.8953614 40.8956659, -83.8952867 40.8957284))",POINT (-83.895269 40.8956595),117.2,1262.0
,52,156536173,,yes,,,"POLYGON ((-83.89431980000001 40.89648, -83.89425369999999 40.8965352, -83.8941232 40.8964459, -83.89418929999999 40.8963907, -83.89431980000001 40.89648))",POINT (-83.8942215 40.896463),122.6,1320.2
,53,156676639,,yes,,,"POLYGON ((-83.90232469999999 40.8961272, -83.9023203 40.8960283, -83.90276009999999 40.8960172, -83.9027645 40.896116, -83.90232469999999 40.8961272))",POINT (-83.9025424 40.8960722),408.6,4398.3
Musselman Library,54,156695920,,library,,,"POLYGON ((-83.8996166 40.8948557, -83.8992544 40.8950783, -83.899176 40.8950054, -83.8990934 40.8949286, -83.8994557 40.8947061, -83.8996166 40.8948557))",POINT (-83.899355 40.8948922),840.5,9047.4
Bluffton University Cabin,55,163878716,,yes,,,"POLYGON ((-83.9078722 40.9090755, -83.90801810000001 40.9091, -83.9079739 40.9092502, -83.90782799999999 40.9092256, -83.9078722 40.9090755))",POINT (-83.9079231 40.9091628),214.2,2305.3
,56,163878725,,farm_auxiliary,,,"POLYGON ((-83.90683989999999 40.9065929, -83.9071088 40.9065688, -83.9071271 40.9066854, -83.9068582 40.9067095, -83.90683989999999 40.9065929))",POINT (-83.9069835 40.9066391),298.6,3214.5
,57,163878726,,yes,,,"POLYGON ((-83.9063367 40.9067763, -83.9063367 40.9066604, -83.90638490000001 40.9066604, -83.90638490000001 40.9066445, -83.9064607 40.9066445, -83.9064607 40.9066595, -83.9064899 40.9066595, -83.9064899 40.9067763, -83.9063367 40.9067763))",POINT (-83.906414 40.9067141),178.2,1917.8
,58,163878727,,farm_auxiliary,,,"POLYGON ((-83.9066042 40.9068269, -83.9065147 40.9068293, -83.9065118 40.9067703, -83.90660130000001 40.9067678, -83.9066042 40.9068269))",POINT (-83.906558 40.9067986),49.5,533.0
,59,163992103,,parking,,,"POLYGON ((-83.90696 40.9035199, -83.9072668 40.9035271, -83.9072685 40.9034883, -83.9072865 40.9030799, -83.90698829999999 40.9030744, -83.90702450000001 40.9031413, -83.9070399 40.903266, -83.9070368 40.9033612, -83.9070038 40.9034369, -83.90696 40.9035199))",POINT (-83.9071466 40.9033026),1081.5,11640.8
Sommer Center for Health and Fitness Education,60,170934128,,public,,,"POLYGON ((-83.89715339999999 40.8977107, -83.8971537 40.8976743, -83.8972455 40.8976748, -83.8973159 40.8976751, -83.89731569999999 40.8977073, -83.8973452 40.8977074, -83.89734439999999 40.8978018, -83.89734420000001 40.8978331, -83.8973192 40.897833, -83.8973178 40.8980174, -83.89713089999999 40.8980166, -83.89712919999999 40.8982349, -83.89653509999999 40.8982322, -83.8965371 40.8979728, -83.89653800000001 40.8978533, -83.8965055 40.8978532, -83.8965056 40.897844, -83.89650570000001 40.897823, -83.89648440000001 40.8978229, -83.8964854 40.8977073, -83.89715339999999 40.8977107))",POINT (-83.8968965 40.8979458),3601.7,38768.7
,61,170934226,,parking,,,"POLYGON ((-83.8954701 40.895393, -83.89550939999999 40.8953639, -83.8957343 40.895197, -83.89616789999999 40.8955136, -83.89610519999999 40.8955584, -83.8962265 40.8956878, -83.89613679999999 40.8957546, -83.89604 40.8958267, -83.8958633 40.895694, -83.8959066 40.8956616, -83.8959009 40.8956325, -83.89587299999999 40.8956079, -83.8957941 40.8955662, -83.8956118 40.895499, -83.8954701 40.895393))",POINT (-83.8958737 40.8954972),1868.1,20108.0
,62,170934227,,parking,,,"POLYGON ((-83.8965819 40.8943049, -83.89629309999999 40.8940858, -83.89606019999999 40.8939092, -83.8961516 40.8938403, -83.8963035 40.8937259, -83.8963207 40.893713, -83.896461 40.8936072, -83.8965549 40.8935365, -83.8967655 40.8936962, -83.8967883 40.8937135, -83.8968103 40.8937302, -83.89707660000001 40.8939322, -83.8968145 40.8941297, -83.8965819 40.8943049))",POINT (-83.89656840000001 40.8939207),3645.9,39244.5
,63,170934228,,parking,,,"POLYGON ((-83.8949349 40.8962557, -83.8948975 40.8962272, -83.89474730000001 40.8961121, -83.89465800000001 40.8960433, -83.8946382 40.8960281, -83.8948091 40.8959007, -83.89511 40.8961313, -83.8950949 40.8961426, -83.8949349 40.8962557))",POINT (-83.8948733 40.8960789),722.2,7773.2
