segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,126,,1170.3229706549532,1317.4579228456246,,,,,,,1,
1,126,,909.5326973714796,1170.3229706549532,,,,,,,0,
2,126,,498.69921732076375,764.587799859511,,,,,,,0,
3,126,,1317.4579228456246,1448.826181122777,,,,,,,0,
4,126,,349.4991924749909,498.69921732076375,,,,,,,1,
5,126,,764.587799859511,909.5326973714796,,,,,,,1,
6,127,,81.49052544437457,1448.826181122777,,,,,,,-1,
