o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
1,A1,1,A1,0.0,0.0,"LINESTRING (-84.3446141 40.8981131,-84.3446141 40.8981131)"
1,A1,2,A2,10.184730972618336,3.969654914591161,"LINESTRING (-84.3446141 40.8981131,-84.239164 40.9027554)"
1,A1,3,A3,20.432362129529974,0.6784590321136114,"LINESTRING (-84.3446141 40.8981131,-84.1328634 40.8996455)"
1,A1,4,A4,28.446386483632246,0.7058752828178361,"LINESTRING (-84.3446141 40.8981131,-84.0501877 40.9131824)"
1,A1,5,A5,43.41853649147366,0.7388592985095399,"LINESTRING (-84.3446141 40.8981131,-83.8946584 40.8934718)"
1,A1,6,B1,5.328273193029917,29.35737329340164,"LINESTRING (-84.3446141 40.8981131,-84.3398548 40.8430976)"
1,A1,7,B2,10.447252065114492,3.877371559345452,"LINESTRING (-84.3446141 40.8981131,-84.2533579 40.8398436)"
1,A1,8,B3,21.87845662612891,1.2351560646937814,"LINESTRING (-84.3446141 40.8981131,-84.1265173 40.8360947)"
1,A1,9,B4,34.99423564634105,0.32284151665156846,"LINESTRING (-84.3446141 40.8981131,-83.988934 40.8272418)"
1,A1,10,B5,40.93906965646282,0.054972887727416056,"LINESTRING (-84.3446141 40.8981131,-83.923999 40.8424439)"
1,A1,11,C1,10.360428846628816,1.3465233828420133,"LINESTRING (-84.3446141 40.8981131,-84.3443361 40.7907404)"
1,A1,12,C2,17.06977710866865,4.534676674503139,"LINESTRING (-84.3446141 40.8981131,-84.2126984 40.7802386)"
1,A1,13,C3,23.95774000095683,18.53567905104294,"LINESTRING (-84.3446141 40.8981131,-84.135206 40.7647062)"
1,A1,14,C4,31.162074281077828,1.6603191594308604,"LINESTRING (-84.3446141 40.8981131,-84.0466672 40.7734994)"
1,A1,15,C5,41.68628387566384,0.053817980418557204,"LINESTRING (-84.3446141 40.8981131,-83.9322143 40.7693739)"
1,A1,16,D1,18.22092967969439,1.8312408694168805,"LINESTRING (-84.3446141 40.8981131,-84.3443903 40.7092757)"
1,A1,17,D2,21.233172820627935,0.6719908768113154,"LINESTRING (-84.3446141 40.8981131,-84.2089031 40.7248877)"
1,A1,18,D3,26.619950067259015,12.056062764076852,"LINESTRING (-84.3446141 40.8981131,-84.1231982 40.7335335)"
1,A1,19,D4,32.53340014216043,3.1889355952939087,"LINESTRING (-84.3446141 40.8981131,-84.0500294 40.7340932)"
1,A1,20,D5,44.83214011126436,0.06193927778260275,"LINESTRING (-84.3446141 40.8981131,-83.9173908 40.7154625)"
1,A1,21,E1,21.491969177159966,0.19984338144965844,"LINESTRING (-84.3446141 40.8981131,-84.3498796 40.6754375)"
1,A1,22,E2,24.565542705623383,0.2474571434692513,"LINESTRING (-84.3446141 40.8981131,-84.2351369 40.6682617)"
1,A1,23,E3,29.21745518474974,1.8040378128968677,"LINESTRING (-84.3446141 40.8981131,-84.1437401 40.6715314)"
1,A1,24,E4,37.53611214221019,0.07892738151936741,"LINESTRING (-84.3446141 40.8981131,-84.0285637 40.6712976)"
1,A1,25,E5,45.76590245640835,0.008248898326661591,"LINESTRING (-84.3446141 40.8981131,-83.9270937 40.6730708)"
1,A1,26,Gate1,24.858323900151948,3.5710925789608727,"LINESTRING (-84.3446141 40.8981131,-84.459406 40.667475)"
1,A1,27,Gate2,20.080588119121597,34.4248370014949,"LINESTRING (-84.3446141 40.8981131,-84.459406 40.724525)"
1,A1,28,Gate3,15.783802314565959,40.34247568077961,"LINESTRING (-84.3446141 40.8981131,-84.459406 40.781575)"
1,A1,29,Gate4,12.475233705680726,185.43673697550435,"LINESTRING (-84.3446141 40.8981131,-84.459406 40.838625)"
1,A1,30,Gate5,11.07876982015264,42.82447880762359,"LINESTRING (-84.3446141 40.8981131,-84.459406 40.895675)"
1,A1,31,Gate6,5.293422794984095,374.6014636830694,"LINESTRING (-84.3446141 40.8981131,-84.349776 40.9527295)"
1,A1,32,Gate7,11.374584797378981,133.34208265253415,"LINESTRING (-84.3446141 40.8981131,-84.240146 40.9527295)"
1,A1,33,Gate8,21.319911097668154,83.95386570312418,"LINESTRING (-84.3446141 40.8981131,-84.130516 40.9527295)"
1,A1,34,Gate9,31.677951552863803,15.872431607559111,"LINESTRING (-84.3446141 40.8981131,-84.020886 40.9527295)"
1,A1,35,Gate10,42.145500298749255,0.9834269215532421,"LINESTRING (-84.3446141 40.8981131,-83.911256 40.9527295)"
1,A1,36,Gate11,52.393543049080115,0.21811422790754167,"LINESTRING (-84.3446141 40.8981131,-83.801625 40.8956795)"
1,A1,37,Gate12,52.706459643343194,0.13354332388806375,"LINESTRING (-84.3446141 40.8981131,-83.801625 40.8386295)"
1,A1,38,Gate13,53.58603425562921,0.15404144514496723,"LINESTRING (-84.3446141 40.8981131,-83.801625 40.7815795)"
1,A1,39,Gate14,55.00508967873899,0.1293025657093772,"LINESTRING (-84.3446141 40.8981131,-83.801625 40.7245295)"
1,A1,40,Gate15,56.92329363360239,0.04535862054469341,"LINESTRING (-84.3446141 40.8981131,-83.801625 40.6674795)"
1,A1,41,Gate16,50.19006254392482,0.18216651955295085,"LINESTRING (-84.3446141 40.8981131,-83.911255 40.610425)"
1,A1,42,Gate17,41.788631898352676,7.340931874561576,"LINESTRING (-84.3446141 40.8981131,-84.020885 40.610425)"
1,A1,43,Gate18,34.6025101572433,80.96846366452267,"LINESTRING (-84.3446141 40.8981131,-84.130515 40.610425)"
1,A1,44,Gate19,29.532596193048068,30.70787604402963,"LINESTRING (-84.3446141 40.8981131,-84.240145 40.610425)"
1,A1,45,Gate20,27.76348937173693,5.816062681586208,"LINESTRING (-84.3446141 40.8981131,-84.349775 40.610425)"
2,A2,1,A1,10.184730972618336,3.651884448457491,"LINESTRING (-84.239164 40.9027554,-84.3446141 40.8981131)"
2,A2,2,A2,0.0,0.0,"LINESTRING (-84.239164 40.9027554,-84.239164 40.9027554)"
2,A2,3,A3,10.261339500628019,2.0503868041787867,"LINESTRING (-84.239164 40.9027554,-84.1328634 40.8996455)"
2,A2,4,A4,18.262060155361983,2.1262682818474095,"LINESTRING (-84.239164 40.9027554,-84.0501877 40.9131824)"
2,A2,5,A5,33.253418159133325,2.212549538700379,"LINESTRING (-84.239164 40.9027554,-83.8946584 40.8934718)"
2,A2,6,B1,11.29291267355732,11.846343345371748,"LINESTRING (-84.239164 40.9027554,-84.3398548 40.8430976)"
2,A2,7,B2,6.222937160557082,5.619593270846821,"LINESTRING (-84.239164 40.9027554,-84.2533579 40.8398436)"
2,A2,8,B3,12.629850579041637,3.3231521874836196,"LINESTRING (-84.239164 40.9027554,-84.1265173 40.8360947)"
2,A2,9,B4,25.220165248559592,0.9224859232582004,"LINESTRING (-84.239164 40.9027554,-83.988934 40.8272418)"
2,A2,10,B5,30.962084408449307,0.16089385378688248,"LINESTRING (-84.239164 40.9027554,-83.923999 40.8424439)"
2,A2,11,C1,14.82575189191994,0.6585419525465347,"LINESTRING (-84.239164 40.9027554,-84.3443361 40.7907404)"
2,A2,12,C2,12.094319972217441,7.183420125814604,"LINESTRING (-84.239164 40.9027554,-84.2126984 40.7802386)"
2,A2,13,C3,16.67486932615325,39.01270899583391,"LINESTRING (-84.239164 40.9027554,-84.135206 40.7647062)"
2,A2,14,C4,22.372810918425575,4.203281271348256,"LINESTRING (-84.239164 40.9027554,-84.0466672 40.7734994)"
2,A2,15,C5,32.29298741156632,0.14653124055609876,"LINESTRING (-84.239164 40.9027554,-83.9322143 40.7693739)"
2,A2,16,D1,21.25123781200691,1.0728709099450937,"LINESTRING (-84.239164 40.9027554,-84.3443903 40.7092757)"
2,A2,17,D2,17.409062021246772,0.9212495869972112,"LINESTRING (-84.239164 40.9027554,-84.2089031 40.7248877)"
2,A2,18,D3,19.794356147003032,23.955312776070706,"LINESTRING (-84.239164 40.9027554,-84.1231982 40.7335335)"
2,A2,19,D4,24.451953392539526,7.393235134104118,"LINESTRING (-84.239164 40.9027554,-84.0500294 40.7340932)"
2,A2,20,D5,35.924436400454276,0.15875805042843277,"LINESTRING (-84.239164 40.9027554,-83.9173908 40.7154625)"
2,A2,21,E1,24.39715599149992,0.11896262523566034,"LINESTRING (-84.239164 40.9027554,-84.3498796 40.6754375)"
2,A2,22,E2,22.62962587067129,0.26831079796638274,"LINESTRING (-84.239164 40.9027554,-84.2351369 40.6682617)"
2,A2,23,E3,24.136055252183507,2.886399535522765,"LINESTRING (-84.239164 40.9027554,-84.1437401 40.6715314)"
2,A2,24,E4,30.194617582861795,0.16683978166056146,"LINESTRING (-84.239164 40.9027554,-84.0285637 40.6712976)"
2,A2,25,E5,37.38821437978235,0.0198009138454187,"LINESTRING (-84.239164 40.9027554,-83.9270937 40.6730708)"
2,A2,26,Gate1,31.096644567811346,1.4080828974640844,"LINESTRING (-84.239164 40.9027554,-84.459406 40.667475)"
2,A2,27,Gate2,27.337950120715828,11.954424537282891,"LINESTRING (-84.239164 40.9027554,-84.459406 40.724525)"
2,A2,28,Gate3,24.255522555476936,12.036446265133526,"LINESTRING (-84.239164 40.9027554,-84.459406 40.781575)"
2,A2,29,Gate4,22.133727121438902,47.674710321388744,"LINESTRING (-84.239164 40.9027554,-84.459406 40.838625)"
2,A2,30,Gate5,21.26212647746942,10.305401713952937,"LINESTRING (-84.239164 40.9027554,-84.459406 40.895675)"
2,A2,31,Gate6,11.711684793572653,142.83400586093853,"LINESTRING (-84.239164 40.9027554,-84.349776 40.9527295)"
2,A2,32,Gate7,4.822934478270775,259.06525232058465,"LINESTRING (-84.239164 40.9027554,-84.240146 40.9527295)"
