name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,775,196022542.0,,,0.0,,residential,0.0,-84.1103715,40.745517,,,,18,10.0,10.0,residential
,776,196022552.0,,,0.0,,residential,0.0,-84.109431,40.745501000000004,,,,18,10.0,10.0,residential
,777,196022660.0,,,0.0,,tertiary,0.0,-84.143964,40.686554,,,,,0.0,0.0,
,778,196022730.0,,,0.0,,tertiary,0.0,-84.143467,40.686562,,,,,0.0,0.0,
,779,196022740.0,,,0.0,,tertiary,0.0,-84.138989,40.686585,,,,,0.0,0.0,
,780,196022759.0,,,0.0,,residential,1.0,-84.138987,40.688846000000005,,,,43,1000.0,1000.0,boundary
,781,196022762.0,,,0.0,,motorway,0.0,-84.132037,40.825679,,,,,0.0,0.0,
,782,196022779.0,,,0.0,,secondary,0.0,-84.135067,40.825306,,,,,0.0,0.0,
,783,196022827.0,motorway_junction,,0.0,,motorway,0.0,-84.14014399999999,40.827909999999996,,,,,0.0,0.0,
,784,196022883.0,,,0.0,,primary,0.0,-84.1862053,40.7804561,,,,,0.0,0.0,
,785,196022885.0,,,0.0,,residential,0.0,-84.144661,40.693815,,,,23,10.0,10.0,residential
,786,196022899.0,,,0.0,,residential,0.0,-84.144497,40.693529,,,,23,10.0,10.0,residential
,787,196023171.0,,,0.0,,tertiary,0.0,-84.011638,40.695027,,,,,0.0,0.0,
,788,196023175.0,,,0.0,,residential,0.0,-84.011713,40.694657,,,,24,10.0,10.0,residential
,789,196023179.0,,,0.0,,residential,1.0,-84.011825,40.694483,,,,42,1000.0,1000.0,boundary
,790,196023326.0,,,0.0,,residential,0.0,-84.13264699999999,40.7714705,,,,13,10.0,10.0,residential
,791,196023338.0,,,0.0,,residential,0.0,-84.1335057,40.771724299999995,,,,13,10.0,10.0,residential
,792,196023354.0,,,0.0,,residential,1.0,-84.13295649999999,40.77083629999999,,,,43,1000.0,1000.0,boundary
,793,196023356.0,,,0.0,,residential,0.0,-84.1337825,40.770843799999994,,,,13,10.0,10.0,residential
,794,196023357.0,,,0.0,,residential,0.0,-84.1346687,40.770841,,,,13,10.0,10.0,residential
,795,196023434.0,,,0.0,,tertiary,0.0,-84.011484,40.695025,,,,,0.0,0.0,
,796,196023468.0,,,0.0,,residential,0.0,-84.1315665,40.7672794,,,,13,10.0,10.0,residential
,797,196023476.0,turning_circle,,0.0,,residential,0.0,-84.1315513,40.764597200000004,,,,13,10.0,10.0,residential
,798,196023499.0,turning_circle,,0.0,,residential,0.0,-84.1315583,40.7637005,,,,13,10.0,10.0,residential
,799,196023565.0,,,0.0,,tertiary,0.0,-84.148618,40.769381,,,,,0.0,0.0,
,800,196023598.0,,,0.0,,tertiary,0.0,-84.150362,40.770694,,,,,0.0,0.0,
,801,196023825.0,,,0.0,,residential,1.0,-84.0793422,40.73735429999999,,,,43,1000.0,1000.0,boundary
,802,196023913.0,,,0.0,,residential,0.0,-84.0239211,40.7328472,,,,19,10.0,10.0,residential
,803,196023944.0,,,0.0,,secondary,0.0,-84.134162,40.668151,,,,,0.0,0.0,
,804,196023964.0,,,0.0,,residential,1.0,-84.13368100000001,40.670592,,,,43,1000.0,1000.0,boundary
,805,196024199.0,,,0.0,,residential,1.0,-84.193525,40.79899,,,,32,1000.0,1000.0,boundary
,806,196024218.0,,,0.0,,residential,0.0,-84.19290600000001,40.798497,,,,12,10.0,10.0,residential
,807,196024222.0,,,0.0,,residential,1.0,-84.192717,40.798617,,,,32,1000.0,1000.0,boundary
,808,196024666.0,,,0.0,,secondary,0.0,-84.1393823,40.730417200000005,,,,,0.0,0.0,
,809,196024681.0,,,0.0,,residential,0.0,-84.08021,40.763393,,,,13,10.0,10.0,residential
,810,196024732.0,,,0.0,,residential,0.0,-84.07881529999999,40.730456700000005,,,,18,10.0,10.0,residential
,811,196024744.0,,,0.0,,residential,0.0,-84.138544,40.732698,,,,18,10.0,10.0,residential
,812,196024747.0,,,0.0,,residential,1.0,-84.13802,40.732673999999996,,,,43,1000.0,1000.0,boundary
,813,196024761.0,,,0.0,,unclassified,0.0,-84.072971,40.725459,,,,,0.0,0.0,
,814,196024816.0,,,0.0,,unclassified,0.0,-84.07233719999999,40.728621200000006,,,,,0.0,0.0,
,815,196024833.0,,,0.0,,residential,1.0,-84.092061,40.772133000000004,,,,43,1000.0,1000.0,boundary
,816,196024838.0,,,0.0,,residential,0.0,-84.092794,40.772366,,,,13,10.0,10.0,residential
,817,196024840.0,,,0.0,,residential,0.0,-84.093027,40.77237,,,,13,10.0,10.0,residential
,818,196024962.0,,,0.0,,residential,1.0,-84.178616,40.712644,,,,43,1000.0,1000.0,boundary
,819,196025006.0,,,0.0,,residential,0.0,-84.07327679999999,40.718469799999994,,,,19,10.0,10.0,residential
,820,196025021.0,,,0.0,,residential,0.0,-84.16556800000001,40.691726,,,,23,10.0,10.0,residential
,821,196025028.0,,,0.0,,residential,0.0,-84.1669,40.691722,,,,23,10.0,10.0,residential
,822,196025042.0,,,0.0,,residential,0.0,-84.168514,40.691878,,,,23,10.0,10.0,residential
,823,196025057.0,,,0.0,,residential,1.0,-84.167583,40.69228,,,,43,1000.0,1000.0,boundary
,824,196025094.0,,,0.0,,residential,0.0,-84.17934,40.811275,,,,8,10.0,10.0,residential
,825,196025119.0,,,0.0,,residential,0.0,-84.179303,40.811128000000004,,,,8,10.0,10.0,residential
,826,196025329.0,,,0.0,,residential,0.0,-84.179276,40.811028,,,,8,10.0,10.0,residential
,827,196025345.0,,,0.0,,residential,1.0,-84.181736,40.811015999999995,,,,33,1000.0,1000.0,boundary
,828,196025364.0,,,0.0,,residential,1.0,-84.34755770000001,40.7056826,,,,27,1000.0,1000.0,boundary
,829,196025431.0,,,0.0,,residential,0.0,-84.181035,40.821877,,,,8,10.0,10.0,residential
,830,196025437.0,,,0.0,,residential,0.0,-84.18050600000001,40.821868,,,,8,10.0,10.0,residential
,831,196025566.0,,,0.0,,residential,0.0,-84.0572838,40.7552371,,,,14,10.0,10.0,residential
,832,196025573.0,,,0.0,,residential,0.0,-84.05600059999999,40.755506700000005,,,,14,10.0,10.0,residential
,833,196025611.0,,,0.0,,residential,0.0,-84.05462220000001,40.7572866,,,,14,10.0,10.0,residential
,834,196025646.0,,,0.0,,secondary,0.0,-84.0547734,40.7587222,,,,,0.0,0.0,
,835,196026285.0,,,0.0,,residential,0.0,-84.01245,40.794246,,,,14,10.0,10.0,residential
,836,196026293.0,,,0.0,,residential,0.0,-84.012196,40.794246,,,,14,10.0,10.0,residential
,837,196026301.0,,,0.0,,residential,1.0,-84.012424,40.794137,,,,34,1000.0,1000.0,boundary
,838,196026308.0,,,0.0,,residential,0.0,-84.012472,40.794292999999996,,,,14,10.0,10.0,residential
,839,196026314.0,,,0.0,,residential,0.0,-84.08267120000001,40.7276262,,,,18,10.0,10.0,residential
,840,196026329.0,,,0.0,,residential,0.0,-84.01311700000001,40.794523,,,,14,10.0,10.0,residential
,841,196026375.0,,,0.0,,residential,1.0,-84.01276999999999,40.794383,,,,34,1000.0,1000.0,boundary
,842,196026382.0,,,0.0,,residential,1.0,-84.09640300000001,40.723621,,,,43,1000.0,1000.0,boundary
,843,196026394.0,,,0.0,,residential,1.0,-84.094928,40.72356,,,,43,1000.0,1000.0,boundary
,844,196026620.0,,,0.0,,motorway,0.0,-84.3043838,40.843801299999996,,,,,0.0,0.0,
,845,196026649.0,,,0.0,,secondary,0.0,-84.30945899999999,40.846909000000004,,,,,0.0,0.0,
,846,196026667.0,motorway_junction,,0.0,,motorway,0.0,-84.311047,40.849896,,,,,0.0,0.0,
,847,196026672.0,,,0.0,,residential,0.0,-84.10018000000001,40.72074,,,,18,10.0,10.0,residential
,848,196026739.0,,,0.0,,tertiary,0.0,-84.279887,40.765296,,,,,0.0,0.0,
,849,196026751.0,,,0.0,,residential,1.0,-84.278915,40.764307,,,,44,1000.0,1000.0,boundary
,850,196026756.0,,,0.0,,residential,0.0,-84.162187,40.729395000000004,,,,18,10.0,10.0,residential
,851,196026758.0,,,0.0,,residential,0.0,-84.162182,40.729077000000004,,,,18,10.0,10.0,residential
,852,196026889.0,,,0.0,,secondary,0.0,-84.151565,40.714967,,,,,0.0,0.0,
,853,196026967.0,,,0.0,,residential,1.0,-84.15419,40.713512,,,,43,1000.0,1000.0,boundary
,854,196027095.0,,,0.0,,residential,0.0,-84.359438,40.704153999999996,,,,16,10.0,10.0,residential
,855,196027232.0,,,0.0,,secondary,0.0,-83.975734,40.8288636,,,,,0.0,0.0,
,856,196027311.0,,,0.0,,residential,0.0,-84.12303399999999,40.750714,,,,18,10.0,10.0,residential
,857,196027348.0,,,0.0,,primary,0.0,-84.125823,40.752493,,,,,0.0,0.0,
,858,196027762.0,,,0.0,,residential,0.0,-84.207593,40.774885999999995,,,,12,10.0,10.0,residential
,859,196027767.0,,,0.0,,residential,0.0,-84.208589,40.773767,,,,12,10.0,10.0,residential
,860,196027799.0,,,0.0,,residential,0.0,-84.166512,40.849064,,,,8,10.0,10.0,residential
,861,196027843.0,,,0.0,,residential,1.0,-84.16911800000001,40.847699,,,,33,1000.0,1000.0,boundary
,862,196027935.0,,,0.0,,residential,0.0,-84.166536,40.855542,,,,8,10.0,10.0,residential
,863,196027948.0,,,0.0,,residential,0.0,-84.16615999999999,40.855678000000005,,,,8,10.0,10.0,residential
,864,196028154.0,,,0.0,,residential,0.0,-84.339087,40.845027,,,,6,10.0,10.0,residential
,865,196028158.0,,,0.0,,residential,0.0,-84.33908199999999,40.845991,,,,6,10.0,10.0,residential
,866,196028160.0,,,0.0,,secondary,0.0,-84.33909200000001,40.847143,,,,,0.0,0.0,
,867,196028267.0,,,0.0,,unclassified,0.0,-84.0723446,40.730596000000006,,,,,0.0,0.0,
,868,196028385.0,,,0.0,,residential,1.0,-84.330883,40.834592,,,,29,1000.0,1000.0,boundary
,869,196028388.0,,,0.0,,residential,0.0,-84.331939,40.833923999999996,,,,6,10.0,10.0,residential
,870,196028446.0,,,0.0,,residential,0.0,-84.331467,40.843057,,,,6,10.0,10.0,residential
,871,196028499.0,,,0.0,,secondary,0.0,-84.273465,40.750878,,,,,0.0,0.0,
,872,196028519.0,,,0.0,,secondary,0.0,-84.273191,40.75088,,,,,0.0,0.0,
,873,196028568.0,,,0.0,,secondary,0.0,-84.280336,40.750823,,,,,0.0,0.0,
,874,196028580.0,,,0.0,,secondary,0.0,-84.28018,40.750825,,,,,0.0,0.0,
,875,196028942.0,,,0.0,,residential,1.0,-84.1258328,40.770988700000004,,,,43,1000.0,1000.0,boundary
,876,196028949.0,,,0.0,,residential,0.0,-84.1261995,40.771402,,,,13,10.0,10.0,residential
,877,196028951.0,,,0.0,,residential,0.0,-84.1261982,40.7716556,,,,13,10.0,10.0,residential
,878,196028967.0,,,0.0,,residential,0.0,-84.183359,40.723690000000005,,,,18,10.0,10.0,residential
,879,196028987.0,,,0.0,,residential,0.0,-84.184031,40.723917,,,,18,10.0,10.0,residential
,880,196028995.0,,,0.0,,residential,1.0,-84.184168,40.724246,,,,43,1000.0,1000.0,boundary
,881,196029057.0,,,0.0,,secondary,0.0,-84.18334420000001,40.7226416,,,,,0.0,0.0,
,882,196029060.0,,,0.0,,residential,0.0,-84.183337,40.723079,,,,18,10.0,10.0,residential
,883,196029082.0,,,0.0,,residential,1.0,-84.18356899999999,40.724154,,,,43,1000.0,1000.0,boundary
,884,196029151.0,,,0.0,,residential,0.0,-84.18153199999999,40.721322,,,,18,10.0,10.0,residential
,885,196029177.0,,,0.0,,residential,0.0,-84.181336,40.721616999999995,,,,18,10.0,10.0,residential
,886,196029253.0,,,0.0,,residential,0.0,-84.197631,40.754726,,,,12,10.0,10.0,residential
,887,196029260.0,,,0.0,,residential,0.0,-84.19763,40.754388,,,,12,10.0,10.0,residential
,888,196029267.0,,,0.0,,residential,0.0,-84.197632,40.754033,,,,12,10.0,10.0,residential
,889,196029273.0,,,0.0,,residential,0.0,-84.197633,40.753671999999995,,,,12,10.0,10.0,residential
,890,196029278.0,,,0.0,,residential,0.0,-84.197637,40.753457,,,,12,10.0,10.0,residential
,891,196029388.0,,,0.0,,secondary,0.0,-84.195945,40.754249,,,,,0.0,0.0,
,892,196029397.0,,,0.0,,residential,0.0,-84.196572,40.754281,,,,12,10.0,10.0,residential
,893,196029407.0,,,0.0,,residential,0.0,-84.197089,40.754127000000004,,,,12,10.0,10.0,residential
,894,196029414.0,,,0.0,,residential,0.0,-84.164344,40.693624,,,,23,10.0,10.0,residential
,895,196029428.0,,,0.0,,residential,0.0,-84.1644,40.693103,,,,23,10.0,10.0,residential
,896,196029450.0,,,0.0,,residential,0.0,-84.165586,40.693088,,,,23,10.0,10.0,residential
,897,196029526.0,,,0.0,,residential,0.0,-84.161587,40.699011999999996,,,,18,10.0,10.0,residential
,898,196029533.0,,,0.0,,residential,0.0,-84.16145,40.698925,,,,18,10.0,10.0,residential
,899,196029535.0,,,0.0,,residential,1.0,-84.161146,40.698928,,,,43,1000.0,1000.0,boundary
,900,196029563.0,,,0.0,,residential,0.0,-84.1315575,40.766371500000005,,,,13,10.0,10.0,residential
,901,196029597.0,,,0.0,,motorway,0.0,-83.9545223,40.8323375,,,,,0.0,0.0,
,902,196029665.0,motorway_junction,,0.0,,motorway,0.0,-83.9478188,40.8290545,,,,,0.0,0.0,
,903,196029810.0,,,0.0,,tertiary,0.0,-83.8801432,40.827720899999996,,,,,0.0,0.0,
,904,196030144.0,,,0.0,,residential,0.0,-84.02748299999999,40.77605,,,,14,10.0,10.0,residential
,905,196030203.0,,,0.0,,residential,1.0,-84.020946,40.776117,,,,42,1000.0,1000.0,boundary
,906,196030213.0,,,0.0,,residential,0.0,-84.035044,40.687753,,,,24,10.0,10.0,residential
,907,196030225.0,,,0.0,,residential,0.0,-84.03472,40.687452,,,,24,10.0,10.0,residential
,908,196030230.0,,,0.0,,residential,0.0,-84.01314599999999,40.766253000000006,,,,14,10.0,10.0,residential
,909,196030232.0,,,0.0,,residential,0.0,-84.013762,40.766315999999996,,,,14,10.0,10.0,residential
,910,196030317.0,,,0.0,,residential,0.0,-84.01767199999999,40.767941,,,,14,10.0,10.0,residential
,911,196030341.0,,,0.0,,residential,0.0,-84.015596,40.769262,,,,14,10.0,10.0,residential
,912,196030419.0,,,0.0,,residential,1.0,-84.034749,40.687289,,,,42,1000.0,1000.0,boundary
,913,196030439.0,,,0.0,,residential,0.0,-84.03458499999999,40.687752,,,,24,10.0,10.0,residential
,914,196030448.0,,,0.0,,residential,0.0,-84.337063,40.840759999999996,,,,6,10.0,10.0,residential
,915,196030478.0,,,0.0,,residential,0.0,-84.335091,40.839275,,,,6,10.0,10.0,residential
,916,196030604.0,,,0.0,,residential,0.0,-84.024668,40.735258,,,,19,10.0,10.0,residential
,917,196030612.0,turning_circle,,0.0,,residential,0.0,-84.0239151,40.735619899999996,,,,19,10.0,10.0,residential
,918,196030675.0,,,0.0,,residential,0.0,-84.1287437,40.7635984,,,,13,10.0,10.0,residential
,919,196030676.0,,,0.0,,residential,0.0,-84.1287438,40.764027,,,,13,10.0,10.0,residential
,920,196030677.0,,,0.0,,residential,0.0,-84.165373,40.738197,,,,18,10.0,10.0,residential
,921,196030678.0,,,0.0,,residential,0.0,-84.165378,40.738451,,,,18,10.0,10.0,residential
,922,196030712.0,,,0.0,,residential,0.0,-84.166599,40.738821,,,,18,10.0,10.0,residential
,923,196030714.0,,,0.0,,residential,0.0,-84.166813,40.738819,,,,18,10.0,10.0,residential
,924,196030816.0,,,0.0,,residential,0.0,-84.078673,40.760673,,,,13,10.0,10.0,residential
,925,196030830.0,,,0.0,,residential,0.0,-84.07838000000001,40.760267999999996,,,,13,10.0,10.0,residential
,926,196030960.0,,,0.0,,residential,0.0,-84.12823399999999,40.762586,,,,13,10.0,10.0,residential
,927,196031055.0,,,0.0,,residential,0.0,-84.0827173,40.724197100000005,,,,18,10.0,10.0,residential
,928,196031063.0,,,0.0,,residential,0.0,-84.0800411,40.7701797,,,,13,10.0,10.0,residential
,929,196031120.0,,,0.0,,residential,0.0,-84.081627,40.770284000000004,,,,13,10.0,10.0,residential
,930,196031127.0,,,0.0,,residential,1.0,-84.12904499999999,40.758385,,,,43,1000.0,1000.0,boundary
,931,196031129.0,,,0.0,,residential,0.0,-84.1295488,40.7583914,,,,13,10.0,10.0,residential
,932,196031137.0,,,0.0,,residential,1.0,-84.080312,40.766902,,,,43,1000.0,1000.0,boundary
,933,196031732.0,,,0.0,,tertiary,0.0,-84.003793,40.682966,,,,,0.0,0.0,
,934,196031733.0,,,0.0,,residential,0.0,-84.003937,40.683075,,,,24,10.0,10.0,residential
,935,196031735.0,,,0.0,,residential,1.0,-84.004121,40.683215999999994,,,,42,1000.0,1000.0,boundary
,936,196031952.0,,,0.0,,residential,1.0,-84.165464,40.771858,,,,43,1000.0,1000.0,boundary
,937,196032073.0,,,0.0,,unclassified,0.0,-84.1621311,40.7677381,,,,,0.0,0.0,
,938,196032181.0,,,0.0,,residential,1.0,-84.123249,40.737955,,,,43,1000.0,1000.0,boundary
,939,196032187.0,,,0.0,,primary,0.0,-84.122671,40.737272,,,,,0.0,0.0,
,940,196032480.0,,,0.0,,residential,0.0,-84.10086,40.725227000000004,,,,18,10.0,10.0,residential
,941,196032482.0,,,0.0,,tertiary,0.0,-84.09949,40.725233,,,,,0.0,0.0,
,942,196032483.0,,,0.0,,primary,0.0,-84.19404399999999,40.78383,,,,,0.0,0.0,
,943,196032489.0,,,0.0,,residential,0.0,-84.19406,40.784131,,,,12,10.0,10.0,residential
,944,196032554.0,,,0.0,,unclassified,0.0,-84.194224,40.758724,,,,,0.0,0.0,
,945,196032572.0,,,0.0,,unclassified,0.0,-84.19273100000001,40.760038,,,,,0.0,0.0,
,946,196032584.0,,,0.0,,unclassified,0.0,-84.191156,40.760421,,,,,0.0,0.0,
,947,196032606.0,,,0.0,,unclassified,0.0,-84.190854,40.760805,,,,,0.0,0.0,
,948,196032608.0,,,0.0,,unclassified,1.0,-84.191325,40.760125,,,,44,1000.0,1000.0,boundary
,949,196032616.0,,,0.0,,primary,0.0,-84.1929268,40.7835071,,,,,0.0,0.0,
,950,196032626.0,,,0.0,,unclassified,0.0,-84.189145,40.784243,,,,,0.0,0.0,
,951,196032628.0,,,0.0,,unclassified,0.0,-84.189043,40.784261,,,,,0.0,0.0,
,952,196032630.0,,,0.0,,unclassified,0.0,-84.188408,40.784243,,,,,0.0,0.0,
,953,196032832.0,,,0.0,,unclassified,0.0,-84.19118900000001,40.758639,,,,,0.0,0.0,
,954,196032856.0,,,0.0,,tertiary,0.0,-84.195043,40.758653,,,,,0.0,0.0,
,955,196032924.0,,,0.0,,residential,0.0,-84.195542,40.760467,,,,12,10.0,10.0,residential
,956,196032932.0,,,0.0,,residential,0.0,-84.19446500000001,40.760740000000006,,,,12,10.0,10.0,residential
,957,196033051.0,,,0.0,,primary,0.0,-84.22194499999999,40.794855,,,,,0.0,0.0,
,958,196033053.0,,,0.0,,residential,0.0,-84.221816,40.795031,,,,12,10.0,10.0,residential
,959,196033334.0,,,0.0,,tertiary,0.0,-84.157108,40.737031,,,,,0.0,0.0,
,960,196033336.0,,,0.0,,residential,0.0,-84.157101,40.737190000000005,,,,18,10.0,10.0,residential
,961,196033338.0,,,0.0,,residential,0.0,-84.157084,40.737596999999994,,,,18,10.0,10.0,residential
,962,196033340.0,,,0.0,,residential,0.0,-84.157085,40.737904,,,,18,10.0,10.0,residential
,963,196033344.0,,,0.0,,residential,0.0,-84.157088,40.7392,,,,18,10.0,10.0,residential
,964,196033348.0,,,0.0,,tertiary,0.0,-84.157085,40.739942,,,,,0.0,0.0,
,965,196033499.0,,,0.0,,residential,0.0,-84.09402299999999,40.795157,,,,13,10.0,10.0,residential
,966,196033519.0,,,0.0,,tertiary,0.0,-84.12345129999999,40.7877809,,,,,0.0,0.0,
,967,196033525.0,,,0.0,,residential,0.0,-84.1235743,40.7878646,,,,13,10.0,10.0,residential
,968,196033565.0,turning_circle,,0.0,,residential,1.0,-84.093006,40.79531,,,,33,1000.0,1000.0,boundary
,969,196033574.0,,,0.0,,residential,0.0,-84.0935538,40.795236200000005,,,,13,10.0,10.0,residential
,970,196033617.0,,,0.0,,secondary,0.0,-84.103987,40.788345,,,,,0.0,0.0,
,971,196033870.0,turning_circle,,0.0,,residential,0.0,-84.187667,40.699569,,,,17,10.0,10.0,residential
,972,196033911.0,,,0.0,,tertiary,0.0,-84.189621,40.701073,,,,,0.0,0.0,
,973,196034188.0,,,0.0,,residential,0.0,-84.070723,40.70391,,,,19,10.0,10.0,residential
,974,196034210.0,,,0.0,,residential,0.0,-84.070725,40.703772,,,,19,10.0,10.0,residential
,975,196034443.0,,,0.0,,motorway,0.0,-84.1265072,40.6835627,,,,,0.0,0.0,
,976,196034462.0,,,0.0,,tertiary,0.0,-84.12447270000001,40.6866971,,,,,0.0,0.0,
,977,196034502.0,motorway_junction,,0.0,,motorway,0.0,-84.12119890000001,40.6887999,,,,,0.0,0.0,
,978,196034653.0,,,0.0,,residential,0.0,-84.07145899999999,40.766535,,,,14,10.0,10.0,residential
,979,196034663.0,,,0.0,,residential,1.0,-84.073192,40.766495,,,,42,1000.0,1000.0,boundary
,980,196034685.0,,,0.0,,residential,0.0,-84.337591,40.855701,,,,6,10.0,10.0,residential
,981,196034693.0,,,0.0,,residential,0.0,-84.33787099999999,40.85507,,,,6,10.0,10.0,residential
,982,196034715.0,,,0.0,,residential,1.0,-84.33794,40.854928,,,,29,1000.0,1000.0,boundary
,983,196034730.0,,,0.0,,residential,1.0,-84.337352,40.855703999999996,,,,29,1000.0,1000.0,boundary
,984,196034731.0,,,0.0,,tertiary,0.0,-83.92288959999999,40.7611943,,,,,0.0,0.0,
,985,196034764.0,,,0.0,,residential,1.0,-84.203172,40.789008,,,,32,1000.0,1000.0,boundary
,986,196034884.0,,,0.0,,tertiary,0.0,-83.8801285,40.827487700000006,,,,,0.0,0.0,
,987,196034918.0,,,0.0,,motorway,0.0,-83.9084364,40.8260957,,,,,0.0,0.0,
,988,196035005.0,,,0.0,,motorway,0.0,-83.94954849999999,40.8287965,,,,,0.0,0.0,
,989,196035040.0,motorway_junction,,0.0,,motorway,0.0,-83.9604938,40.8265245,,,,,0.0,0.0,
,990,196035069.0,,,0.0,,residential,1.0,-84.3429547,40.7577476,,,,28,1000.0,1000.0,boundary
,991,196035275.0,,,0.0,,residential,0.0,-84.183675,40.746167,,,,18,10.0,10.0,residential
,992,196035282.0,,,0.0,,residential,0.0,-84.183653,40.745364,,,,18,10.0,10.0,residential
,993,196035294.0,,,0.0,,residential,0.0,-84.1836,40.744164000000005,,,,18,10.0,10.0,residential
,994,196035363.0,,,0.0,,residential,1.0,-84.166126,40.742743,,,,43,1000.0,1000.0,boundary
,995,196035368.0,,,0.0,,residential,0.0,-84.16641800000001,40.742618,,,,18,10.0,10.0,residential
,996,196035370.0,,,0.0,,residential,0.0,-84.16642399999999,40.742445000000004,,,,18,10.0,10.0,residential
,997,196035372.0,,,0.0,,residential,0.0,-84.166428,40.742343,,,,18,10.0,10.0,residential
,998,196035400.0,,,0.0,,residential,1.0,-84.340991,40.705040999999994,,,,27,1000.0,1000.0,boundary
,999,196035425.0,,,0.0,,unclassified,0.0,-84.1662971,40.7450894,,,,,0.0,0.0,
,1000,196035429.0,,,0.0,,unclassified,0.0,-84.16652409999999,40.745020700000005,,,,,0.0,0.0,
,1001,196035450.0,,,0.0,,unclassified,0.0,-84.167495,40.745308,,,,,0.0,0.0,
,1002,196035482.0,,,0.0,,unclassified,0.0,-84.16702099999999,40.745191999999996,,,,,0.0,0.0,
,1003,196035696.0,,,0.0,,residential,0.0,-84.387751,40.788328,,,,11,10.0,10.0,residential
,1004,196035698.0,,,0.0,,residential,1.0,-84.38954100000001,40.788321,,,,28,1000.0,1000.0,boundary
,1005,196035759.0,,,0.0,,residential,1.0,-84.201948,40.792541,,,,32,1000.0,1000.0,boundary
,1006,196035779.0,,,0.0,,residential,0.0,-84.2004741,40.7910416,,,,12,10.0,10.0,residential
,1007,196035781.0,,,0.0,,residential,0.0,-84.200192,40.791041,,,,12,10.0,10.0,residential
,1008,196036169.0,,,0.0,,residential,1.0,-83.91967199999999,40.7118842,,,,39,1000.0,1000.0,boundary
,1009,196036256.0,,,0.0,,secondary,0.0,-84.1344287,40.6704419,,,,,0.0,0.0,
,1010,196036497.0,,,0.0,,primary,0.0,-84.29011899999999,40.844365,,,,,0.0,0.0,
,1011,196036501.0,,,0.0,,residential,0.0,-84.289722,40.844688,,,,7,10.0,10.0,residential
,1012,196036503.0,,,0.0,,residential,0.0,-84.288851,40.845155,,,,7,10.0,10.0,residential
,1013,196036507.0,,,0.0,,residential,0.0,-84.288439,40.845379,,,,7,10.0,10.0,residential
,1014,196036511.0,,,0.0,,residential,0.0,-84.288028,40.845612,,,,7,10.0,10.0,residential
,1015,196036932.0,,,0.0,,unclassified,0.0,-84.032344,40.686427,,,,,0.0,0.0,
,1016,196036959.0,,,0.0,,unclassified,0.0,-84.032344,40.686039,,,,,0.0,0.0,
,1017,196037216.0,,,0.0,,motorway,0.0,-84.0612462,40.8249,,,,,0.0,0.0,
,1018,196037238.0,,,0.0,,motorway,0.0,-84.0628025,40.8248601,,,,,0.0,0.0,
,1019,196037263.0,,,0.0,,motorway,0.0,-84.0694841,40.8245031,,,,,0.0,0.0,
,1020,196037303.0,,,0.0,,motorway,0.0,-84.14187199999999,40.828657,,,,,0.0,0.0,
,1021,196037341.0,,,0.0,,secondary,0.0,-84.13638,40.828324,,,,,0.0,0.0,
,1022,196037414.0,motorway_junction,,0.0,,motorway,0.0,-84.131777,40.825907,,,,,0.0,0.0,
,1023,196037589.0,,,0.0,,residential,0.0,-84.104035,40.740614,,,,18,10.0,10.0,residential
,1024,196037592.0,,,0.0,,residential,0.0,-84.10403199999999,40.741344,,,,18,10.0,10.0,residential
,1025,196037605.0,,,0.0,,residential,0.0,-84.12888199999999,40.692634999999996,,,,23,10.0,10.0,residential
,1026,196037620.0,,,0.0,,residential,0.0,-84.12908900000001,40.692296,,,,23,10.0,10.0,residential
,1027,196037634.0,,,0.0,,residential,1.0,-84.12943800000001,40.691684,,,,43,1000.0,1000.0,boundary
,1028,196038106.0,,,0.0,,secondary,0.0,-84.151487,40.708001,,,,,0.0,0.0,
,1029,196038141.0,,,0.0,,secondary,0.0,-84.151484,40.707776,,,,,0.0,0.0,
,1030,196038488.0,,,0.0,,residential,0.0,-84.158353,40.724717,,,,18,10.0,10.0,residential
,1031,196038510.0,,,0.0,,residential,0.0,-84.158052,40.724717999999996,,,,18,10.0,10.0,residential
,1032,196038515.0,,,0.0,,residential,1.0,-84.061262,40.782166,,,,34,1000.0,1000.0,boundary
,1033,196038765.0,,,0.0,,motorway,0.0,-83.9607157,40.831908,,,,,0.0,0.0,
,1034,196038863.0,,,0.0,,residential,0.0,-84.01310600000001,40.776616,,,,14,10.0,10.0,residential
,1035,196038873.0,,,0.0,,residential,1.0,-84.016834,40.776627000000005,,,,42,1000.0,1000.0,boundary
,1036,196039198.0,,,0.0,,unclassified,0.0,-84.032331,40.676676,,,,,0.0,0.0,
,1037,196039231.0,,,0.0,,unclassified,0.0,-84.032326,40.676140000000004,,,,,0.0,0.0,
,1038,196039281.0,,,0.0,,residential,0.0,-84.175961,40.796813,,,,13,10.0,10.0,residential
,1039,196039306.0,,,0.0,,residential,0.0,-84.175984,40.796942,,,,13,10.0,10.0,residential
,1040,196039333.0,,,0.0,,residential,0.0,-84.176606,40.799571,,,,13,10.0,10.0,residential
,1041,196039339.0,,,0.0,,residential,0.0,-84.070723,40.708566,,,,19,10.0,10.0,residential
