segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,1897,,51.78376322078923,91.63678392433172,,,,,,,1,
1,1898,,18.27350441214933,39.32158210219928,,,,,,,-1,
2,1899,,21.04807769004995,39.32158210219928,,,,,,,-1,
3,1904,,47.336675311600764,105.27705177108021,,,,,,,-1,
4,1905,,57.94037645947944,105.27705177108021,,,,,,,-1,
5,1906,,655.2946988468408,704.6609861353096,,,,,,,1,
6,1936,,55.063427634278014,92.00705245851796,,,,,,,-1,
7,1937,,36.943624824239954,92.00705245851796,,,,,,,-1,
8,1952,,40.04487350218491,247.63162075031036,,,,,,,-1,
9,1953,,207.58674724812545,247.63162075031036,,,,,,,-1,
10,2046,,1856.5340356421652,1930.5163551979595,,,,,,,1,
11,2055,,31.06372114092953,68.02484919457363,,,,,,,-1,
12,2056,,36.9611280536441,68.02484919457363,,,,,,,-1,
13,2057,,49.51595739852514,118.98655102168601,,,,,,,-1,
14,2058,,69.47059362316087,118.98655102168601,,,,,,,-1,
15,2178,,54.78183814588059,87.86661336887319,,,,,,,-1,
16,2179,,33.0847752229926,87.86661336887319,,,,,,,-2,
17,2180,,94.18986040421652,115.98289613450675,,,,,,,-1,
18,2184,,43.619838394650884,63.28066943798774,,,,,,,-1,
19,2200,,81.50853080344955,152.41679692869445,,,,,,,-1,
20,2201,,70.90826612524492,152.41679692869448,,,,,,,-1,
21,2223,,42.61788969905151,80.88391962949626,,,,,,,-1,
22,2224,,38.26602993044476,80.88391962949626,,,,,,,-1,
23,2225,,34.32929068051604,75.11877892766225,,,,,,,-1,
24,2226,,40.78948824714621,75.11877892766225,,,,,,,-1,
25,2228,,43.54025262992491,65.79433298906757,,,,,,,-1,
26,2229,,57.928828456145,76.98811157710901,,,,,,,-1,
27,2231,,236.34954035671487,266.3677523790311,,,,,,,2,
28,2232,,30.018212022316238,266.36775237903106,,,,,,,-1,
29,2237,,63.862087547053534,98.58483508519465,,,,,,,1,
30,2238,,96.07200471234111,186.59147872993037,,,,,,,-2,
31,2239,,90.51947401758925,186.59147872993037,,,,,,,-2,
32,2260,,428.74313486540973,503.78947364561157,,,,,,,1,
33,2264,,101.96832271786333,178.65284515182566,,,,,,,-1,
34,2265,,76.68452243396236,178.65284515182572,,,,,,,-1,
35,2270,,32.73151398651696,91.09346619414116,,,,,,,1,
36,2275,,50.25036056518184,102.95841300589453,,,,,,,1,
37,2288,,272.8333654821221,316.281481243946,,,,,,,1,
38,2292,,127.32949014671377,201.38436756173553,,,,,,,2,
39,2295,,146.35062341577355,179.6380946681418,,,,,,,1,
40,2295,,179.6380946681418,231.4483647619334,,,,,,,2,
41,2296,,173.35961016218192,229.4409641817602,,,,,,,1,
42,2296,,229.4409641817602,281.57338576374536,,,,,,,2,
43,2297,,108.21377560156341,281.5733857637453,,,,,,,-1,
44,2314,,2524.536956823698,2603.3992465839738,,,,,,,2,
45,2317,,41.394924945435406,92.93525405625117,,,,,,,1,
46,2322,,242.2468482876172,295.3480713620462,,,,,,,1,
47,2323,,229.5644090812052,295.3480713620462,,,,,,,1,
48,2326,,3775.862585303843,3820.3173136315736,,,,,,,1,
49,2326,,3820.3173136315736,4497.967041969265,,,,,,,0,
50,2326,,2252.966132752769,2281.0129573644303,,,,,,,1,
51,2326,,2281.0129573644303,3070.5438271263747,,,,,,,0,
52,2326,,3070.5438271263747,3101.6314957941904,,,,,,,1,
53,2326,,3101.6314957941904,3775.862585303843,,,,,,,0,
54,2327,,571.1260831109162,593.6511857393373,,,,,,,1,
55,2327,,593.6511857393373,629.9671877275506,,,,,,,0,
56,2327,,629.9671877275506,677.6497283376908,,,,,,,1,
57,2327,,677.6497283376908,904.8018116312364,,,,,,,0,
58,2327,,904.8018116312364,929.2067175626358,,,,,,,1,
59,2327,,929.2067175626358,1705.7746196493827,,,,,,,0,
60,2327,,1705.7746196493827,1726.7203219633002,,,,,,,1,
61,2327,,1726.7203219633002,2035.0124669751954,,,,,,,0,
62,2327,,2035.0124669751954,2067.607368880409,,,,,,,1,
63,2327,,2067.607368880409,4497.967041969265,,,,,,,0,
64,2340,,96.21151701615632,170.50740405528114,,,,,,,3,
65,2341,,133.07754730454667,170.50740405528114,,,,,,,1,
66,2344,,222.58183592808547,703.8427317836561,,,,,,,1,
67,2345,,149.0427372493932,211.04366860678672,,,,,,,1,
68,2345,,211.04366860678672,378.9564260085523,,,,,,,0,
69,2345,,378.9564260085523,436.3474896364661,,,,,,,1,
70,2345,,436.3474896364661,481.26089585557065,,,,,,,0,
71,2345,,481.26089585557065,703.8427317836561,,,,,,,-1,
72,2346,,789.9794663722954,1028.178630133168,,,,,,,0,
