segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,486,,310.0032143959962,571.2423535263637,,,,,,,-1,
1,669,,1869.5126200057127,2305.3601956289003,,,,,,,1,
2,686,,974.6546500363233,1043.3517980271301,,,,,,,1,
3,686,,314.59505978784597,387.1799625707391,,,,,,,1,
4,686,,1043.3517980271301,2449.81628852086,,,,,,,0,
5,686,,387.1799625707391,974.6546500363233,,,,,,,0,
6,687,,1273.374558897763,2449.81628852086,,,,,,,-1,
7,733,,544.8687165629124,635.8392890521043,,,,,,,1,
8,734,,90.97057248919188,147.11447148688873,,,,,,,1,
9,734,,147.11447148688873,635.8392890521043,,,,,,,0,
