name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Northwest Expressway,0,27054116,46,50,,142.5931670832313,,,,motorway,1,"LINESTRING (-97.5373396 35.5245069, -97.5384245 35.5243842, -97.5386902 35.5243387, -97.5388929 35.5242979)",auto
,1,27820533,68,11,,32.84316786753518,,,,trunk,2,"LINESTRING (-97.559064 35.5250239, -97.5588979 35.5250691, -97.558836 35.5250896, -97.5588003 35.5251195, -97.5587671 35.5251694)",auto
,2,117746946,80,2,,14.997069243846868,,,,trunk,2,"LINESTRING (-97.5426589 35.5222684, -97.5425922 35.5222975, -97.5425246 35.5223459)",auto
Northwest Expressway,3,118760224,2,79,,8.94573783686851,,45,,trunk,2,"LINESTRING (-97.5425246 35.5223459, -97.5426205 35.5223654)",auto
,4,180337712,24,88,,19.402904981067298,,,,trunk,2,"LINESTRING (-97.5325704 35.5230599, -97.5326428 35.5230376, -97.532702 35.523025, -97.5327753 35.5230093)",auto
,5,182627024,92,93,,22.185296332352895,,,,trunk,2,"LINESTRING (-97.550807 35.5238151, -97.5508541 35.5236193)",auto
Northwest Expressway,6,206029169,74,97,,33.9943284844086,,45,,trunk,2,"LINESTRING (-97.6011334 35.5417694, -97.6014645 35.5419139)",auto
,7,206029174,6,65,,21.29050649319668,,,,motorway,1,"LINESTRING (-97.5784075 35.5316321, -97.5783784 35.5318221)",auto
Northwest Expressway,8,206029176,73,95,,38.54471113262929,,45,,trunk,2,"LINESTRING (-97.5923821 35.5379352, -97.5927572 35.5380995)",auto
Northwest Expressway,9,206029178,116,115,,57.41979433763768,,45,,trunk,2,"LINESTRING (-97.6190215 35.5494255, -97.6184626 35.5491808)",auto
Northwest Expressway,10,206029178,115,113,,125.8804119410055,,45,,trunk,2,"LINESTRING (-97.6184626 35.5491808, -97.6181162 35.5490277, -97.6178133 35.5488938, -97.6173914 35.5487072, -97.6172395 35.5486411)",auto
Northwest Expressway,11,206029178,113,111,,42.81037410038579,,45,,trunk,2,"LINESTRING (-97.6172395 35.5486411, -97.6170858 35.5485756, -97.6168203 35.5484625)",auto
Northwest Expressway,12,206029184,62,77,,57.246395194200204,,45,,trunk,2,"LINESTRING (-97.5801333 35.5325948, -97.5806996 35.5328243)",auto
Northwest Expressway,13,206029186,159,158,,58.746370341743464,,,,trunk,2,"LINESTRING (-97.6562577 35.565712, -97.6556862 35.565461)",auto
Northwest Expressway,14,206029188,10,69,,48.59786308711225,,45,,trunk,2,"LINESTRING (-97.5834329 35.5338471, -97.582964 35.533634)",auto
Northwest Expressway,15,206029189,6,66,,60.8921148138696,,45,,trunk,2,"LINESTRING (-97.5784075 35.5316321, -97.5778204 35.5313645)",auto
Northwest Expressway,16,206029189,66,182,,21.643275713909013,,45,,trunk,2,"LINESTRING (-97.5778204 35.5313645, -97.577607 35.5312766)",auto
Northwest Expressway,17,206029190,63,83,,40.826121266806354,,45,,trunk,2,"LINESTRING (-97.5834298 35.534017, -97.5838269 35.5341913)",auto
Northwest Expressway,18,206029191,138,139,,69.45981047546631,,,,trunk,2,"LINESTRING (-97.6384108 35.558086, -97.6390877 35.5583809)",auto
Northwest Expressway,19,206029191,139,140,,31.92930016204996,,,,trunk,2,"LINESTRING (-97.6390877 35.5583809, -97.6393987 35.5585167)",auto
Northwest Expressway,20,206029199,137,136,,79.62540202464254,,45,,trunk,2,"LINESTRING (-97.6384106 35.5579113, -97.6376346 35.5575733)",auto
Northwest Expressway,21,206029202,102,104,,21.465051423718492,,45,,trunk,2,"LINESTRING (-97.6119971 35.5465208, -97.6122066 35.5466114)",auto
Northwest Expressway,22,206029203,117,118,,51.206231134586346,,45,,trunk,2,"LINESTRING (-97.6190223 35.5496054, -97.619521 35.5498232)",auto
Northwest Expressway,23,206029216,160,161,,52.7062523851945,,,,trunk,2,"LINESTRING (-97.6562588 35.5658878, -97.6567722 35.566112)",auto
,24,206029253,166,165,,17.37428636761312,,,,trunk,2,"LINESTRING (-97.660588 35.5677786, -97.6606723 35.5676382)",auto
,25,206029255,153,154,,17.166874256103537,,,,trunk,2,"LINESTRING (-97.6517617 35.563746, -97.6516776 35.5638844)",auto
,26,206029256,144,143,,8.56900261663214,,,,trunk,2,"LINESTRING (-97.6405838 35.5590342, -97.6406286 35.5589663)",auto
,27,206029258,134,133,,16.480114440259758,,,,trunk,2,"LINESTRING (-97.6338996 35.556109, -97.6339931 35.5559818)",auto
,28,206029259,122,123,,16.901195418749797,,,,trunk,2,"LINESTRING (-97.6236652 35.5514609, -97.6235741 35.5515936)",auto
,29,206029260,174,175,,16.30510837920549,,,,trunk,2,"LINESTRING (-97.6717933 35.5724993, -97.6717153 35.5726315)",auto
,30,206029261,106,107,,18.22960911298492,,25,,trunk,2,"LINESTRING (-97.6146503 35.5475067, -97.6145208 35.5476323)",auto
,31,206029262,170,169,,17.22416059523159,,,,trunk,2,"LINESTRING (-97.665064 35.5697419, -97.6651531 35.569605)",auto
,32,206029263,121,120,,16.62717541432544,,25,,trunk,2,"LINESTRING (-97.6206111 35.5502994, -97.6206951 35.5501664)",auto
