segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,7792,,58.00807752679067,88.4561932788607,,,,,,,-1,
1,7793,,53.720473877142545,88.4561932788607,,,,,,,-1,
2,8121,,369.7189031443618,891.8657980075275,,,,,,,1,
3,8121,,891.8657980075275,977.9017218704719,,,,,,,2,
4,8121,,977.9017218704719,2454.7739216080163,,,,,,,1,
5,8121,,2454.7739216080163,2839.5290119362116,,,,,,,0,
6,8121,,2839.5290119362116,2915.9610411793733,,,,,,,1,
7,8121,,2915.9610411793733,6574.21618730449,,,,,,,0,
8,8121,,6574.21618730449,6630.404144131695,,,,,,,1,
9,8121,,6630.404144131695,8290.186511840147,,,,,,,0,
10,8122,,7312.284789969675,8290.186511840147,,,,,,,0,
11,8122,,5298.632757423259,5374.225470660774,,,,,,,2,
12,8122,,5374.225470660774,6841.869642219599,,,,,,,1,
13,8122,,6841.869642219599,7229.448892745975,,,,,,,0,
14,8122,,7229.448892745975,7312.284789969675,,,,,,,1,
15,8122,,4743.912381021597,5298.632757423259,,,,,,,1,
16,8123,,61.18642000460121,4550.012576533319,,,,,,,-2,
17,8124,,4381.043595562187,4488.826156528718,,,,,,,2,
18,8124,,4488.826156528718,4550.012576533319,,,,,,,1,
19,8125,,241.61001829493472,347.184525311965,,,,,,,1,
20,8126,,239.32899629812556,347.184525311965,,,,,,,1,
21,8127,,1357.610924269153,1394.3720097486612,,,,,,,2,
22,8127,,1394.3720097486612,1526.1017322470186,,,,,,,1,
23,8128,,654.7047223988601,1441.6630346674306,,,,,,,-1,
24,8128,,1441.6630346674306,1526.1017322470186,,,,,,,0,
25,8128,,85.34277612578043,131.72972249835738,,,,,,,1,
26,8128,,131.72972249835738,621.9954870806175,,,,,,,-1,
27,8128,,621.9954870806175,654.7047223988601,,,,,,,0,
28,8129,,165.2829952575374,2850.428988205853,,,,,,,-2,
29,8129,,2850.428988205853,2902.7791017566315,,,,,,,-1,
30,8129,,2902.7791017566315,3404.7910996591727,,,,,,,-2,
31,8129,,3404.7910996591727,3452.209469871458,,,,,,,-1,
32,8129,,71.02273491628662,121.93020364836434,,,,,,,-2,
33,8129,,121.93020364836434,165.2829952575374,,,,,,,-1,
34,8130,,1529.8274192398837,1604.5145805990478,,,,,,,1,
35,8130,,1604.5145805990478,3286.9264746139206,,,,,,,0,
36,8130,,3286.9264746139206,3330.2792662230936,,,,,,,1,
37,8130,,3330.2792662230936,3381.1867349551712,,,,,,,2,
38,8130,,3381.1867349551712,3452.209469871458,,,,,,,1,
