name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,4415897,363,23,,542.5447347123632,,,,motorway,1,"LINESTRING (-76.8011924 39.2217711, -76.8022176 39.2220515, -76.8029699 39.2222175, -76.8033555 39.2223151, -76.8037097 39.2224352, -76.8040272 39.2225757, -76.8043045 39.2227271, -76.8045464 39.2228872, -76.8047758 39.2230805, -76.8049724 39.2232513, -76.8051425 39.2234378, -76.805426 39.2237756, -76.8058419 39.2242461, -76.805891 39.2243271, -76.8059036 39.2243916, -76.8058995 39.2244622, -76.8058516 39.2245618)",auto
,1,4416443,4995,30,,51.68853082967524,,55,,motorway,1,"LINESTRING (-76.56439 39.2647331, -76.5638923 39.2649931)",auto
,2,4416450,362,21,,345.7682063084119,,15,,motorway,1,"LINESTRING (-76.8129647 39.2325394, -76.8131404 39.2330349, -76.8133017 39.2335298, -76.8138348 39.2355738)",auto
,3,4873777,3787,3450,,549.9923636665964,,,,motorway,1,"LINESTRING (-77.2548917 39.1847785, -77.2553737 39.1854057, -77.255482 39.185598, -77.2555575 39.1857678, -77.2556079 39.1859424, -77.255623 39.1860888, -77.2556079 39.1862128, -77.2555525 39.1863455, -77.2554644 39.1864665, -77.2553385 39.1865738, -77.2552164 39.1866441, -77.2550477 39.1867065, -77.2548928 39.1867377, -77.2547405 39.1867446, -77.2545869 39.1867309, -77.254398 39.186688, -77.2542646 39.1866216, -77.2541022 39.1865006, -77.2540065 39.1863894, -77.2539322 39.1862479, -77.2538881 39.1860849, -77.253868 39.1859385, -77.2538785 39.1857761, -77.2539196 39.1856204, -77.2539775 39.1854623, -77.2540931 39.1852693, -77.2544243 39.1847502)",auto
,4,4892632,257,4320,,148.67895250862912,,,,motorway,1,"LINESTRING (-76.8967602 39.1839928, -76.8965795 39.183929, -76.8961404 39.1837984, -76.8959596 39.1837688, -76.8957383 39.1837486, -76.8950925 39.1837026)",auto
,5,4892632,4320,4321,,271.9099960469309,,,,motorway,1,"LINESTRING (-76.8950925 39.1837026, -76.8940467 39.1836281, -76.8933154 39.1835705, -76.8919549 39.183449)",auto
,6,4991537,730,795,,824.8083817398465,,35,,motorway,1,"LINESTRING (-76.6444295 39.4206335, -76.6439528 39.4205196, -76.6436947 39.4204409, -76.6433689 39.4203284, -76.6431511 39.4202307, -76.6429726 39.4201326, -76.6427929 39.4200178, -76.6426337 39.4199066, -76.6422785 39.4196595, -76.642108 39.4195468, -76.641902 39.4194529, -76.6417516 39.4194053, -76.6415974 39.4193697, -76.6414443 39.4193477, -76.641286 39.4193425, -76.6411561 39.4193464, -76.6410326 39.4193565, -76.6409219 39.4193749, -76.640787 39.4194042, -76.6406529 39.4194421, -76.6405119 39.4195096, -76.6404074 39.4195643, -76.6402946 39.419642, -76.6402254 39.4196973, -76.6401622 39.4197563, -76.6397451 39.420254, -76.6392723 39.4208237, -76.6388366 39.4213563, -76.6387321 39.4215116, -76.6386313 39.4216734, -76.6385524 39.4218299, -76.6384774 39.4219975, -76.6383769 39.4222609, -76.6382557 39.4226027, -76.6381172 39.4229732)",auto
,7,5113913,379,66,,373.7355062457676,,50,,motorway,1,"LINESTRING (-76.9206003 39.1950076, -76.9217857 39.1954613, -76.9220078 39.1955623, -76.9223295 39.1957357, -76.922535 39.1958763, -76.9231911 39.1963757, -76.9234362 39.1965549, -76.9237189 39.1967295, -76.9240976 39.1969495)",auto
,8,5117522,384,4841,,553.0732984275661,,,,motorway,1,"LINESTRING (-76.9020674 39.187348, -76.9015264 39.186958, -76.9011511 39.18673, -76.9009062 39.1865631, -76.8993163 39.1854257, -76.8979675 39.1844881, -76.8978039 39.1843879, -76.8976076 39.1842798, -76.8973929 39.1841912, -76.8972006 39.1841309)",auto
,9,5202604,192,5224,,672.6962564466811,,,,motorway,1,"LINESTRING (-76.7843966 39.4102546, -76.7858607 39.4113657, -76.7860654 39.4115336, -76.7862309 39.4116996, -76.7863775 39.4118734, -76.78649 39.4120364, -76.7865872 39.4122199, -76.7866504 39.4123644, -76.7867073 39.4125294, -76.7867401 39.4126924, -76.7867604 39.4128613, -76.7867667 39.4130243, -76.7867591 39.4131932, -76.7867275 39.413365, -76.7866909 39.4135105, -76.7866353 39.4136579, -76.7865632 39.4138131, -76.7864672 39.4139859, -76.7863484 39.414145, -76.7862398 39.4142739, -76.7861109 39.4144105, -76.7859681 39.4145316, -76.7857533 39.4146887, -76.7855279 39.4148463, -76.7852496 39.4150087, -76.7850415 39.4151471)",auto
,10,5250992,72,355,,579.0104377398466,,,,motorway,1,"LINESTRING (-76.8363288 39.2405665, -76.8358052 39.2409844, -76.8355832 39.2411664, -76.8354417 39.2412593, -76.8353014 39.2413308, -76.8351915 39.2413758, -76.8351005 39.2414022, -76.8350096 39.2414208, -76.8349097 39.2414316, -76.8348074 39.2414335, -76.8346747 39.2414247, -76.8345736 39.2414003, -76.8344839 39.2413748, -76.8343942 39.2413386, -76.8343083 39.2412867, -76.8342262 39.2412339, -76.8341643 39.2411703, -76.8341036 39.2411086, -76.8340606 39.241047, -76.8340303 39.2409765, -76.8339949 39.2408894, -76.8339697 39.2407818, -76.8339608 39.2406712, -76.8339659 39.2405714, -76.8339874 39.2404608, -76.8340404 39.2403326, -76.8340973 39.2402367, -76.8341769 39.2401388, -76.8342578 39.2400478, -76.8343475 39.2399715, -76.8344587 39.239901, -76.83458 39.2398394, -76.8347202 39.2397895, -76.8348681 39.2397474, -76.8350159 39.2397229, -76.8351814 39.2397102, -76.8353684 39.2397092, -76.8355226 39.2397239, -76.8357601 39.239763, -76.8365635 39.2398942)",auto
,11,5251053,73,74,,669.6051149562519,,40,,motorway,1,"LINESTRING (-77.0646032 39.3407688, -77.0659229 39.341175, -77.0661281 39.3412372, -77.0663655 39.3413233, -77.0665399 39.3414031, -77.0667276 39.3415048, -77.0669248 39.3416375, -77.0670951 39.3417703, -77.0672493 39.3419082, -77.0673754 39.342041, -77.0675148 39.3422215, -77.0676543 39.3424216, -77.0686709 39.343966, -77.0687741 39.3441091, -77.0688935 39.3442377, -77.0690383 39.3443476, -77.0691926 39.3444348, -77.069332 39.3444887, -77.0695171 39.3445416, -77.0700214 39.344666)",auto
,12,5251203,80,81,,377.04884074459767,,,,motorway,1,"LINESTRING (-76.7599196 39.1864557, -76.7590708 39.186878, -76.7589272 39.1869219, -76.7588049 39.1869444, -76.7586928 39.18696, -76.7585441 39.1869668, -76.7583991 39.18696, -76.7582744 39.1869463, -76.758103 39.1869102, -76.7577048 39.1868076, -76.7574162 39.1867383, -76.7572058 39.1867021, -76.757018 39.1866904, -76.7565782 39.1866689, -76.7557701 39.18667)",auto
,13,5251414,343,84,,388.98340774805155,,,,motorway,1,"LINESTRING (-76.8500355 39.1367403, -76.849652 39.1370524, -76.8492335 39.1374092, -76.8487816 39.1378398, -76.8484047 39.1382632, -76.8481612 39.1385025, -76.848002 39.1386552, -76.847845 39.1387915, -76.8476145 39.1389743, -76.8473791 39.1391269, -76.8471632 39.139249, -76.8470244 39.139322)",auto
,14,5251873,92,93,,124.92477714375295,,25,,motorway,1,"LINESTRING (-76.6294993 39.4161152, -76.6294073 39.4160784, -76.6290417 39.4159319, -76.6288513 39.4158645, -76.6285772 39.4157709, -76.6281654 39.4156762)",auto
,15,5251873,93,94,,450.7641099603635,,25,,motorway,1,"LINESTRING (-76.6281654 39.4156762, -76.6278976 39.4156489, -76.6271688 39.4155942, -76.6268846 39.4155601, -76.6266724 39.4155279, -76.6264071 39.4154732, -76.6261949 39.4154117, -76.625792 39.4152517, -76.6234823 39.4143506, -76.6232867 39.4143212)",auto
,16,5252091,416,95,,788.5714629097133,,,,motorway,1,"LINESTRING (-76.8404169 39.2228876, -76.8409411 39.2234284, -76.8420335 39.2243588, -76.8422224 39.2245373, -76.8423533 39.2246709, -76.8424578 39.224788, -76.8425598 39.2249245, -76.8426857 39.225104, -76.8427977 39.225301, -76.842901 39.2255204, -76.8431779 39.2261826, -76.8432661 39.2263708, -76.8433492 39.226521, -76.8434398 39.226642, -76.8435506 39.2267678, -76.8436513 39.2268809, -76.8437533 39.2270145, -76.8438288 39.2271276, -76.8438905 39.2272408, -76.8439484 39.2273637, -76.8439925 39.2274875, -76.8440277 39.2276279, -76.8440378 39.2277947, -76.8440353 39.227981, -76.8440202 39.2280951, -76.84399 39.228217, -76.8438956 39.2284452, -76.843619 39.2290878)",auto
,17,5252124,4308,96,,470.58177482092384,,,,motorway,1,"LINESTRING (-76.812344 39.1387708, -76.8126273 39.13849, -76.8128723 39.1382268, -76.8130178 39.1380974, -76.8131106 39.1380282, -76.813233 39.1379554, -76.8133667 39.1378982, -76.8135036 39.1378533, -76.8136576 39.1378134, -76.8137661 39.1377955, -76.8139188 39.1377905, -76.8140585 39.1378035, -76.8141909 39.1378373, -76.8143131 39.1378899, -76.8144175 39.1379552, -76.8145108 39.138047, -76.8145681 39.1381229, -76.8146138 39.1382236, -76.8146361 39.1383114, -76.8146379 39.1383964, -76.8146217 39.1384932, -76.8145859 39.138589, -76.8145229 39.1386875, -76.8144531 39.1387603, -76.8143633 39.1388261, -76.8142606 39.1388857, -76.8141435 39.1389286, -76.8140078 39.1389625, -76.8138773 39.1389684, -76.8137404 39.1389575, -76.8135805 39.1389277, -76.8134464 39.1388869, -76.8133241 39.1388362, -76.8129718 39.138669)",auto
,18,5252228,99,399,,687.3006190291364,,,,motorway,1,"LINESTRING (-76.8634874 39.2040236, -76.8630128 39.2037231, -76.8628617 39.203609, -76.8626955 39.2034519, -76.8625621 39.2033095, -76.8624375 39.2031426, -76.8623304 39.202969, -76.8622625 39.2028236, -76.8621983 39.2026636, -76.8621466 39.2024929, -76.8620673 39.2022119, -76.8616783 39.2007934, -76.8616405 39.2006061, -76.8616229 39.2004109, -76.8616254 39.2002226, -76.861643 39.2000743, -76.8616871 39.199888, -76.8617375 39.199728, -76.8618281 39.1995387, -76.8619758 39.1992953, -76.8625607 39.198409)",auto
,19,5252360,100,101,,553.7934520864922,,,,motorway,1,"LINESTRING (-76.8144482 39.1358551, -76.8143406 39.1359406, -76.8137813 39.1363847, -76.8136028 39.1364971, -76.8134729 39.1365602, -76.8132982 39.1366197, -76.8131276 39.1366556, -76.8129425 39.1366739, -76.8127831 39.1366692, -76.8126349 39.1366502, -76.8120237 39.1365523, -76.8118617 39.1365343, -76.81169 39.1365242, -76.8115103 39.1365263, -76.8113532 39.1365451, -76.8111674 39.1365769, -76.8103803 39.1367347, -76.8102209 39.1367584, -76.8100817 39.1367643, -76.809917 39.1367525, -76.809746 39.1367237, -76.8095857 39.1366779, -76.8094443 39.1366232, -76.8086637 39.1362078)",auto
,20,5252686,106,104,,1275.0179293189067,,65,,motorway,1,"LINESTRING (-76.8668597 39.1216629, -76.8663192 39.1224536, -76.8660577 39.1228552, -76.8651001 39.1243419, -76.8649553 39.124551, -76.8648132 39.1247352, -76.864671 39.1248881, -76.8644645 39.1250889, -76.8642646 39.1252523, -76.863979 39.1254458, -76.8637202 39.1255956, -76.8634023 39.1257444, -76.8630791 39.1258702, -76.8627358 39.125968, -76.8624327 39.1260419, -76.8620974 39.1260939, -76.8617474 39.126122, -76.8614282 39.1261293, -76.861156 39.1261189, -76.8609146 39.126097, -76.8606235 39.1260575, -76.8602869 39.1259941, -76.8599691 39.1259056, -76.859725 39.1258224, -76.8593964 39.125684, -76.859143 39.1255571, -76.8588157 39.1253521, -76.8585837 39.1251774, -76.8583142 39.1249433, -76.8565964 39.1232871)",auto
,21,5252706,111,110,,84.85868376294452,,20,,motorway,1,"LINESTRING (-76.6734402 39.2451219, -76.6731112 39.2452713, -76.6729709 39.2453082, -76.6728598 39.2453249, -76.6727488 39.2453151, -76.6726491 39.2452985, -76.6725304 39.2452594)",auto
,22,5252706,110,109,,208.22575767744317,,20,,motorway,1,"LINESTRING (-76.6725304 39.2452594, -76.6724585 39.2452066, -76.6723828 39.2451401, -76.6723247 39.2450522, -76.6723071 39.2449672, -76.6723058 39.2448802, -76.672329 39.244813, -76.672347 39.244765, -76.6723866 39.2447062, -76.6724408 39.2446466, -76.672509 39.2445987, -76.6725923 39.2445518, -76.672697 39.2445254, -76.6728156 39.2445117, -76.6729469 39.2445244, -76.6730668 39.2445577, -76.6731803 39.2446085, -76.6732962 39.2446873, -76.6737085 39.2449683)",auto
,23,5252756,112,113,,64.58437974076512,,,,motorway,1,"LINESTRING (-76.6687334 39.5483381, -76.6686669 39.54875, -76.6686294 39.5489132)",auto
,24,5252756,113,800,,266.1117076520843,,,,motorway,1,"LINESTRING (-76.6686294 39.5489132, -76.6686202 39.5489926, -76.6686054 39.5490817, -76.668576 39.549167, -76.6685281 39.5492566, -76.66847 39.5493296, -76.6683998 39.5493957, -76.6683318 39.5494464, -76.6682426 39.5494992, -76.6681526 39.549539, -76.6680619 39.5495696, -76.6679691 39.5495913, -76.6678993 39.5496018, -76.6677935 39.5496082, -76.6677015 39.5496032, -76.6676183 39.5495966, -76.6675458 39.5495854, -76.6674836 39.5495722, -76.6674182 39.549551, -76.6673599 39.5495251, -76.6672848 39.5494909, -76.6672164 39.5494493, -76.6671538 39.5494055, -76.6671039 39.5493594, -76.6670537 39.549307, -76.6670114 39.549237, -76.6669711 39.5491539, -76.6669447 39.549066, -76.6668465 39.548663)",auto
,25,5252757,4082,115,,407.05422591411343,,,,motorway,1,"LINESTRING (-76.6666051 39.5517746, -76.6667248 39.5513625, -76.6667745 39.5511879, -76.6668629 39.5509847, -76.6669804 39.5507601, -76.6671078 39.5505727, -76.6672717 39.5503727, -76.6674594 39.5501828, -76.6677194 39.5499681, -76.6692828 39.5488822)",auto
