name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,10964710,0,1,,1093.044039134865,,70,,motorway,1,"LINESTRING (-82.3414971 27.9070452, -82.3408223 27.9079127, -82.340402 27.9083775, -82.3393687 27.9093889, -82.3391322 27.9096251, -82.3389117 27.909863, -82.3387593 27.9100427, -82.3386193 27.9102225, -82.3384874 27.9104014, -82.3383626 27.9105835, -82.338224 27.9108144, -82.3381003 27.9110452, -82.3379808 27.9112776, -82.3378761 27.9115099, -82.337774 27.9117677, -82.3376833 27.9120268, -82.3376019 27.9122869, -82.3375248 27.912547, -82.3373483 27.9131081, -82.3371703 27.9136692, -82.337124 27.9138055, -82.3370727 27.9139418, -82.3370206 27.914071, -82.3369652 27.9142001, -82.3369045 27.9143369, -82.3368389 27.9144737, -82.3367059 27.914729, -82.3362824 27.915569)",auto
,1,10965445,9,10,,89.6656603575752,,,,motorway,1,"LINESTRING (-82.3297743 27.9422157, -82.3299 27.941417)",auto
,2,10966232,14,15,,745.6090552247854,,65,,motorway,1,"LINESTRING (-82.3371639 27.9284213, -82.3364656 27.9282509, -82.3362552 27.9282018, -82.3360203 27.9281372, -82.3357804 27.9280603, -82.3355486 27.9279788, -82.3353157 27.927886, -82.3350386 27.9277578, -82.3347722 27.9276224, -82.3344504 27.9274364, -82.3342964 27.9273365, -82.3341422 27.92722, -82.3339992 27.9271066, -82.3338598 27.9269748, -82.3337234 27.9268354, -82.333596 27.9266869, -82.333473 27.9265245, -82.3333492 27.9263446, -82.3332459 27.9261577, -82.3331567 27.925959, -82.3330754 27.92576, -82.3330101 27.9255542, -82.3329535 27.9252623, -82.3329293 27.9251037, -82.3329159 27.9249427, -82.3329142 27.9247997, -82.3329206 27.9246544, -82.3329331 27.9245101, -82.3329509 27.9243658, -82.3329964 27.9240894, -82.3330233 27.923791)",auto
,3,10983074,32,161,,185.88188628615143,,50,,trunk,2,"LINESTRING (-82.2610946 27.9377244, -82.2596675 27.9377372, -82.2593728 27.9377399, -82.2592025 27.9377414)",auto
Rain Frog Lane,4,11004004,146,30,,19.58619660626332,,,,primary,3,"LINESTRING (-82.1538877 27.937652, -82.1538833 27.9374759)",auto
,5,25964309,43,44,,628.6139987859649,,,,motorway,1,"LINESTRING (-82.3386641 27.9137809, -82.3394679 27.9120857, -82.3401418 27.9107228, -82.3404624 27.9100537, -82.3411458 27.9085706)",auto
,6,25965021,80,40,,583.4197799016093,,,,motorway,1,"LINESTRING (-82.3400537 27.8968806, -82.3404765 27.8976691, -82.3406739 27.8980438, -82.3408146 27.8983992, -82.3409188 27.8988369, -82.3409493 27.8992035, -82.3409392 27.899665, -82.3408756 27.9000752, -82.3405678 27.9010646, -82.3404149 27.9015215, -82.3403398 27.9017705, -82.340325 27.9018375, -82.3403143 27.9019022)",auto
,7,25978702,2,3,,150.52132689446324,,,,motorway,1,"LINESTRING (-82.3306382 27.928168, -82.332167 27.9282569)",auto
,8,25978705,45,6,,762.6159301018167,,,,motorway,1,"LINESTRING (-82.3307592 27.927418, -82.3297186 27.9272176, -82.329621 27.9271977, -82.3295236 27.9271674, -82.3293656 27.9271, -82.3292529 27.9270396, -82.3291443 27.9269676, -82.329043 27.9268867, -82.3289511 27.9267928, -82.3288606 27.9266853, -82.3287899 27.9265655, -82.3287272 27.9264435, -82.3286825 27.9263138, -82.3286601 27.9261953, -82.3286504 27.9260766, -82.328652 27.9259672, -82.328663 27.925857, -82.3286869 27.9257598, -82.3287192 27.9256624, -82.3287707 27.9255459, -82.328835 27.9254333, -82.328931 27.9253078, -82.3290435 27.9251968, -82.3291416 27.9251158, -82.3292463 27.9250441, -82.3293682 27.9249819, -82.3294929 27.9249277, -82.3296331 27.9248836, -82.3297778 27.9248555, -82.3299026 27.9248415, -82.3300268 27.9248375, -82.3301413 27.9248427, -82.3302543 27.9248572, -82.3303901 27.9248877, -82.330518 27.9249254, -82.330649 27.9249825, -82.3307725 27.925048, -82.3308964 27.9251366, -82.3310118 27.925234, -82.331113 27.9253457, -82.3311978 27.9254689, -82.3312585 27.9255833, -82.3313054 27.9257014, -82.3313403 27.9258292, -82.3313577 27.925959, -82.3313618 27.9260667, -82.3313588 27.9261734, -82.3313114 27.9265571)",auto
,9,34684564,10,51,,542.8718728049121,,70,,motorway,1,"LINESTRING (-82.3299 27.941417, -82.3303947 27.9380092, -82.330603 27.9365745)",auto
