segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,2729,,655.0598435353322,729.2199994323059,,,,,,,1,
1,2733,,55.581842786404714,128.75352010510198,,,,,,,1,
2,2734,,73.17167731869725,128.75352010510196,,,,,,,1,
3,2791,,54.74273889007577,110.8866686008542,,,,,,,-1,
4,2792,,56.14392971077843,110.8866686008542,,,,,,,-1,
5,2803,,115.87086098964483,224.35090547038328,,,,,,,-1,
6,2804,,108.48004448073846,224.35090547038328,,,,,,,-1,
7,2805,,84.51021856288024,191.7524587013666,,,,,,,-1,
8,2806,,107.24224013848637,191.7524587013666,,,,,,,-2,
9,2873,,58.63344361910503,147.16729692183068,,,,,,,-2,
10,2874,,88.53385330272565,147.16729692183068,,,,,,,-1,
11,2887,,40.317349762591526,83.08412665073935,,,,,,,-1,
12,2888,,42.766776888147824,83.08412665073935,,,,,,,-1,
13,2949,,71.64994729332201,179.1861876157903,,,,,,,2,
14,2949,,179.1861876157903,333.3328260182801,,,,,,,0,
15,2950,,154.14663840248977,261.6828787249581,,,,,,,-1,
16,2950,,261.6828787249581,333.3328260182801,,,,,,,0,
17,2955,,27.794657259216812,100.44015533194246,,,,,,,-1,
18,2956,,72.64549807272566,100.44015533194246,,,,,,,-1,
19,2972,,66.13412698431759,113.76121979311174,,,,,,,-1,
20,2973,,47.62709280879414,113.76121979311174,,,,,,,-1,
21,2981,,73.05645122734101,151.2129204950121,,,,,,,-1,
22,2982,,78.1564692676711,151.2129204950121,,,,,,,-1,
23,2983,,58.03887117114272,136.9031634947137,,,,,,,2,
24,3007,,90.13475419019773,149.05106930650967,,,,,,,-2,
25,3008,,58.91631511631195,149.05106930650967,,,,,,,-2,
26,3009,,51.19235534267264,108.1123450827663,,,,,,,-1,
27,3010,,56.91998974009365,108.1123450827663,,,,,,,-2,
28,3034,,519.3622224152393,618.134047324291,,,,,,,1,
29,3076,,229.91993508189148,303.6286109412417,,,,,,,1,
30,3076,,303.6286109412417,388.69636216331975,,,,,,,0,
31,3077,,158.77642708142827,388.69636216331975,,,,,,,-1,
32,3120,,42.7678346337926,87.73044020505418,,,,,,,-1,
33,3121,,44.96260557126158,87.73044020505418,,,,,,,-1,
34,3156,,48.51673585008512,110.11185030966254,,,,,,,-1,
35,3157,,61.59511445957743,110.11185030966254,,,,,,,-1,
36,3158,,23.16670642976065,64.59946519415011,,,,,,,-1,
37,3159,,41.43275876438946,64.59946519415011,,,,,,,-1,
38,3175,,142.37651823520895,202.92655053541506,,,,,,,1,
39,3216,,50.50742655482469,115.36874312353687,,,,,,,-1,
40,3217,,64.86131656871218,115.36874312353687,,,,,,,-1,
41,3238,,167.75111847249522,270.34799500072774,,,,,,,1,
42,3238,,270.34799500072774,343.42848543297885,,,,,,,0,
43,3242,,358.9517899846401,376.8045058995404,,,,,,,1,
44,3256,,115.51904991347205,224.909540160266,,,,,,,1,
45,3277,,174.13674439170336,242.07659699152558,,,,,,,1,
46,3280,,212.0541393098758,256.8866067917046,,,,,,,1,
47,3280,,256.8866067917046,325.89876986396825,,,,,,,2,
48,3281,,161.236820435901,176.76232587564817,,,,,,,1,
49,3281,,176.76232587564817,262.3245438623316,,,,,,,0,
50,3281,,262.3245438623316,325.89876986396825,,,,,,,1,
51,3282,,106.37830788552355,2326.3036718443445,,,,,,,-1,
52,3283,,718.570315179395,758.5339030208514,,,,,,,1,
53,3283,,758.5339030208514,2066.7463630880225,,,,,,,0,
54,3283,,2066.7463630880225,2219.925363958821,,,,,,,1,
55,3283,,2219.925363958821,2326.3036718443445,,,,,,,2,
56,3286,,36.65609963664251,192.24134883165493,,,,,,,-1,
57,3287,,107.21370630362044,155.5852491950124,,,,,,,1,
58,3287,,155.5852491950124,192.24134883165493,,,,,,,0,
59,3329,,2415.412696233157,2579.6311121876593,,,,,,,1,
60,3348,,389.73368082654065,466.57129353729135,,,,,,,1,
61,3349,,330.3642785487784,466.57129353729135,,,,,,,2,
62,3350,,132.7554212743188,281.0974673101168,,,,,,,-1,
63,3351,,148.34204603579806,281.0974673101168,,,,,,,-1,
64,3352,,98.05600835658508,164.69251354419805,,,,,,,1,
65,3352,,164.69251354419805,218.0047377035329,,,,,,,0,
66,3353,,53.312224159334825,119.9487293469478,,,,,,,-1,
67,3353,,119.9487293469478,218.0047377035329,,,,,,,0,
68,3358,,229.09143326863557,324.0153325383494,,,,,,,1,
69,3359,,94.92389926971381,324.0153325383494,,,,,,,-1,
70,3369,,170.3674061979894,257.01168640732567,,,,,,,1,
71,3370,,199.21408027815914,257.01168640732567,,,,,,,1,
72,3386,,50.062426364758544,110.84554706374738,,,,,,,2,
73,3387,,60.783120698988824,110.84554706374738,,,,,,,-1,
74,3412,,1209.3598203629758,1288.710434474555,,,,,,,2,
75,3412,,1288.710434474555,1399.6287978216565,,,,,,,0,
76,3413,,110.91836334710126,190.26897745868052,,,,,,,-2,
77,3413,,190.26897745868052,1399.6287978216565,,,,,,,-1,
78,3414,,61.82088368346744,131.1432470934239,,,,,,,-1,
79,3414,,131.1432470934239,270.8564639678072,,,,,,,-2,
80,3415,,44.638959481680274,139.71321687438328,,,,,,,2,
81,3415,,139.71321687438328,209.03558028433974,,,,,,,0,
82,3415,,209.03558028433974,270.8564639678072,,,,,,,1,
83,3416,,57.71556159659659,184.50131401164492,,,,,,,2,
84,3416,,184.50131401164492,566.4904433619846,,,,,,,0,
85,3417,,228.56543260045785,381.9891293503397,,,,,,,1,
86,3417,,381.9891293503397,456.67282231512917,,,,,,,0,
87,3417,,456.67282231512917,566.4904433619846,,,,,,,-1,
88,3422,,43.22456432633065,75.48162461619582,,,,,,,1,
89,3423,,32.257060289865166,75.48162461619582,,,,,,,2,
90,3426,,53.94028661457196,91.64579770664953,,,,,,,1,
91,3426,,91.64579770664953,218.080004447476,,,,,,,0,
92,3426,,218.080004447476,257.78621945084615,,,,,,,1,
93,3426,,257.78621945084615,499.0537296858233,,,,,,,0,
94,3426,,499.0537296858233,538.3592060200816,,,,,,,1,
95,3427,,103.96380066399205,157.48861764827967,,,,,,,1,
96,3427,,157.48861764827967,404.56147474936176,,,,,,,0,
97,3427,,404.56147474936176,484.41891940550966,,,,,,,1,
98,3427,,484.41891940550966,538.3592060200816,,,,,,,2,
