segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,9242,,297.4346714416745,348.248454180581,,,,,,,1,
1,9243,,50.8137827389065,348.248454180581,,,,,,,1,
2,9395,,94.07525742357268,160.04434524498006,,,,,,,1,
3,9426,,46.896740809927095,85.86627743864321,,,,,,,-1,
4,9427,,38.969536628716114,85.86627743864321,,,,,,,-1,
5,9488,,116.79037314880344,176.32439040686586,,,,,,,1,
6,9513,,146.17734362790986,215.4525028540453,,,,,,,1,
7,9514,,137.46122391410734,215.4525028540453,,,,,,,1,
8,9855,,500.224216463027,549.1692920595287,,,,,,,2,
9,9876,,52.165474007416734,98.76768530318235,,,,,,,-2,
10,9877,,46.60221129576561,98.76768530318235,,,,,,,-1,
11,10043,,94.79372498281984,155.98384392541513,,,,,,,1,
12,10044,,95.59355292815893,155.98384392541513,,,,,,,1,
13,10177,,41.96706924646502,108.19060113455305,,,,,,,-1,
14,10178,,41.791340929570964,108.19060113455305,,,,,,,-1,
15,10313,,288.48971476255986,385.38771038049765,,,,,,,1,
16,10631,,212.03210784321556,312.37027033354315,,,,,,,1,
17,10632,,100.3381624903276,312.37027033354315,,,,,,,-1,
18,10719,,181.3025643189125,383.67961090973165,,,,,,,-1,
19,10733,,265.9136177187613,317.07679887486165,,,,,,,1,
20,10734,,13.923475382607286,71.48959376286297,,,,,,,1,
21,10736,,47.76663879831165,70.65104831083075,,,,,,,1,
22,10889,,26.722927256270633,83.72370001791245,,,,,,,1,
23,11245,,36.24200717274391,71.0730461427414,,,,,,,-1,
24,11245,,71.0730461427414,187.43746054135028,,,,,,,0,
25,11248,,318.32635457042005,375.8199868400439,,,,,,,1,
26,11337,,418.33476408439907,467.5732854106027,,,,,,,1,
27,11338,,444.4295218776279,467.57328541060264,,,,,,,1,
28,11361,,27.830934618092083,61.63262412503697,,,,,,,-1,
29,11362,,33.80168950694489,61.63262412503697,,,,,,,-1,
30,11387,,46.873144150069585,100.01857305003841,,,,,,,1,
31,11388,,53.145428899968834,100.01857305003841,,,,,,,1,
32,11393,,123.84868338425,191.3345370818559,,,,,,,1,
33,11394,,67.4858536976059,191.3345370818559,,,,,,,1,
