name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Bruce Woodbury Beltway,0,4879375,532,530,,621.5064874727294,,65,,motorway,1,"LINESTRING (-115.2905559 36.0960347, -115.2903407 36.0957309, -115.2899473 36.0951112, -115.2896157 36.0944725, -115.2892923 36.0936379, -115.289217 36.093349, -115.2891416 36.09306, -115.2890543 36.092633, -115.2889878 36.092163, -115.2889476 36.0914811, -115.2889398 36.0906846)",auto
Mojave Freeway,1,7443301,0,1602,,8551.30826046217,,70,,motorway,1,"LINESTRING (-115.3914294 35.6073907, -115.3937448 35.6020063, -115.3983308 35.5913783, -115.402599 35.5813837, -115.4071923 35.5707077, -115.4159569 35.5501819, -115.4181876 35.5449557, -115.4215158 35.5371717, -115.4225503 35.5347725)",auto
,2,14278848,604,899,,546.876645248167,,,,motorway,1,"LINESTRING (-115.1808566 36.1151883, -115.1809179 36.1140493, -115.181017 36.113408, -115.181063 36.113282, -115.181153 36.113151, -115.18124 36.113067, -115.181375 36.112985, -115.181517 36.112929, -115.181658 36.1129, -115.18181 36.112889, -115.18197 36.112902, -115.182099 36.112937, -115.182229 36.112995, -115.182356 36.113079, -115.182448 36.113163, -115.182564 36.113356, -115.182589 36.113458, -115.18258 36.113657, -115.182496 36.113846, -115.182409 36.113949, -115.1823284 36.1140377, -115.1822042 36.1141072, -115.181975 36.1141843, -115.18156 36.1143034)",auto
,3,14279114,12,1217,,508.3980984714467,,,,motorway,1,"LINESTRING (-115.3254446 35.7849199, -115.3256856 35.7846841, -115.3263128 35.7838608, -115.3265736 35.7835905, -115.3267981 35.783386, -115.3270578 35.783203, -115.3273092 35.783057, -115.3276082 35.7829198, -115.3279257 35.7828113, -115.3283042 35.7827073, -115.3286825 35.7826217, -115.3292904 35.7824936, -115.3295702 35.7824331, -115.3298157 35.7823819)",auto
,4,14279257,13,14,,802.8471449177935,,65,,motorway,1,"LINESTRING (-115.2420383 36.1977963, -115.2426179 36.1977892, -115.2431333 36.1977908, -115.2434047 36.1977978, -115.2435443 36.1978251, -115.2436804 36.1978803, -115.243808 36.1979556, -115.2439257 36.1980693, -115.2440144 36.1981938, -115.2440635 36.1983392, -115.2440865 36.1985333, -115.2440971 36.1987587, -115.2441095 36.1990337, -115.2441774 36.2002314, -115.2442196 36.2009238, -115.2442629 36.2018926, -115.2442852 36.2027662, -115.2442884 36.2031814, -115.2444117 36.2036327)",auto
,5,14279272,16,834,,80.96254694568167,,,,motorway,1,"LINESTRING (-115.170708 36.143677, -115.170402 36.143858, -115.1703206 36.1439009, -115.1700572 36.144002, -115.1700178 36.1440182, -115.1699322 36.1440387)",auto
,6,14279357,375,1228,,705.2917322550476,,45,,motorway,1,"LINESTRING (-114.9856517 36.0058933, -114.9864563 36.0068465, -114.986872 36.0073406, -114.9870849 36.0076084, -114.9872882 36.0078874, -114.9874454 36.0081185, -114.9875961 36.0083656, -114.9877272 36.0086206, -114.9878829 36.0089426, -114.9880323 36.0093261, -114.9883105 36.0100822, -114.9885958 36.0108969, -114.9887846 36.0114389, -114.9888609 36.011615)",auto
Airport Connector,7,14279364,18,1593,,273.57444081262156,,65,,motorway,1,"LINESTRING (-115.161715 36.06353, -115.1612571 36.0634883, -115.1609459 36.0634914, -115.1605985 36.0634854, -115.1597916 36.0634522, -115.1592124 36.0634242, -115.1589625 36.0634061, -115.158679 36.0633826)",auto
,8,14279367,19,1049,,557.356817001171,,35,,motorway,1,"LINESTRING (-115.2469167 36.2464491, -115.2469803 36.245879, -115.2469918 36.2454099, -115.2470141 36.2448899, -115.2470457 36.2445697, -115.2471109 36.2440721, -115.2472575 36.243387, -115.2473673 36.2430315, -115.2476929 36.242191, -115.2478852 36.2417422, -115.2479739 36.2415427)",auto
,9,14279500,31,1578,,92.63763894508853,,,,motorway,1,"LINESTRING (-115.1452785 36.0857191, -115.1451964 36.0854924, -115.145146 36.085394, -115.1450969 36.0853179, -115.1450303 36.0852459, -115.1449785 36.0852027, -115.1449299 36.0851622, -115.1447309 36.0850465)",auto
