name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Arboretum Boulevard,0,5994836,118,68,,319.0629944919725,,60,,motorway,1,"LINESTRING (-93.4164706 44.8696294, -93.4166396 44.8692662, -93.4167725 44.8690247, -93.4169504 44.8687602, -93.4171312 44.8685142, -93.41734 44.8682719, -93.4175091 44.8680951, -93.4177392 44.8678774, -93.4181559 44.8675473, -93.4186081 44.8672387)",auto
Arboretum Boulevard,1,5994836,68,2215,,368.52867320295195,,60,,motorway,1,"LINESTRING (-93.4186081 44.8672387, -93.4190089 44.8670064, -93.4193786 44.8668129, -93.4196962 44.866673, -93.4201014 44.8665119, -93.4203674 44.8664207, -93.4206507 44.8663405, -93.4209082 44.8662747, -93.4212601 44.8661895, -93.4217407 44.8660983, -93.4228308 44.8659268)",auto
,2,5995558,2386,2098,,374.7475895572505,,,,motorway,1,"LINESTRING (-93.4020333 45.0834708, -93.4019851 45.0837192, -93.4019637 45.083795, -93.4019315 45.0838594, -93.4018993 45.0839124, -93.4018564 45.0839616, -93.4018081 45.0840071, -93.4017598 45.084045, -93.4017008 45.0840753, -93.4016418 45.0841018, -93.4015667 45.0841283, -93.4014862 45.0841472, -93.4014058 45.0841548, -93.4013307 45.0841548, -93.4012287 45.084151, -93.401159 45.0841434, -93.4010785 45.0841283, -93.4009927 45.0841018, -93.400923 45.0840715, -93.4008318 45.0840222, -93.4007513 45.083973, -93.4006601 45.0839048, -93.4006011 45.0838518, -93.4005582 45.083795, -93.400526 45.0837306, -93.4005045 45.0836738, -93.4004938 45.0836245, -93.4004938 45.0835753, -93.4005045 45.0835223, -93.4005206 45.0834579, -93.4005367 45.0834124, -93.4005636 45.083367, -93.4006011 45.0833215, -93.400644 45.0832723, -93.4007138 45.083223, -93.4007781 45.0831814, -93.4008425 45.0831473, -93.4009122 45.0831208, -93.4009981 45.083098, -93.4010785 45.0830829, -93.4011483 45.0830715, -93.4012341 45.0830715, -93.4013199 45.0830791, -93.4014165 45.0830905, -93.4022071 45.0832205)",auto
,3,5995570,2343,5132,,291.6445775524806,,,,motorway,1,"LINESTRING (-93.4010185 44.8964047, -93.401012 44.8966325, -93.400986 44.8972094, -93.4009439 44.897565, -93.4008909 44.8977141, -93.4008467 44.8978814, -93.4008038 44.898003, -93.4006965 44.8982462, -93.4006375 44.8983868, -93.4006107 44.8984628, -93.4005529 44.8986869, -93.4005386 44.8987494, -93.4005194 44.8988338, -93.4005048 44.8988868, -93.400498 44.8989112, -93.4004821 44.8989867)",auto
,4,5996794,2127,2168,,345.59650862719224,,,,motorway,1,"LINESTRING (-93.2476768 44.8622483, -93.2485265 44.8623734, -93.2487325 44.862416, -93.2489041 44.8625255, -93.2490415 44.8626715, -93.2490844 44.8627992, -93.2490672 44.8629513, -93.2489642 44.8631034, -93.2488183 44.8632068, -93.2485952 44.8632798, -93.248372 44.8632981, -93.2481488 44.8632555, -93.2479772 44.8631582, -93.2478398 44.8630182, -93.2477969 44.8628905, -93.2476709 44.8624515)",auto
,5,5997337,2198,105,,226.70871521477588,,,,motorway,1,"LINESTRING (-93.2710238 44.8618251, -93.2703713 44.8618394, -93.2699392 44.8618549, -93.2681485 44.8618767)",auto
,6,5997609,2384,3838,,417.95981436053773,,,,motorway,1,"LINESTRING (-93.4023016 45.0827079, -93.4023606 45.0823253, -93.4023821 45.0822609, -93.4024196 45.082189, -93.4024626 45.0821322, -93.4025108 45.0820753, -93.4025591 45.0820299, -93.4026128 45.081992, -93.4026825 45.0819541, -93.4027522 45.0819238, -93.402822 45.0819049, -93.4029078 45.0818897, -93.4029936 45.0818822, -93.4030848 45.0818822, -93.4031653 45.081886, -93.4032458 45.0819011, -93.4033048 45.0819125, -93.4033638 45.0819314, -93.4034282 45.0819579, -93.4034925 45.081992, -93.4035462 45.0820261, -93.4036052 45.0820678, -93.4036696 45.0821208, -93.4037286 45.0821814, -93.4037768 45.0822382, -93.4038251 45.0823026, -93.403868 45.0823784, -93.4038949 45.0824465, -93.4039163 45.0825337, -93.403927 45.0826056, -93.403927 45.0826662, -93.4039217 45.0827193, -93.4039056 45.0827799, -93.4038788 45.0828367, -93.4038466 45.0828859, -93.4037983 45.0829427, -93.4037447 45.082992, -93.4036964 45.0830223, -93.403632 45.0830602, -93.4035623 45.0830942, -93.4034818 45.0831245, -93.4034013 45.0831435, -93.4033209 45.0831548, -93.403235 45.0831624, -93.4031599 45.0831624, -93.4030741 45.0831586, -93.402999 45.0831511, -93.4028595 45.0831245, -93.402169 45.08296)",auto
,7,5998424,2247,125,,476.85066264435943,,,,motorway,1,"LINESTRING (-93.2988812 44.8646416, -93.2989313 44.8641364, -93.2990382 44.863838, -93.2991409 44.8636493, -93.2993119 44.8634587, -93.2995303 44.8632734, -93.3003915 44.8625998, -93.3006605 44.8624178, -93.3009113 44.8622771, -93.3011701 44.8621786, -93.3014218 44.8621027, -93.3017324 44.8620395, -93.3020246 44.8620046, -93.3028077 44.8619045)",auto
,8,5998594,2514,5533,,124.96878285437299,,,,motorway,1,"LINESTRING (-93.3627042 44.858103, -93.362508 44.8580326, -93.3623073 44.8580192, -93.361779 44.8580094, -93.361639 44.8580221, -93.3614935 44.8580514, -93.3613746 44.8580881, -93.3611904 44.8581645)",auto
,9,5998594,5533,2232,,434.29326056504397,,,,motorway,1,"LINESTRING (-93.3611904 44.8581645, -93.3609074 44.8582624, -93.3601017 44.8587244, -93.3599279 44.8587956, -93.35969 44.8588724, -93.3594691 44.8589386, -93.3590505 44.8590115, -93.3588452 44.8590439, -93.3585096 44.8590812, -93.3581404 44.8590812, -93.3573421 44.8590676, -93.3565031 44.8590489, -93.356035 44.8590629)",auto
,10,5998891,3822,3821,,469.28693930726826,,,,motorway,1,"LINESTRING (-93.2750353 44.9081841, -93.2751923 44.9071497, -93.2752993 44.9060157, -93.2753721 44.9054533, -93.2753917 44.9050229, -93.2754181 44.9047879, -93.2754449 44.9046207, -93.2755167 44.9039786)",auto
,11,5998898,136,2199,,322.7264748061004,,,,motorway,1,"LINESTRING (-93.2580037 44.8618906, -93.2565358 44.8619502, -93.255684 44.8620136, -93.255224 44.8620402, -93.2547369 44.8620549, -93.2539233 44.8621204)",auto
,12,6004758,2353,32,,435.3999947663819,,,,motorway,1,"LINESTRING (-93.3966723 44.8691534, -93.3965693 44.8696521, -93.3964663 44.8703638, -93.3963719 44.8707896, -93.3961831 44.8713431, -93.3956543 44.8728411, -93.3956481 44.8729151, -93.3956416 44.8729924)",auto
,13,6006611,1986,1962,,351.92310505010084,,,,motorway,1,"LINESTRING (-93.1850365 44.8915345, -93.185358 44.8918026, -93.1856351 44.892073, -93.1857017 44.8921657, -93.1857423 44.8922495, -93.1857551 44.8923496, -93.1857428 44.892459, -93.1856968 44.8925537, -93.1856659 44.8925966, -93.185632 44.8926355, -93.1855828 44.8926781, -93.1855363 44.892711, -93.185472 44.892747, -93.1853985 44.8927783, -93.1852826 44.892812, -93.1851243 44.8928389, -93.1849603 44.8928493, -93.1847914 44.8928505, -93.184636 44.8928506, -93.1844698 44.8928384, -93.1843843 44.8928255, -93.1843063 44.892804, -93.1842316 44.8927787, -93.184176 44.8927541, -93.18412 44.892721, -93.1840792 44.8926936, -93.1840181 44.8926331, -93.1839688 44.8925516, -93.1839482 44.8924786, -93.1839426 44.8923931, -93.1839568 44.8923205, -93.1841293 44.8920701)",auto
