segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,1666,,138.5881278690783,230.91784006397876,,,,,,,2,
1,1861,,131.96065879353236,288.72349558748783,,,,,,,-1,
2,1862,,156.76283679395547,288.72349558748783,,,,,,,-1,
3,1973,,160.04356483789107,207.6021107584961,,,,,,,1,
4,2146,,699.2113892221439,795.9851257016062,,,,,,,1,
5,2146,,2204.9369197286437,2296.9461681203975,,,,,,,1,
6,2146,,995.622481927316,1059.5170485443168,,,,,,,1,
7,2146,,795.9851257016062,995.622481927316,,,,,,,0,
8,2146,,2296.9461681203975,2614.3756231836037,,,,,,,0,
9,2146,,1059.5170485443168,1433.0353998867786,,,,,,,0,
10,2146,,2614.3756231836037,2768.9854210016974,,,,,,,1,
11,2146,,1433.0353998867786,1527.6187535932324,,,,,,,1,
12,2146,,1527.6187535932324,1860.2940220117562,,,,,,,0,
13,2146,,1860.2940220117562,1944.3404510358541,,,,,,,2,
14,2146,,1944.3404510358541,2204.9369197286437,,,,,,,0,
15,2147,,695.0098805832131,824.6449699658432,,,,,,,2,
16,2147,,824.6449699658432,1127.2018744895256,,,,,,,0,
17,2147,,1127.2018744895256,1241.3666674084648,,,,,,,1,
18,2147,,1241.3666674084648,1580.5479063673338,,,,,,,0,
19,2147,,1580.5479063673338,1709.4683724573802,,,,,,,1,
20,2147,,1709.4683724573802,1856.5961531475932,,,,,,,0,
21,2147,,418.86463840431225,472.0392528813002,,,,,,,1,
22,2147,,1856.5961531475932,1973.0002953000908,,,,,,,1,
23,2147,,472.0392528813002,695.0098805832131,,,,,,,0,
24,2147,,1973.0002953000908,2594.5530967087857,,,,,,,0,
25,2147,,2594.5530967087857,2768.9854210016974,,,,,,,1,
26,2148,,759.8624089546121,831.4305144521779,,,,,,,1,
27,2149,,743.4382688860821,831.4305144521778,,,,,,,1,
28,2150,,93.36130634108474,200.30697021614463,,,,,,,1,
29,2151,,106.94566387505992,200.30697021614466,,,,,,,1,
30,2152,,44.822879873560694,63.11454143017286,,,,,,,1,
31,2154,,264.30104835578,411.89104430348357,,,,,,,2,
32,2154,,411.89104430348357,471.5187654304675,,,,,,,0,
33,2155,,59.62772112698392,390.6133124705324,,,,,,,-1,
34,2155,,390.6133124705324,471.5187654304675,,,,,,,0,
35,2157,,59.38368336922048,145.87840894669097,,,,,,,1,
36,2158,,87.71973084130263,163.6554647019601,,,,,,,1,
37,2158,,163.6554647019601,643.1671208923317,,,,,,,0,
38,2159,,381.19109402447816,479.5116561903716,,,,,,,1,
39,2159,,479.5116561903716,643.1671208923317,,,,,,,0,
