name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,21626091,10,9,,294.0661500892796,,,,motorway,1,"LINESTRING (-88.174926 43.036103, -88.174801 43.035924, -88.17473 43.035744, -88.174722 43.035636, -88.174741 43.03552, -88.174778 43.035426, -88.174844 43.03534, -88.174923 43.035264, -88.175016 43.035207, -88.175123 43.035164, -88.17521 43.03514, -88.175335 43.035118, -88.175504 43.035109, -88.175607 43.035116, -88.175694 43.035127, -88.175816 43.035149, -88.175937 43.035179, -88.176045 43.035214, -88.176188 43.035274, -88.176291 43.035326, -88.176373 43.035389, -88.176428 43.035463, -88.176475 43.035551, -88.176503 43.035651, -88.1765 43.0358, -88.176477 43.03587, -88.176446 43.035929)",auto
,1,21626091,9,8,,80.35792373091232,,,,motorway,1,"LINESTRING (-88.176446 43.035929, -88.17635 43.036015, -88.17626 43.036087, -88.176149 43.036145, -88.176015 43.036195, -88.1756255 43.0363029)",auto
,2,21626341,12,13,,72.58360422824116,,,,trunk,2,"LINESTRING (-88.170314 43.036096, -88.170232 43.03603, -88.170113 43.035955, -88.170018 43.035871, -88.169981 43.035801, -88.169977 43.03575, -88.170006 43.035686, -88.170126 43.035569)",auto
,3,21626553,10,101,,336.6695685830886,,,,motorway,1,"LINESTRING (-88.174926 43.036103, -88.173839 43.03492, -88.173621 43.034689, -88.173551 43.034585, -88.173521 43.034505, -88.173505 43.034429, -88.1735 43.034361, -88.173514 43.034283, -88.17356 43.034159, -88.173615 43.034075, -88.17373 43.033959, -88.173901 43.033849, -88.174283 43.033609)",auto
,4,21626781,17,190,,536.7520911059637,,,,motorway,1,"LINESTRING (-88.279512 43.048026, -88.2812769 43.0484377, -88.282103 43.0486768, -88.2829452 43.0490257, -88.2837928 43.0494255, -88.2844794 43.0497352, -88.28493 43.0498567, -88.2854062 43.049926, -88.2855209 43.0499257)",auto
,5,21626992,6,261,,324.3179427150352,,,,motorway,1,"LINESTRING (-88.221105 42.909885, -88.220321 42.910056, -88.219796 42.910169, -88.219618 42.910196, -88.219313 42.910235, -88.219005 42.910259, -88.217191 42.9103192)",auto
,6,21627133,24,376,,60.636953977661676,,,,trunk,2,"LINESTRING (-88.1068304 43.0365366, -88.1069645 43.0363491, -88.1070356 43.0362716, -88.1071124 43.0362248, -88.1073154 43.0361474)",auto
,7,21627192,184,25,,300.9218752237631,,,,trunk,2,"LINESTRING (-88.1892435 43.0267425, -88.1890843 43.026863, -88.188818 43.027017, -88.188647 43.02709, -88.188543 43.02713, -88.18773 43.027366, -88.187127 43.027559, -88.186655 43.027728, -88.186395 43.027836, -88.186053 43.028061)",auto
,8,21627209,30,262,,328.4017476115518,,,,motorway,1,"LINESTRING (-88.21352 42.912355, -88.214345 42.912175, -88.214612 42.912117, -88.214842 42.912079, -88.215163 42.912041, -88.215342 42.912028, -88.215667 42.912003, -88.217254 42.911946, -88.2174906 42.9119429)",auto
,9,21627374,31,32,,23.108279078814935,,,,trunk,2,"LINESTRING (-88.202248 42.995247, -88.201996 42.995151)",auto
,10,21628564,36,37,,518.4957703761996,,,,motorway,1,"LINESTRING (-88.164535 43.032987, -88.164799 43.03304, -88.167023 43.033548, -88.168741 43.033942, -88.170617 43.034393)",auto
,11,21630315,42,41,,213.3342380556888,,,,motorway,1,"LINESTRING (-88.169014 43.032732, -88.169013 43.032789, -88.168991 43.032856, -88.16895 43.03293, -88.168885 43.03302, -88.1688 43.03309, -88.168692 43.033159, -88.168594 43.033196, -88.168447 43.033224, -88.168313 43.033238, -88.168138 43.033237, -88.1679393 43.0332062, -88.167899 43.0332, -88.167708 43.033175, -88.167568 43.033165, -88.167332 43.033137, -88.166804 43.033048)",auto
,12,21630315,41,40,,464.57380662815365,,,,motorway,1,"LINESTRING (-88.166804 43.033048, -88.165325 43.032701, -88.16505 43.032631, -88.164295 43.032463, -88.163168 43.032231, -88.162924 43.032176, -88.162519 43.0321, -88.161311 43.031903)",auto
,13,21630421,187,188,,421.34582168689053,,,,motorway,1,"LINESTRING (-88.2916029 43.0497853, -88.2904661 43.0496215, -88.2896507 43.0494883, -88.2886261 43.0492726, -88.2877785 43.0490531, -88.2866305 43.0487395)",auto
,14,21630421,188,43,,69.35904043398037,,,,motorway,1,"LINESTRING (-88.2866305 43.0487395, -88.285799 43.0485986)",auto
,15,21630845,45,372,,132.72040621221174,,,,primary,3,"LINESTRING (-88.1050746 43.0361288, -88.1051427 43.0360377, -88.10525 43.0360181, -88.105625 43.036014, -88.106564 43.036023, -88.1066299 43.0360182)",auto
,16,21630845,372,371,,6.191868845673003,,,,primary,3,"LINESTRING (-88.1066299 43.0360182, -88.1067019 43.036)",auto
,17,21630845,371,180,,13.373606032389759,,,,primary,3,"LINESTRING (-88.1067019 43.036, -88.1067341 43.0359918, -88.1068347 43.0359311)",auto
,18,21630904,47,48,,82.2261114721891,,,,trunk,2,"LINESTRING (-88.1392069 43.0367277, -88.1395795 43.0366512, -88.1398974 43.0366329, -88.1400311 43.0366012, -88.1400753 43.0365603, -88.1400835 43.0364919)",auto
,19,21631090,50,36,,197.05278596817988,,,,motorway,1,"LINESTRING (-88.162279 43.032341, -88.163173 43.032628, -88.164216 43.032909, -88.164535 43.032987)",auto
,20,21631481,129,52,,72.74455577844444,,,,trunk,2,"LINESTRING (-88.107598 43.035939, -88.1070392 43.0358025, -88.1069728 43.0357695, -88.1068997 43.0357183, -88.106847 43.035636)",auto
,21,21631627,53,41,,647.8745414777262,,,,motorway,1,"LINESTRING (-88.1744136 43.0333725, -88.174151 43.033446, -88.173964 43.033525, -88.17337 43.033742, -88.173121 43.033815, -88.172832 43.033888, -88.172331 43.033966, -88.171966 43.033998, -88.171673 43.034006, -88.171286 43.033997, -88.170904 43.033967, -88.17058 43.033924, -88.169629 43.033715, -88.168805 43.033515, -88.167976 43.033333, -88.166804 43.033048)",auto
,22,21631678,5,42,,98.81312471722048,,,,motorway,1,"LINESTRING (-88.168181 43.032229, -88.16839 43.03224, -88.168627 43.032286, -88.16874 43.032327, -88.168924 43.032485, -88.168952 43.032534, -88.168987 43.032621, -88.169014 43.032732)",auto
,23,21631683,54,55,,49.494125642309896,,,,trunk,2,"LINESTRING (-88.1668867 43.0365807, -88.16694 43.036446, -88.167036 43.036356, -88.167253 43.03625)",auto
,24,21631978,51,62,,86.7705847030523,,,,motorway,1,"LINESTRING (-88.165982 43.034149, -88.166259 43.03448, -88.166366 43.034549, -88.166478 43.034593, -88.1666131 43.0346464, -88.1666331 43.03465, -88.1667231 43.0346663)",auto
,25,21632047,63,64,,125.19620006699158,,,,trunk,2,"LINESTRING (-88.168406 43.0359509, -88.167755 43.036101, -88.167506 43.036123, -88.167194 43.036119, -88.167069 43.036126, -88.1669 43.036136)",auto
,26,21632276,65,66,,23.295915854447077,,,,trunk,2,"LINESTRING (-88.200698 42.997724, -88.200442 42.99763)",auto
,27,21632278,67,68,,19.41367063709513,,,,trunk,2,"LINESTRING (-88.199317 42.999844, -88.19955 42.999882)",auto
,28,21632578,113,254,,207.11193142965504,,,,motorway,1,"LINESTRING (-88.1708539 43.0349989, -88.170326 43.035192, -88.169836 43.0353779, -88.1696632 43.03542, -88.1695287 43.0354375, -88.1693607 43.035441, -88.1691542 43.0354165, -88.1690054 43.0353884, -88.1688518 43.0353428, -88.1687509 43.0352972, -88.1685205 43.0351919)",auto
,29,21632578,254,37,,272.31082689411863,,,,motorway,1,"LINESTRING (-88.1685205 43.0351919, -88.1684485 43.0351182, -88.1683812 43.0350269, -88.1683476 43.0349392, -88.168338 43.0348304, -88.1683476 43.0347005, -88.1683812 43.0346128, -88.1684197 43.0345391, -88.1684965 43.0344549, -88.1686357 43.0343636, -88.168724 43.034312, -88.1688518 43.0342584, -88.168971 43.034227, -88.169111 43.0341952, -88.169295 43.03418, -88.169549 43.034198, -88.170617 43.034393)",auto
East Moreland Boulevard,30,21655812,287,131,,87.24210211265994,,,,trunk,2,"LINESTRING (-88.1869707 43.0279785, -88.187204 43.027892, -88.187678 43.027741, -88.187951 43.02766)",auto
East Moreland Boulevard,31,21655812,131,439,,205.7813371694177,,,,trunk,2,"LINESTRING (-88.187951 43.02766, -88.188224 43.027587, -88.188772 43.027456, -88.189039 43.027402, -88.1891398 43.0273822, -88.189217 43.027367, -88.189746 43.027286, -88.190257 43.027224, -88.1904004 43.0272111)",auto
East Moreland Boulevard,32,21655812,439,132,,78.46134062086352,,,,trunk,2,"LINESTRING (-88.1904004 43.0272111, -88.190745 43.02718, -88.191362 43.027154)",auto
East Moreland Boulevard,33,21655812,132,133,,221.0572368564196,,,,trunk,2,"LINESTRING (-88.191362 43.027154, -88.194076 43.027028)",auto
East Moreland Boulevard,34,21655812,133,441,,187.53461234493133,,,,trunk,2,"LINESTRING (-88.194076 43.027028, -88.194526 43.02701, -88.194904 43.026984, -88.19524 43.026956, -88.195679 43.026907, -88.196144 43.026841, -88.1963584 43.0268025)",auto
East Moreland Boulevard,35,21655812,441,317,,143.29553417904978,,,,trunk,2,"LINESTRING (-88.1963584 43.0268025, -88.197464 43.026604, -88.1980701 43.0264944)",auto
Les Paul Parkway,36,21656211,104,313,,39.31035515675556,,,,trunk,2,"LINESTRING (-88.200286 43.025851, -88.200285 43.025701, -88.20029 43.025571, -88.2002969 43.0254977)",auto
