name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Georgia Avenue Northwest,0,5974756,206,1437,,862.5352381440371,,25,,primary,3,"LINESTRING (-77.022057 38.920962, -77.0220935 38.921204, -77.022151 38.921585, -77.0221717 38.9217307, -77.022258 38.92234, -77.022304 38.92265, -77.022398 38.9232844, -77.022481 38.9238441, -77.0225133 38.9241045, -77.022523 38.924183, -77.022572 38.9245263, -77.022612 38.924806, -77.022664 38.925162, -77.0227092 38.9254722, -77.0227461 38.9257274, -77.022753 38.925775, -77.0227615 38.9258342, -77.022806 38.926144, -77.022835 38.926347, -77.022868 38.926568, -77.022878 38.92664, -77.022896 38.926762, -77.022908 38.926849, -77.022964 38.927226, -77.023021 38.927621, -77.023062 38.927899, -77.023095 38.928123, -77.0231597 38.9285663, -77.0231748 38.92867)",auto
Georgia Avenue Northwest,1,5974756,1437,206,,862.5352381440373,,25,,primary,3,"LINESTRING (-77.0231748 38.92867, -77.0231597 38.9285663, -77.023095 38.928123, -77.023062 38.927899, -77.023021 38.927621, -77.022964 38.927226, -77.022908 38.926849, -77.022896 38.926762, -77.022878 38.92664, -77.022868 38.926568, -77.022835 38.926347, -77.022806 38.926144, -77.0227615 38.9258342, -77.022753 38.925775, -77.0227461 38.9257274, -77.0227092 38.9254722, -77.022664 38.925162, -77.022612 38.924806, -77.022572 38.9245263, -77.022523 38.924183, -77.0225133 38.9241045, -77.022481 38.9238441, -77.022398 38.9232844, -77.022304 38.92265, -77.022258 38.92234, -77.0221717 38.9217307, -77.022151 38.921585, -77.0220935 38.921204, -77.022057 38.920962)",auto
New Hampshire Avenue,2,5981360,1035,1505,,18.306839597258577,,,,primary,3,"LINESTRING (-77.0024759 38.9657115, -77.0023213 38.965824)",auto
New Hampshire Avenue,3,5981360,1505,977,,135.43862752175366,,,,primary,3,"LINESTRING (-77.0023213 38.965824, -77.0022457 38.965879, -77.00221 38.9659248, -77.0020514 38.9661286, -77.0019908 38.9662065, -77.0019107 38.9663152, -77.0017988 38.9664669, -77.0016602 38.966655, -77.0015593 38.9667919, -77.0015081 38.9668613)",auto
,4,6051312,1326,1366,,200.36410334536515,,,,primary,3,"LINESTRING (-77.0344435 38.9622372, -77.034591 38.962281, -77.034968 38.962462, -77.03515 38.962588, -77.035413 38.962821, -77.03567 38.962968, -77.035894 38.963047, -77.0360294 38.9630746, -77.0361903 38.963083, -77.0363909 38.9630408)",auto
Connecticut Avenue Northwest,5,6051314,8,9,,73.4276666790065,,30,,primary,3,"LINESTRING (-77.0766241 38.9667127, -77.076626 38.966798, -77.076649 38.966857, -77.0767 38.966953, -77.076723 38.967005, -77.076746 38.967081, -77.076752 38.967141, -77.076752 38.967207, -77.0767459 38.9673572)",auto
K Street Northwest,6,6051343,1316,934,,39.13146938491557,,,,primary,3,"LINESTRING (-77.0496361 38.9021712, -77.0494521 38.9022419, -77.0493527 38.9023016, -77.0493395 38.9023095, -77.0492507 38.9023528)",auto
,7,6051384,631,853,,186.34915911077474,,,,motorway,1,"LINESTRING (-76.9476993 38.899465, -76.9485405 38.8986771, -76.9490837 38.8981814)",auto
,8,6051470,1508,619,,12.114309532826843,,,,primary,3,"LINESTRING (-76.9788711 38.9072123, -76.9787507 38.9071567)",auto
,9,6051543,19,18,,52.38402902646945,,,,primary,3,"LINESTRING (-77.043076 38.960376, -77.0431721 38.9604197, -77.043224 38.960449, -77.043261 38.96048, -77.0433 38.960509, -77.043345 38.960532, -77.043396 38.960548, -77.043449 38.960557, -77.04351 38.960555, -77.043587 38.960508)",auto
,10,6051553,22,21,,41.39910466042874,,,,primary,3,"LINESTRING (-77.070644 38.955761, -77.070567 38.955775, -77.070503 38.955777, -77.070444 38.955768, -77.070388 38.95575, -77.0702 38.955669)",auto
,11,6051559,24,1536,,31.396588965336775,,,,secondary,4,"LINESTRING (-77.081258 38.907079, -77.081282 38.90703, -77.081312 38.906986, -77.08135 38.906946, -77.081382 38.906925, -77.081428 38.906907, -77.0814997 38.9068922)",auto
,12,6051642,890,898,,304.3743309083119,,,,primary,3,"LINESTRING (-77.0068301 38.931198, -77.006401 38.9311647, -77.0062347 38.931148, -77.006126 38.931117, -77.006068 38.931086, -77.006012 38.931047, -77.005961 38.930996, -77.005918 38.930938, -77.00589 38.93088, -77.00587 38.930794, -77.005869 38.930734, -77.005881 38.93067, -77.005903 38.930608, -77.005935 38.930549, -77.005971 38.930502, -77.006027 38.930445, -77.006075 38.930407, -77.006148 38.930362, -77.00621 38.930333, -77.006318 38.930303, -77.006448 38.930287, -77.006533 38.930288, -77.006617 38.930299, -77.006661 38.930309, -77.006726 38.930329, -77.006806 38.930366, -77.006843 38.930388, -77.006906 38.930438, -77.006933 38.930465, -77.006978 38.930523, -77.007009 38.930587, -77.007023 38.930659, -77.0070232 38.9307599, -77.0070071 38.9308976, -77.0069718 38.9310458)",auto
,13,6051664,904,903,,479.3299105245065,,,,primary,3,"LINESTRING (-77.0077248 38.9297891, -77.0075489 38.9299712, -77.0074022 38.9300934, -77.0072372 38.9301716, -77.007034 38.9302299, -77.0068301 38.9302382, -77.0065351 38.9302049, -77.0063473 38.9302132, -77.0061378 38.9302592, -77.005993 38.9303447, -77.0058589 38.9304699, -77.0057811 38.9306097, -77.005706 38.9308601, -77.0055987 38.931027, -77.00547 38.9311397, -77.0052742 38.9312419, -77.0050384 38.9313065, -77.0048393 38.9313338, -77.0046475 38.931339, -77.0044558 38.9313182, -77.004164 38.9312606, -77.004012 38.9312027, -77.0039011 38.9311605, -77.0036329 38.9310228, -77.0033583 38.930823)",auto
,14,6051691,947,29,,47.41952767061744,,,,trunk,2,"LINESTRING (-76.9971224 38.8621653, -76.9972532 38.8622602, -76.997299 38.862321, -76.997314 38.862354, -76.997326 38.862434, -76.99732 38.862474, -76.997296 38.862532)",auto
,15,6051713,827,31,,44.854196539141924,,,,primary,3,"LINESTRING (-76.972248 38.8743227, -76.9723638 38.8744064, -76.972455 38.874492, -76.9725645 38.8746381)",auto
,16,6051747,960,959,,81.45555071824302,,,,primary,3,"LINESTRING (-77.0121798 38.87574, -77.012045 38.876014, -77.0119314 38.8762993, -77.0119166 38.8763295, -77.0119019 38.8763504, -77.011871 38.8763734, -77.0118147 38.8763995)",auto
,17,6051858,36,35,,27.70093686744719,,,,primary,3,"LINESTRING (-77.072023 38.927778, -77.0720187 38.9276604, -77.0720152 38.9276053, -77.072014 38.927529)",auto
,18,6051871,905,37,,200.91001939145005,,,,primary,3,"LINESTRING (-77.0063307 38.9330916, -77.0063965 38.9329299, -77.00644 38.932859, -77.006503 38.932763, -77.006574 38.932671, -77.006637 38.93262, -77.006778 38.932533, -77.006911 38.932477, -77.007178 38.932407, -77.007268 38.932385, -77.007448 38.932339, -77.007537 38.932315, -77.007613 38.932296, -77.007687 38.932274, -77.007759 38.932247, -77.007828 38.932217, -77.007873 38.932193, -77.007915 38.932166, -77.007955 38.932137, -77.007991 38.932105, -77.008024 38.932072, -77.008054 38.932036)",auto
