segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,1556,,218.60977530111873,254.2706336525044,,,,,,,-1,
1,1607,,108.00609567054025,239.86114619748895,,,,,,,-1,
2,1608,,131.8550505269487,239.86114619748895,,,,,,,-1,
3,2057,,119.80242301895191,397.5577672551452,,,,,,,0,
4,2057,,83.77811846959095,119.80242301895191,,,,,,,1,
5,2058,,46.556821722599196,336.70341898325836,,,,,,,-1,
6,2058,,336.70341898325836,397.5577672551452,,,,,,,0,
7,2059,,74.25274209145113,117.35764470237356,,,,,,,1,
8,2059,,117.35764470237356,793.2987311562031,,,,,,,0,
9,2060,,391.9383009982134,444.22469173368785,,,,,,,1,
10,2060,,444.22469173368785,743.0514739886255,,,,,,,0,
11,2060,,743.0514739886255,793.2987311562031,,,,,,,1,
12,2063,,1704.1481411454415,1805.2368546371283,,,,,,,-1,
13,2064,,1675.17043093147,1805.2368546371288,,,,,,,-1,
14,2065,,4808.270596753936,5363.918489354034,,,,,,,-1,
