segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,8401,,67.28127220872925,208.753864346439,,,,,,,-1,
1,8427,,103.72418868837903,126.08066460835856,,,,,,,1,
2,8469,,51.421818817856234,136.50655404785715,,,,,,,1,
3,8478,,200.79344850393437,295.6086264135414,,,,,,,1,
4,8483,,126.79046937700758,210.2672805503832,,,,,,,-1,
5,8484,,83.4768111733756,210.2672805503832,,,,,,,1,
6,8488,,40.18586060034088,111.26574414737576,,,,,,,1,
7,8489,,217.76565957647358,752.8000748168274,,,,,,,-1,
8,8490,,69.39347201628286,118.188717264112,,,,,,,1,
9,8490,,118.188717264112,535.0344152403538,,,,,,,0,
10,8490,,535.0344152403538,752.8000748168274,,,,,,,1,
11,8495,,1586.4451855784787,1776.8089705918828,,,,,,,1,
12,8496,,190.36378501340397,1776.8089705918828,,,,,,,-1,
13,8519,,64.44492525556882,83.58828401370718,,,,,,,-1,
14,8520,,19.14335875813836,83.58828401370718,,,,,,,-1,
15,8521,,206.51439397259236,251.682150315673,,,,,,,-1,
16,8522,,45.16775634308064,251.682150315673,,,,,,,1,
17,8559,,15.94938528802202,32.55697040693638,,,,,,,-1,
18,8560,,16.607585118914358,32.55697040693638,,,,,,,-1,
19,8582,,280.3206467103539,348.23010689564006,,,,,,,1,
20,8583,,297.9575276996335,348.2301068956401,,,,,,,1,
21,8584,,648.4111516942608,812.3697105312204,,,,,,,2,
22,8585,,716.756329514907,812.3697105312206,,,,,,,2,
23,8607,,643.6986219608075,713.3731241663617,,,,,,,1,
24,8623,,93.14264137243934,142.56780868628232,,,,,,,1,
25,8630,,584.1342839263336,725.4576072316468,,,,,,,1,
26,8632,,198.20425847865118,283.1664566350081,,,,,,,1,
27,8634,,34.1870531404637,133.4568427473773,,,,,,,-1,
28,8634,,133.4568427473773,189.03582787249968,,,,,,,0,
29,8635,,154.848774732036,189.03582787249968,,,,,,,1,
30,8639,,467.7513485080017,509.34368205759813,,,,,,,1,
31,8710,,57.8857475081206,152.36038678743319,,,,,,,1,
32,8717,,575.0950647262318,623.8429507273785,,,,,,,1,
33,8742,,265.05102751268726,1237.4778932436418,,,,,,,1,
34,8743,,972.4268657309544,1237.4778932436416,,,,,,,-1,
35,8825,,1621.276543529509,1680.1278878927558,,,,,,,1,
36,8885,,258.2496724503597,274.3391791359602,,,,,,,1,
37,8886,,16.089506685600515,274.3391791359602,,,,,,,1,
38,8951,,143.08323773228452,198.0677038657209,,,,,,,1,
39,8999,,347.7254032113925,432.67583066950596,,,,,,,1,
40,9028,,331.4547961506241,421.2845433044682,,,,,,,1,
41,9031,,231.30017194661397,273.3934296620475,,,,,,,1,
42,9031,,273.3934296620475,420.21108237268027,,,,,,,0,
43,9275,,39.34472881922561,84.91736989722449,,,,,,,1,
44,9285,,26.876390392807497,97.63203247175446,,,,,,,-1,
45,9285,,97.63203247175446,128.55769447117615,,,,,,,0,
46,9286,,101.68130407836865,128.55769447117615,,,,,,,1,
47,9292,,13.010487774596662,80.74051068609802,,,,,,,-1,
48,9292,,80.74051068609802,93.4821725573357,,,,,,,0,
49,9293,,12.741661871237696,80.47168478273905,,,,,,,1,
50,9293,,80.47168478273905,93.4821725573357,,,,,,,0,
51,9324,,13.677907436086281,74.36557950565572,,,,,,,1,
