link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0_index,t3_index,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed,geometry,length
1348,451,463,1/20/2016,1,1,1800_0600,8307.75,692.3125,60.55902777770833,16.586217096641388,0,3,none,none,1131.5,1131.5,7.342244807777287,<PSTW,19.6666666675,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/21/2016,1,1,1800_0600,8453.75,704.4791666666666,63.71527777791667,13.626246238699315,0,3,none,none,1122.0,1122.0,7.534536541889483,<PSTW,22.3333333325,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/22/2016,1,1,1800_0600,9263.0,771.9166666666666,64.34548611083333,13.31060960137747,0,1,none,none,1304.5,1287.5,7.100804906094289,<PSTW,39.291666665,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/23/2016,1,1,1800_0600,9240.5,770.0416666666666,67.49999999958334,11.657418788018168,0,0,none,none,1587.75,1650.0,5.819870886474571,<PSTW,61.25,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/24/2016,1,1,1800_0600,7644.5,637.0416666666666,68.41666666645834,9.410475445746625,0,0,none,none,1152.0,1110.0,6.635850694444445,<PSTW,66.0416666675,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/25/2016,1,1,1800_0600,8039.25,669.9375,65.58506944458334,11.855066279724632,0,2,none,none,1228.0,1193.6666666666667,6.546620521172638,<PSTW,38.291666667499996,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/26/2016,1,1,1800_0600,7644.0,637.0,60.381944444375,16.66262589057543,4,8,19:00,20:15,1075.75,860.6,7.1057401812688825,1.25,22.466666666000002,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/27/2016,1,1,1800_0600,8624.75,718.7291666666666,64.32291666666667,13.781337415251258,0,2,none,none,1144.75,1081.3333333333333,7.534177768071632,<PSTW,27.291666667500003,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/28/2016,1,1,1800_0600,8948.0,745.6666666666666,67.13541666645834,11.268260612819752,0,0,none,none,1409.5,1271.0,6.348350478893225,<PSTW,63.520833335,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
1348,451,463,1/29/2016,1,1,1800_0600,9433.0,786.0833333333334,64.82118055520833,13.38083038123083,0,2,none,none,1329.25,1315.3333333333333,7.096482979123566,<PSTW,39.770833335,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14
