segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,923,,138.1192461230522,225.43129132759321,,,,,,,-1,
1,924,,87.31204520454104,225.43129132759321,,,,,,,-1,
2,948,,68.84758973426393,166.75360405890888,,,,,,,-1,
3,949,,97.90601432464493,166.75360405890888,,,,,,,-1,
4,969,,115.24664306278213,168.34094809068813,,,,,,,1,
5,1069,,101.97247927744635,253.4619242343641,,,,,,,-1,
6,1070,,151.48944495691774,253.4619242343641,,,,,,,-1,
7,1088,,166.00907058665553,634.5283842467462,,,,,,,-1,
8,1088,,82.43339189224359,118.75103579662034,,,,,,,-1,
9,1088,,634.5283842467462,763.482515544105,,,,,,,1,
10,1088,,118.75103579662034,166.00907058665553,,,,,,,0,
11,1089,,681.0491236518615,763.482515544105,,,,,,,0,
12,1089,,644.7314797474846,681.0491236518615,,,,,,,1,
13,1123,,57.08454042549917,68.87916388878853,,,,,,,-1,
14,1125,,52.45312637442966,98.7043896610462,,,,,,,1,
15,1126,,46.251263286616556,98.7043896610462,,,,,,,1,
16,1142,,142.53920348237682,247.2363757392438,,,,,,,1,
17,1143,,104.69717225686699,247.2363757392438,,,,,,,-1,
18,1147,,33.742828333670076,64.67303451052953,,,,,,,1,
