segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,8390,,27.219485375250134,53.23203790485619,,,,,,,-1,
1,8394,,16.34636371394133,52.6399013711043,,,,,,,-1,
2,8412,,6.780384637959644,80.93102217059565,,,,,,,1,
3,8414,,44.26450232322315,70.79369201861181,,,,,,,1,
4,8415,,26.52918969538866,70.79369201861181,,,,,,,1,
5,8651,,95.61021224887452,160.1935152341316,,,,,,,1,
6,9430,,53.73996089113209,263.6241777652306,,,,,,,-1,
7,9911,,61.306902172146366,153.79527550367106,,,,,,,1,
8,9911,,153.79527550367106,215.4039910531846,,,,,,,0,
9,9912,,61.608715549513505,154.09708888103822,,,,,,,1,
10,9912,,154.09708888103822,215.4039910531846,,,,,,,2,
11,9914,,145.00507223074504,174.61683756227342,,,,,,,1,
12,9914,,174.61683756227342,278.3260359065888,,,,,,,2,
13,9916,,70.49294829133682,140.91592519047632,,,,,,,1,
14,9917,,114.69330661677157,152.72385758812976,,,,,,,1,
15,9917,,152.72385758812976,375.77145118738235,,,,,,,0,
16,9917,,375.77145118738235,431.6437288670659,,,,,,,1,
17,9918,,356.18436079159784,431.6437288670659,,,,,,,1,
18,10048,,84.46782288931372,159.1842336006764,,,,,,,1,
19,10048,,159.1842336006764,200.1567933614197,,,,,,,0,
20,10048,,200.1567933614197,290.089789175908,,,,,,,1,
21,10111,,38.95179874101316,82.54415275665642,,,,,,,1,
22,10111,,82.54415275665642,182.54417925012766,,,,,,,0,
23,10112,,37.88153550548182,100.00002649347122,,,,,,,1,
24,10112,,100.00002649347122,143.5923805091145,,,,,,,0,
25,10112,,143.5923805091145,182.54417925012766,,,,,,,1,
26,10201,,58.690381179779344,70.42584352365888,,,,,,,1,
27,10270,,812.6977726822306,956.0263032007547,,,,,,,1,
28,10359,,18.454453499045385,76.58508729501146,,,,,,,1,
29,10515,,83.27520512863164,112.1501985460969,,,,,,,1,
30,10516,,136.92018447137784,167.81198035718515,,,,,,,1,
31,10517,,122.33249905763847,167.81198035718515,,,,,,,1,
32,10520,,84.91165374836444,156.67161830775504,,,,,,,1,
33,10520,,156.67161830775504,218.5369606119227,,,,,,,0,
34,10521,,61.865342304167676,133.62530686355828,,,,,,,-1,
35,10521,,133.62530686355828,218.53696061192272,,,,,,,0,
36,10522,,50.18049292930742,70.17796110876175,,,,,,,1,
37,10525,,149.58683105755244,201.21463262675928,,,,,,,1,
38,10529,,212.20481787172815,275.4490021406853,,,,,,,1,
39,10532,,12.252025834415134,35.2974049232072,,,,,,,1,
40,10532,,35.2974049232072,130.8883312553805,,,,,,,2,
41,10533,,133.80528128939596,222.90264491216573,,,,,,,1,
42,10534,,89.09736362276976,105.54457582858696,,,,,,,1,
43,10534,,105.54457582858696,125.00675420015962,,,,,,,2,
44,10534,,125.00675420015962,222.90264491216573,,,,,,,3,
45,10538,,110.50992464281319,163.84011203831665,,,,,,,1,
46,10539,,121.6383300352164,165.71453756274423,,,,,,,1,
47,10540,,85.18626576901335,165.71453756274423,,,,,,,1,
48,10541,,236.95031096497445,276.2070186477771,,,,,,,1,
49,10542,,253.84954067142354,276.20701864777703,,,,,,,1,
50,10556,,22.938945252662077,381.6080314066086,,,,,,,-1,
51,10556,,381.6080314066086,428.0864000236816,,,,,,,0,
52,10659,,39.35673734015504,76.73632480348847,,,,,,,1,
53,10660,,37.37958746333343,76.73632480348847,,,,,,,1,
54,10880,,51.75302704125214,66.91311960956243,,,,,,,1,
55,10880,,66.91311960956243,205.37095585110586,,,,,,,2,
56,10881,,64.77384072070525,205.37095585110586,,,,,,,1,
57,10885,,80.73642747470058,92.65404874166785,,,,,,,1,
58,10885,,92.65404874166785,172.0563357682322,,,,,,,2,
59,10886,,110.68927338283636,172.0563357682322,,,,,,,1,
60,10905,,218.46606105340945,271.46754290742405,,,,,,,1,
61,10906,,132.14466163909862,144.31496666600373,,,,,,,1,
62,10906,,144.31496666600373,247.69946711911004,,,,,,,0,
63,10906,,247.69946711911004,271.46754290742405,,,,,,,1,
64,10907,,195.09531554372924,219.93174142697075,,,,,,,1,
65,10908,,160.3174618537786,219.93174142697072,,,,,,,1,
66,10924,,456.628663949119,517.8131209935797,,,,,,,1,
67,10925,,495.77018681506064,517.8131209935797,,,,,,,1,
68,10976,,245.08820071492602,301.19861082496703,,,,,,,1,
69,11014,,74.98959907886798,107.3433058565613,,,,,,,1,
70,11016,,36.504257188439354,53.427169712566865,,,,,,,2,
71,11016,,53.427169712566865,96.65152582411217,,,,,,,3,
72,11016,,96.65152582411217,268.23270865765204,,,,,,,4,
73,11017,,72.2108447787369,268.23270865765204,,,,,,,1,
74,11025,,61.717344322596354,119.04224686694585,,,,,,,-1,
75,11025,,119.04224686694585,258.9513562444718,,,,,,,0,
76,11025,,258.9513562444718,301.71384591810573,,,,,,,1,
77,11026,,249.9565359693756,301.71384591810573,,,,,,,1,
78,11442,,45.532574358615605,99.96201821536323,,,,,,,1,
79,11443,,54.42944385674763,99.96201821536323,,,,,,,1,
