o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
1,A1,1,A1,0.0,"LINESTRING (-84.3446141 40.8981131,-84.3446141 40.8981131)"
1,A1,2,A2,10.184730972618336,"LINESTRING (-84.3446141 40.8981131,-84.239164 40.9027554)"
1,A1,3,A3,20.432362129529974,"LINESTRING (-84.3446141 40.8981131,-84.1328634 40.8996455)"
1,A1,4,A4,28.446386483632246,"LINESTRING (-84.3446141 40.8981131,-84.0501877 40.9131824)"
1,A1,5,A5,43.41853649147366,"LINESTRING (-84.3446141 40.8981131,-83.8946584 40.8934718)"
1,A1,6,B1,5.328273193029917,"LINESTRING (-84.3446141 40.8981131,-84.3398548 40.8430976)"
1,A1,7,B2,10.447252065114492,"LINESTRING (-84.3446141 40.8981131,-84.2533579 40.8398436)"
1,A1,8,B3,21.87845662612891,"LINESTRING (-84.3446141 40.8981131,-84.1265173 40.8360947)"
1,A1,9,B4,34.99423564634105,"LINESTRING (-84.3446141 40.8981131,-83.988934 40.8272418)"
1,A1,10,B5,40.93906965646282,"LINESTRING (-84.3446141 40.8981131,-83.923999 40.8424439)"
1,A1,11,C1,10.360428846628816,"LINESTRING (-84.3446141 40.8981131,-84.3443361 40.7907404)"
1,A1,12,C2,17.06977710866865,"LINESTRING (-84.3446141 40.8981131,-84.2126984 40.7802386)"
1,A1,13,C3,23.95774000095683,"LINESTRING (-84.3446141 40.8981131,-84.135206 40.7647062)"
1,A1,14,C4,31.162074281077828,"LINESTRING (-84.3446141 40.8981131,-84.0466672 40.7734994)"
1,A1,15,C5,41.68628387566384,"LINESTRING (-84.3446141 40.8981131,-83.9322143 40.7693739)"
1,A1,16,D1,18.22092967969439,"LINESTRING (-84.3446141 40.8981131,-84.3443903 40.7092757)"
1,A1,17,D2,21.233172820627935,"LINESTRING (-84.3446141 40.8981131,-84.2089031 40.7248877)"
1,A1,18,D3,26.619950067259015,"LINESTRING (-84.3446141 40.8981131,-84.1231982 40.7335335)"
1,A1,19,D4,32.53340014216043,"LINESTRING (-84.3446141 40.8981131,-84.0500294 40.7340932)"
