name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,15733356,1,13,,352.55367201473337,,,,motorway,1,"LINESTRING (-104.8436225 41.1218605, -104.8445266 41.1215045, -104.8452218 41.1213946, -104.845754 41.1214399, -104.8462141 41.121618, -104.8466209 41.1218278, -104.8472046 41.1223756)",auto
,1,15733356,13,0,,391.392672261459,,,,motorway,1,"LINESTRING (-104.8472046 41.1223756, -104.8474473 41.1227037, -104.847718 41.1230995, -104.8479044 41.1234951, -104.8479653 41.1237801, -104.8479516 41.1241035, -104.847862 41.1244084, -104.8477524 41.1246624, -104.8475738 41.124916, -104.8469158 41.1255447)",auto
,2,15733923,3,32,,509.8979449666391,,,,motorway,1,"LINESTRING (-104.8504555 41.1214591, -104.8500524 41.12199, -104.8497374 41.1222937, -104.8494236 41.1225217, -104.8491615 41.1226509, -104.8488291 41.1227468, -104.8485247 41.1227734, -104.848208 41.1227647, -104.8479149 41.1226841, -104.8476408 41.1225653, -104.8473831 41.1224111, -104.8471526 41.1221899, -104.8463319 41.1210644)",auto
,3,15733923,32,2,,44.78262192431687,,,,motorway,1,"LINESTRING (-104.8463319 41.1210644, -104.8461347 41.1207925, -104.8460755 41.120711)",auto
,4,15733923,2,30,,10.635778342297666,,,,motorway,1,"LINESTRING (-104.8460755 41.120711, -104.8460057 41.1206311)",auto
,5,15735021,6,18,,760.9176236044584,,,,motorway,1,"LINESTRING (-104.87111 41.1165396, -104.8690816 41.1165046, -104.8683379 41.1163877, -104.8677737 41.1162556, -104.8642909 41.1148626, -104.863831 41.1146453, -104.8635208 41.1144283, -104.8633436 41.1141891, -104.8632091 41.1138808)",auto
,6,15735683,24,7,,10.207723601409135,,,,motorway,1,"LINESTRING (-104.8520521 41.1178196, -104.8521128 41.1178992)",auto
,7,15735683,7,26,,41.41951136337379,,,,motorway,1,"LINESTRING (-104.8521128 41.1178992, -104.85236 41.1182218)",auto
,8,15735683,26,12,,648.7931988542149,,,,motorway,1,"LINESTRING (-104.85236 41.1182218, -104.8525335 41.1184986, -104.8526704 41.1187788, -104.8527457 41.1190624, -104.852773 41.1192807, -104.8528164 41.1208415, -104.8528004 41.1210306, -104.8527548 41.1211767, -104.8526931 41.1213178, -104.8525695 41.1214828, -104.8524657 41.1215812, -104.852298 41.1216836, -104.8520905 41.1217392, -104.8519088 41.1217554, -104.8517153 41.1217458, -104.8516162 41.1217243, -104.8514257 41.121633, -104.8512969 41.1215494, -104.8511411 41.1213862, -104.8510822 41.1212832, -104.851045 41.1211596, -104.8510169 41.1209392, -104.8510312 41.1207133, -104.8510846 41.1202336)",auto
,9,15736253,4,17,,328.02450652126925,,,,motorway,1,"LINESTRING (-104.8562731 41.1162777, -104.8571283 41.1160363, -104.8574326 41.1159697, -104.8577785 41.1159243, -104.8580378 41.115911, -104.8583474 41.1159204, -104.8586995 41.1159657, -104.8589331 41.1160097, -104.8592109 41.1160803, -104.8597793 41.1163145, -104.8599787 41.1163941)",auto
