name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,4984291,2885,8,,257.6559086446805,,30,,motorway,1,"LINESTRING (-90.1995859 38.6656655, -90.1991493 38.6647383, -90.1990132 38.664432, -90.1989508 38.6642644, -90.1989099 38.6641231, -90.1988724 38.6639655, -90.1988415 38.6638236, -90.1988114 38.6636555, -90.1987827 38.663445)",auto
,1,6408757,4,19,,223.38542608747397,,30,,motorway,1,"LINESTRING (-90.2605411 38.6952605, -90.2605726 38.6947387, -90.260586 38.6945194, -90.2606142 38.6941578, -90.2606189 38.6940463, -90.2606041 38.6939239, -90.2605786 38.6938103, -90.2605189 38.6936627, -90.260301 38.6933005)",auto
,2,6408762,3259,6070,,294.4162436059536,,,,motorway,1,"LINESTRING (-90.3027557 38.6319066, -90.303266 38.6317411, -90.3034685 38.6316641, -90.303724 38.6315688, -90.3039519 38.6314703, -90.3041933 38.6313572, -90.3044884 38.6312152, -90.3047559 38.6310874, -90.3048974 38.6310209, -90.305047 38.6309585, -90.3052159 38.6308931, -90.305336 38.6308532, -90.3055009 38.6308045, -90.3056652 38.6307658, -90.3057852 38.630739)",auto
,3,6408765,20,3357,,198.7695336354578,,,,motorway,1,"LINESTRING (-90.2205453 38.6283163, -90.2202301 38.6280984, -90.2201088 38.6280539, -90.219974 38.6279915, -90.2198117 38.6279182, -90.2195509 38.6277998, -90.2193618 38.6277233, -90.2192022 38.6276599, -90.2189454 38.6275719, -90.2185602 38.6274511)",auto
,4,6408765,3357,2577,,62.110344011494256,,,,motorway,1,"LINESTRING (-90.2185602 38.6274511, -90.2179212 38.6272005)",auto
,5,6408768,3356,2586,,38.36095439611489,,,,motorway,1,"LINESTRING (-90.2175763 38.6277453, -90.2179908 38.6278643)",auto
,6,6408768,2586,2585,,254.02587705117924,,,,motorway,1,"LINESTRING (-90.2179908 38.6278643, -90.2184378 38.6279884, -90.2190144 38.6281539, -90.2192726 38.6282241, -90.2195469 38.6283011, -90.2198305 38.6283813, -90.220153 38.6284761, -90.2207646 38.6285751)",auto
,7,6408787,2739,2746,,304.954276539806,,40,,motorway,1,"LINESTRING (-90.2706449 38.6184779, -90.2696545 38.6182892, -90.2692475 38.6182332, -90.268986 38.618208, -90.2685729 38.6181866, -90.2677703 38.6181153, -90.2671815 38.6180661)",auto
,8,6408787,2746,22,,60.47077142704844,,40,,motorway,1,"LINESTRING (-90.2671815 38.6180661, -90.2668389 38.6180226, -90.2667053 38.6180094, -90.2666149 38.6180226, -90.2665029 38.618061)",auto
,9,6408789,23,7157,,5.651336282566881,,55,,motorway,1,"LINESTRING (-90.2393943 38.6161428, -90.2393304 38.6161523)",auto
,10,6408789,7157,2630,,229.4119381414614,,55,,motorway,1,"LINESTRING (-90.2393304 38.6161523, -90.2392289 38.6161674, -90.2386381 38.6162575, -90.2384115 38.6162816, -90.2381815 38.6162947, -90.2378684 38.6162983, -90.2367056 38.6162941)",auto
,11,6408793,2584,24,,239.5552328677121,,,,motorway,1,"LINESTRING (-90.2224537 38.6291508, -90.2228124 38.6294478, -90.2229191 38.6295306, -90.2230243 38.6296233, -90.223131 38.6297385, -90.2232067 38.6298438, -90.2232604 38.6299339, -90.2233113 38.630035, -90.2233449 38.6301262, -90.2233791 38.6302341, -90.2233965 38.6303378, -90.2234052 38.6304247, -90.2234052 38.6305143, -90.2234005 38.6306097, -90.2233838 38.6307123, -90.2233583 38.6308129, -90.2233194 38.6309156, -90.2232766 38.6310492)",auto
,12,6408866,2598,3314,,123.38411508718485,,,,motorway,1,"LINESTRING (-90.2649412 38.6319475, -90.2650741 38.6319493, -90.265205 38.6318981, -90.2653335 38.6318601, -90.2654572 38.6318539, -90.2655822 38.6318655, -90.2656939 38.6318976, -90.2657843 38.6319395, -90.2658056 38.6319494, -90.2659004 38.6320285, -90.2659522 38.6321026, -90.2659948 38.6321958, -90.2660876 38.6322686)",auto
,13,6408882,7031,2689,,34.52606477186042,,,,motorway,1,"LINESTRING (-90.2701434 38.5525684, -90.2700938 38.5526287, -90.2700415 38.5526764, -90.2699851 38.5527147, -90.2698465 38.5527602)",auto
,14,6408882,2689,3969,,256.3797094316961,,,,motorway,1,"LINESTRING (-90.2698465 38.5527602, -90.2690041 38.552946, -90.268522 38.5530482, -90.2680063 38.5531437, -90.2670061 38.5533766)",auto
,15,6408887,85,2670,,228.20651972461408,,,,motorway,1,"LINESTRING (-90.2162074 38.5874119, -90.2160995 38.5872903, -90.216058 38.5872279, -90.2160392 38.5871739, -90.2160425 38.5871052, -90.2160566 38.5870329, -90.2160955 38.5868867, -90.2161532 38.5867514, -90.2162142 38.5866283, -90.2162719 38.5865255, -90.2163483 38.5864301, -90.2164482 38.5863185, -90.2165823 38.5861964, -90.2171765 38.5856858)",auto
,16,6408900,99,32,,238.37705588539848,,,,motorway,1,"LINESTRING (-90.2492214 38.5619226, -90.2485295 38.5619859, -90.2481647 38.5620326, -90.2475511 38.5621223, -90.2465158 38.5622644)",auto
,17,6408900,32,33,,32.05954923944402,,,,motorway,1,"LINESTRING (-90.2465158 38.5622644, -90.2463636 38.5623052, -90.246341 38.5623139, -90.2462845 38.5623357, -90.2461925 38.5623955)",auto
,18,6408905,2678,34,,237.85265473223825,,,,motorway,1,"LINESTRING (-90.2424134 38.5648162, -90.2429887 38.5645168, -90.2431905 38.5644266, -90.2438517 38.5641493, -90.2447933 38.5637655)",auto
,19,6408910,7027,7022,,9.719161298567196,,,,motorway,1,"LINESTRING (-90.2338028 38.5744544, -90.2339108 38.574477)",auto
,20,6408910,7022,35,,65.28590296562335,,,,motorway,1,"LINESTRING (-90.2339108 38.574477, -90.2339711 38.5744761, -90.2340529 38.5744486, -90.234191 38.57438, -90.2343359 38.5742935, -90.2345546 38.5741899)",auto
,21,6408910,35,2695,,255.25920796489342,,,,motorway,1,"LINESTRING (-90.2345546 38.5741899, -90.2349146 38.5739747, -90.2351882 38.5737944, -90.2353806 38.573656, -90.2355905 38.5734919, -90.2358312 38.5733042, -90.2360498 38.5731365, -90.23662 38.5725713)",auto
,22,6408919,36,2888,,234.71887929990362,,40,,motorway,1,"LINESTRING (-90.2085967 38.6781846, -90.2089736 38.6785363, -90.2092499 38.6787457, -90.209569 38.678996, -90.2098869 38.6792446, -90.2102993 38.6795791, -90.2104575 38.6797142)",auto
,23,6408922,38,3,,346.38401723458026,,55,,motorway,1,"LINESTRING (-90.2112305 38.6788029, -90.2107459 38.6786306, -90.2100364 38.678372, -90.2095322 38.6781835, -90.2092626 38.6780694, -90.2089642 38.6779244, -90.2087697 38.6778061, -90.2084754 38.6776114, -90.2078343 38.6772057)",auto
,24,6408986,2895,2880,,199.7932452395323,,55,,motorway,1,"LINESTRING (-90.2508014 38.6878357, -90.2502575 38.6877018, -90.2493542 38.6874778, -90.2486019 38.6873061)",auto
,25,6408992,7032,2685,,38.268843204164476,,,,motorway,1,"LINESTRING (-90.2796271 38.5516107, -90.2795425 38.5516045, -90.2794555 38.5516078, -90.2793863 38.5516245, -90.279289 38.5516554, -90.2792072 38.5516858)",auto
,26,6408992,2685,4042,,265.8454410390748,,,,motorway,1,"LINESTRING (-90.2792072 38.5516858, -90.2789122 38.5517918, -90.2781156 38.5520707, -90.277795 38.5521793, -90.2775825 38.5522412, -90.277323 38.5523078, -90.277046 38.5523717, -90.2763634 38.5525548)",auto
,27,6409016,3868,2882,,103.58095051774342,,55,,motorway,1,"LINESTRING (-90.2467687 38.6855082, -90.2465983 38.685559, -90.2465057 38.6855825, -90.246375 38.6855993, -90.2462509 38.685593, -90.2459431 38.6855715, -90.2455958 38.6855579)",auto
,28,6409120,47,3282,,55.97890743983861,,60,,motorway,1,"LINESTRING (-90.3007442 38.6129045, -90.3006294 38.612703, -90.3005932 38.6126019, -90.3005885 38.6125086, -90.3006025 38.6124248)",auto
,29,6409143,88,3797,,25.562813117626966,,,,motorway,1,"LINESTRING (-90.2019067 38.6258963, -90.2017765 38.6257926, -90.2016811 38.6257525)",auto
,30,6409143,3797,50,,70.59251927004249,,,,motorway,1,"LINESTRING (-90.2016811 38.6257525, -90.2016227 38.6257271, -90.2015797 38.6256969, -90.2015427 38.6256564, -90.2015253 38.6256185, -90.2015182 38.6255781, -90.2015119 38.6255377, -90.2015184 38.6254911, -90.2015322 38.6254501, -90.2015641 38.6254011, -90.2016142 38.6253459, -90.2017504 38.6252345)",auto
,31,6409176,2692,2683,,202.3854628654443,,,,motorway,1,"LINESTRING (-90.2596265 38.5569502, -90.2597062 38.5568463, -90.2597538 38.5567477, -90.259788 38.556668, -90.259843 38.5565159, -90.2598967 38.5563833, -90.2599563 38.55626, -90.2600422 38.5561221, -90.2601676 38.555937, -90.2603372 38.5557168, -90.2606028 38.5553057)",auto
,32,6409200,3589,7088,,54.88251056119056,,,,motorway,1,"LINESTRING (-90.1831426 38.7666318, -90.1827141 38.7665419, -90.182635 38.7665288, -90.1825266 38.7665303)",auto
,33,6409200,7088,7087,,10.725932547587641,,,,motorway,1,"LINESTRING (-90.1825266 38.7665303, -90.182413 38.7665685)",auto
,34,6409209,2751,2752,,198.31939049441417,,40,,motorway,1,"LINESTRING (-90.3101452 38.6036684, -90.3096469 38.6039624, -90.3094438 38.6040808, -90.3092017 38.604205, -90.3085647 38.6045026, -90.3082435 38.6046504)",auto
,35,6409209,2752,6897,,81.84282928813039,,40,,motorway,1,"LINESTRING (-90.3082435 38.6046504, -90.3080209 38.6047542, -90.3079028 38.604806, -90.3077969 38.6048385, -90.3077178 38.6048516, -90.3076071 38.6048542, -90.3075134 38.6048532, -90.3073664 38.604839)",auto
,36,6409239,2571,4192,,208.80331384420805,,55,,motorway,1,"LINESTRING (-90.1859998 38.6189447, -90.1865412 38.6191311, -90.1869974 38.6192918, -90.1873692 38.6194734, -90.188049 38.6199012)",auto
,37,6409256,51,3584,,189.4491270140391,,,,motorway,1,"LINESTRING (-90.180028 38.7664801, -90.1805335 38.7666914, -90.1807038 38.7667651, -90.1808976 38.7668666, -90.1818893 38.76737)",auto
,38,6409256,3584,7085,,43.23525394961809,,,,motorway,1,"LINESTRING (-90.1818893 38.76737, -90.1821274 38.7674877, -90.1822105 38.7675274, -90.1823298 38.7675285)",auto
