segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,10212,,1011.6404407151932,1148.7226216153733,,,,,,,1,
1,10212,,1148.7226216153733,12661.80265458338,,,,,,,0,
2,10226,,1208.240292684583,1298.8025341022408,,,,,,,1,
3,10227,,1125.8774285182099,1298.8025341022408,,,,,,,1,
4,10230,,785.5242300139314,891.7213323309691,,,,,,,1,
5,10230,,891.7213323309691,906.8973301003197,,,,,,,0,
6,10231,,845.3140680830079,906.8973301003197,,,,,,,1,
7,10770,,119.91942670659027,152.92591248395956,,,,,,,1,
8,10771,,101.9482632032879,152.92591248395956,,,,,,,1,
9,11054,,85.63953420466675,164.80939062535788,,,,,,,-1,
10,11055,,79.16985642069112,164.80939062535788,,,,,,,-1,
11,11059,,36.489046599769225,130.34726354258277,,,,,,,1,
12,11062,,66.3050041566221,154.04574062422037,,,,,,,-1,
13,11063,,87.74073646759827,154.04574062422037,,,,,,,-1,
14,11064,,57.23842695569295,140.61315844780032,,,,,,,-1,
15,11065,,83.37473149210737,140.61315844780032,,,,,,,-1,
16,11066,,42.071312022326445,111.67477180007486,,,,,,,-1,
17,11067,,69.60345977774841,111.67477180007486,,,,,,,-1,
18,11073,,27.717161423133703,85.89638904736569,,,,,,,-1,
19,11074,,58.17922762423199,85.89638904736569,,,,,,,-1,
20,11080,,33.89533531085757,44.48755897865304,,,,,,,-1,
21,11080,,44.48755897865304,77.19525155418441,,,,,,,-2,
22,11081,,32.707692575531354,43.299916243326834,,,,,,,-1,
23,11081,,43.299916243326834,77.19525155418441,,,,,,,-2,
24,11093,,18.807348810712245,94.31823670147823,,,,,,,1,
25,11477,,332.01520392117385,404.22171971178784,,,,,,,1,
26,11610,,9.885517135601003,85.66480898001696,,,,,,,1,
27,11610,,85.66480898001696,120.00435556031626,,,,,,,0,
28,11822,,47.16969218639171,110.04648387229312,,,,,,,1,
29,11878,,172.9161826310621,285.2216785702657,,,,,,,-1,
30,11879,,85.33316284729909,285.2216785702657,,,,,,,-1,
31,11888,,81.78652085598006,150.75116458996035,,,,,,,-1,
32,11889,,68.96464373398028,150.75116458996035,,,,,,,-1,
33,12023,,37.37654147330756,182.735943717727,,,,,,,1,
34,12133,,33.65549284758969,88.249175470479,,,,,,,1,
35,12133,,88.249175470479,162.3524379913501,,,,,,,2,
36,12134,,74.10326252087108,162.3524379913501,,,,,,,2,
37,12136,,34.67454724119425,111.52756191487919,,,,,,,1,
38,12345,,96.03943600234801,231.06003215873562,,,,,,,2,
39,12346,,135.0205961563876,231.06003215873562,,,,,,,1,
40,12528,,113.39007138093764,158.55161451788015,,,,,,,1,
41,12529,,72.09014110829108,158.55161451788018,,,,,,,1,
42,12530,,81.06420778174599,129.60357302988115,,,,,,,2,
43,12532,,89.49574273187514,196.27196752061434,,,,,,,2,
44,12532,,49.47860463111624,89.49574273187514,,,,,,,1,
45,12533,,54.406540465414736,124.28765734506146,,,,,,,1,
46,12533,,124.28765734506146,146.7933628894981,,,,,,,2,
47,12533,,146.7933628894981,196.27196752061434,,,,,,,1,
48,12534,,90.87798331542456,127.75087704906065,,,,,,,1,
49,12534,,127.75087704906065,140.85854985361172,,,,,,,0,
50,12534,,140.85854985361172,194.51877224564734,,,,,,,1,
51,12535,,53.660222392035635,194.51877224564734,,,,,,,1,
52,12536,,67.85900029833068,117.07502344302611,,,,,,,1,
53,12537,,49.216023144695434,117.07502344302611,,,,,,,2,
54,12541,,224.3266710320048,282.5972840580079,,,,,,,1,
55,12542,,197.79240814792246,269.98627325444846,,,,,,,1,
56,12543,,164.09172776343493,269.98627325444846,,,,,,,1,
57,12549,,138.5417422237326,243.9044326916953,,,,,,,1,
58,12550,,105.3626904679627,243.9044326916953,,,,,,,1,
59,12553,,54.56690067726252,91.67042984131888,,,,,,,-1,
60,12553,,91.67042984131888,109.07457396025714,,,,,,,0,
61,12554,,17.404144118938262,54.50767328299462,,,,,,,1,
62,12554,,54.50767328299462,109.07457396025713,,,,,,,0,
63,12556,,21.965575947592804,55.84033261224613,,,,,,,1,
64,12563,,60.56394217848186,160.13306293524698,,,,,,,1,
65,12564,,127.31562443672094,160.13306293524698,,,,,,,1,
66,12565,,150.72189997807095,184.50101204731624,,,,,,,1,
67,12565,,184.50101204731624,248.12658423177882,,,,,,,2,
68,12566,,165.44010040050858,248.12658423177882,,,,,,,1,
69,12567,,107.13710260752535,154.1430619382476,,,,,,,1,
70,12567,,154.1430619382476,376.0348481849667,,,,,,,0,
71,12567,,376.0348481849667,432.7827580149982,,,,,,,1,
72,12568,,227.17605303677024,242.05627538095217,,,,,,,1,
73,12568,,242.05627538095217,278.63969607675057,,,,,,,2,
74,12568,,278.63969607675057,294.8273856931385,,,,,,,1,
75,12568,,294.8273856931385,305.1777960555444,,,,,,,2,
76,12568,,305.1777960555444,432.78275801499814,,,,,,,3,
77,12569,,113.15424440892318,166.46852685035805,,,,,,,1,
78,12569,,166.46852685035805,236.8817114597479,,,,,,,0,
79,12569,,236.8817114597479,277.02954461417676,,,,,,,1,
80,12569,,277.02954461417676,381.9741405535684,,,,,,,2,
81,12570,,286.6461737923058,381.9741405535684,,,,,,,2,
82,12570,,268.8198961446452,286.6461737923058,,,,,,,1,
83,12580,,29.664491344550118,120.60339348902211,,,,,,,-1,
84,12580,,120.60339348902211,177.41351339369976,,,,,,,0,
85,12587,,24.581662822713145,173.00972196914233,,,,,,,1,
86,12589,,189.85030272830292,203.56683794991255,,,,,,,1,
87,12589,,203.56683794991255,319.5107201314858,,,,,,,2,
88,12590,,274.16893993330723,319.5107201314858,,,,,,,1,
89,12591,,49.1530245842528,97.53499706838113,,,,,,,1,
90,12592,,26.80182435108358,97.53499706838113,,,,,,,1,
91,12593,,185.57370120739466,275.7036437605276,,,,,,,1,
92,12593,,275.7036437605276,332.2180664942435,,,,,,,0,
93,12594,,56.514422733715854,267.7189014644861,,,,,,,-1,
94,12594,,267.7189014644861,332.2180664942435,,,,,,,0,
95,12610,,149.8208054567133,346.4468118975102,,,,,,,1,
