link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0_index,t3_index,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed,geometry,length,adjusted_demand,period_peak_hour_factor,ultimate_capacity,period_capacity,period_demand_over_capacity,hourly_demand_over_capacity,period_mean_volume,period_mean_speed,alpha,beta,gamma,queue_series,max_queue_length,VDF_TYPE,daily_alpha,daily_beta
1348,451,463,2/29/2016,1,1,0600_0900,4725.0,1575.0,64.71527777833334,24.355068122676073,0,0,none,none,1516.25,1371.0,3.1162407254740314,<PSTW,64.02083333499999,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,1516.25,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7107208691421998,3331.90466954023,63.054984501398465,0.98,4.01,1009.7445304216891,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1348,451,463,2/3/2016,1,1,0600_0900,4683.5,1561.1666666666667,64.131944445,24.379750058066005,0,0,none,none,1614.0,1230.0,2.90179677819083,<PSTW,63.604166667499996,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,1614.0,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7114411285347864,3331.90466954023,63.054984501398465,0.98,4.01,586.8806526441969,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1348,451,463,2/4/2016,1,1,0600_0900,4741.25,1580.4166666666667,63.8125,24.800986223669188,0,0,none,none,1641.5,1346.0,2.888364300944258,<PSTW,62.89583333499999,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,1641.5,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7237334913491149,3331.90466954023,63.054984501398465,0.98,4.01,920.9785912542945,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1348,451,463,2/7/2016,1,1,0600_0900,1741.0,580.3333333333334,69.88888888833334,8.286816827195464,0,0,none,none,422.25,361.0,4.123149792776791,<PSTW,69.16666666500001,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,422.25,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.24182291867058966,3331.90466954023,63.054984501398465,0.98,4.01,1.2780864922942552,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1348,451,463,2/8/2016,1,1,0600_0900,4573.75,1524.5833333333333,64.35416666666667,23.72758219154598,0,0,none,none,1631.0,1027.0,2.8042611894543223,<PSTW,63.958333332500004,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,1631.0,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.6924097995898195,3331.90466954023,63.054984501398465,0.98,4.01,238.16418517189018,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1348,451,463,2/9/2016,1,1,0600_0900,4674.5,1558.1666666666667,63.7916666675,24.46271457191995,0,0,none,none,1638.75,1254.0,2.8524790236460715,<PSTW,63.166666667499996,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",1.14,1638.75,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7138621692437358,3331.90466954023,63.054984501398465,0.98,4.01,646.4157326688751,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/1/2016,1,1,0600_0900,1904.0000000000002,634.6666666666667,69.76666666666665,9.085913770053256,0,0,none,none,473.40000000000003,358.4,4.021968736797635,<PSTW,69.44999999999999,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,473.40000000000003,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.26514187926212185,3331.90466954023,63.054984501398465,0.98,4.01,1.2002794423078418,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/10/2016,1,1,0600_0900,1566.9999999999998,522.3333333333333,70.12777777916668,7.440296880086003,0,0,none,none,427.0,320.0,3.6697892271662758,<PSTW,69.7833333325,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,427.0,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.2171200769653069,3331.90466954023,63.054984501398465,0.98,4.01,0.681070789932413,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/11/2016,1,1,0600_0900,4679.799999999999,1559.9333333333332,58.18333333249999,27.03211000307851,0,0,none,none,1624.0000000000002,1152.0,2.881650246305418,<PSTW,55.55,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1624.0000000000002,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7888413458489852,3331.90466954023,63.054984501398465,0.98,4.01,411.8174625251231,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/12/2016,1,1,0600_0900,4621.4,1540.4666666666665,58.53333333333333,26.469960038857106,0,0,none,none,1590.1999999999998,1100.8,2.9061753238586343,<PSTW,56.516666665,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1590.1999999999998,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7724368870666383,3331.90466954023,63.054984501398465,0.98,4.01,328.08355889395824,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/13/2016,1,1,0600_0900,4769.999999999999,1589.9999999999998,58.01111111166666,27.589081748008017,0,0,none,none,1631.4,1201.6,2.923869069510849,<PSTW,55.7333333325,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1631.4,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.8050946956918208,3331.90466954023,63.054984501398465,0.98,4.01,508.4426354512422,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/14/2016,1,1,0600_0900,4734.4,1578.1333333333332,57.927777778333336,27.39896093234417,0,0,none,none,1173.0,1285.6,4.036146632566069,<PSTW,55.688888889999994,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1173.0,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7995466581880856,3331.90466954023,63.054984501398465,0.98,4.01,712.8065497569635,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/15/2016,1,1,0600_0900,2323.8,1032.8000000000002,58.022222222222226,18.246382610203668,0,0,none,none,984.8,81.6,2.3596669374492287,<PSTW,56.733333332499996,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,984.8,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.5324593978594124,3331.90466954023,63.054984501398465,0.98,4.01,0.0007343331882662468,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/16/2016,1,1,0600_0900,2448.7999999999997,816.2666666666665,68.62777777666668,11.902070000886702,0,0,none,none,691.1999999999999,464.8,3.542824074074074,<PSTW,68.6999999975,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,691.1999999999999,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.3473219410848456,3331.90466954023,63.054984501398465,0.98,4.01,4.403246106773582,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/17/2016,1,1,0600_0900,1670.0,556.6666666666666,69.53333333333333,7.998843968946471,0,0,none,none,497.20000000000005,307.2,3.3588093322606594,<PSTW,69.0,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,497.20000000000005,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.23341939793013528,3331.90466954023,63.054984501398465,0.98,4.01,0.5553265272437543,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/18/2016,1,1,0600_0900,3500.2000000000003,1166.7333333333333,66.605555555,17.52220155011958,0,0,none,none,1239.8,897.6,2.823197289885466,<PSTW,65.566666665,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1239.8,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.5113266057092614,3331.90466954023,63.054984501398465,0.98,4.01,118.26509430346736,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/19/2016,1,1,0600_0900,4625.599999999999,1541.8666666666666,58.894444445,26.44200544483145,0,0,none,none,1655.4,1079.2,2.794249124078772,<PSTW,56.516666667500004,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,1655.4,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.7716211261226591,3331.90466954023,63.054984501398465,0.98,4.01,297.1337925216546,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
1350,450,427,1/2/2016,1,1,0600_0900,1815.4,605.1333333333333,69.50555555499999,8.717304440421564,0,0,none,none,720.4,384.8,2.5199888950583014,<PSTW,68.916666665,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",1.11,720.4,3.189561993204302,1744.1176749512488,5562.971447700357,0.5989433346665092,0.25438525391374756,3331.90466954023,63.054984501398465,0.98,4.01,1.7124491319256032,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0,101,0.42,4.13
