name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
,0,12197276,3,391,,211.4925018379406,,,,motorway,1,"LINESTRING (-157.8184142 21.291323, -157.8182562 21.2911296, -157.81806 21.2909648, -157.817846 21.2908014, -157.8176796 21.2906505, -157.8175365 21.2904798, -157.8171249 21.289868)",auto
,1,12197276,391,4,,53.477671787505095,,,,motorway,1,"LINESTRING (-157.8171249 21.289868, -157.816935 21.2895814, -157.8168227 21.2894823)",auto
,2,12197593,246,492,,57.71061631968181,,,,motorway,1,"LINESTRING (-157.9623847 21.390874, -157.9618541 21.391033)",auto
,3,12197817,7,315,,245.37355364722438,,,,motorway,1,"LINESTRING (-157.8487772 21.3054324, -157.8487148 21.3054241, -157.8482443 21.3052846, -157.8476019 21.3050906, -157.8469795 21.3049215, -157.8464974 21.3048501)",auto
,4,12198010,331,468,,215.25643780904926,,,,motorway,1,"LINESTRING (-157.8910364 21.3430877, -157.8905509 21.3428661, -157.8901921 21.3426942, -157.8899604 21.3425343, -157.8897973 21.3423505, -157.8895335 21.3418591)",auto
,5,12198013,470,469,,58.42467476952474,,,,motorway,1,"LINESTRING (-157.8888981 21.3417733, -157.8891508 21.341725, -157.8892232 21.3417275, -157.8892742 21.3417475, -157.8893918 21.3418724)",auto
,6,12198013,469,527,,123.38509989331028,,,,motorway,1,"LINESTRING (-157.8893918 21.3418724, -157.8894619 21.3419623, -157.8894973 21.3420568, -157.8895074 21.3421689, -157.8894791 21.3422792, -157.8894291 21.342368, -157.8893699 21.3424247, -157.8892878 21.3424749, -157.8891756 21.3425144, -157.8890772 21.3425321, -157.8888661 21.3425305)",auto
,7,12198566,10,456,,420.4346579533387,,,,motorway,1,"LINESTRING (-158.025558 21.4856093, -158.0255278 21.4850829, -158.0255324 21.4848625, -158.0255463 21.4847271, -158.0255737 21.4844885, -158.0256175 21.4842817, -158.0257064 21.4840777, -158.0258261 21.4839015, -158.02591 21.4837953, -158.0260137 21.4836897, -158.0261482 21.48359, -158.0262863 21.4834936, -158.026485 21.4833936, -158.026647 21.4833454, -158.0267771 21.4833186, -158.02685 21.4833158, -158.0269495 21.4833343, -158.0270147 21.4833701, -158.0270964 21.4834552, -158.0271464 21.483555, -158.0272982 21.4840066)",auto
,8,12198704,525,142,,410.55682012636066,,,,motorway,1,"LINESTRING (-157.7842443 21.2782157, -157.7839094 21.2781732, -157.7837754 21.2781338, -157.7836314 21.2780711, -157.7822238 21.2779111, -157.7808126 21.2778616, -157.7803183 21.2778442)",auto
,9,12198862,267,556,,236.81522608926932,,,,motorway,1,"LINESTRING (-157.8548645 21.3146066, -157.8546598 21.3142413, -157.8545504 21.3140589, -157.8544967 21.3139295, -157.8543679 21.3135457, -157.8542478 21.3133778, -157.8541019 21.3132578, -157.8539388 21.3131299, -157.8536922 21.3129132, -157.8536279 21.3128763)",auto
,10,12199200,5,14,,264.53218788154277,,,,motorway,1,"LINESTRING (-157.9589531 21.3908325, -157.9587386 21.3908574, -157.9581814 21.3910365, -157.9572166 21.3913249, -157.9570426 21.3913498, -157.9567772 21.3913546, -157.9564834 21.3913346)",auto
,11,12199299,124,443,,197.21330546506354,,,,motorway,1,"LINESTRING (-157.8206989 21.2939496, -157.8205019 21.293679, -157.8204857 21.2936576, -157.8204731 21.2936342, -157.8204643 21.2936093, -157.8204595 21.2935835, -157.8204588 21.2935573, -157.8204623 21.2935313, -157.8204698 21.293506, -157.8204812 21.2934821, -157.8204963 21.29346, -157.8205147 21.2934401, -157.820536 21.293423, -157.8205598 21.2934091, -157.8205855 21.2933985, -157.8206127 21.2933935, -157.8206405 21.2933924, -157.820668 21.2933953, -157.8206948 21.2934021, -157.8207202 21.2934126, -157.8207436 21.2934265, -157.8208273 21.2934879, -157.8209007 21.2935566, -157.8209494 21.2936191, -157.8209945 21.2936867, -157.8210632 21.2939004, -157.8212121 21.2942485)",auto
,12,12199688,18,149,,97.9062271326968,,50,,motorway,1,"LINESTRING (-157.8312353 21.2993545, -157.8315157 21.2995281, -157.8320661 21.2997696)",auto
,13,12199712,19,20,,263.51695656836824,,,,motorway,1,"LINESTRING (-157.8078886 21.2852078, -157.808037 21.2849674, -157.8081026 21.2848769, -157.8081293 21.2848498, -157.808157 21.2848236, -157.8081834 21.2848056, -157.8082179 21.2847885, -157.8082619 21.2847717, -157.8083075 21.2847598, -157.8083451 21.2847526, -157.8083941 21.2847487, -157.808442 21.2847482, -157.8084876 21.2847536, -157.808547 21.2847677, -157.808756 21.2848366, -157.8090733 21.2849782, -157.8095354 21.2851876, -157.8100483 21.2853797)",auto
,14,12199714,137,464,,298.59374923663046,,,,motorway,1,"LINESTRING (-157.8098777 21.2851185, -157.8094111 21.2847971, -157.8092635 21.2846948, -157.8082558 21.284055, -157.8081247 21.283977, -157.8079977 21.2839077, -157.8074868 21.2836225)",auto
,15,12199801,25,320,,25.536119292195863,,,,primary,3,"LINESTRING (-157.9303783 21.3764657, -157.9305328 21.3762867)",auto
,16,12199919,28,27,,214.8642799666993,,,,primary,3,"LINESTRING (-157.933056 21.3727423, -157.9321016 21.3744581)",auto
,17,12199919,27,24,,158.74165466013403,,,,primary,3,"LINESTRING (-157.9321016 21.3744581, -157.9319809 21.3746841, -157.9318669 21.3748652, -157.931777 21.3749851, -157.9312106 21.3756117)",auto
,18,12200058,146,30,,204.6220783840654,,50,,motorway,1,"LINESTRING (-157.8199846 21.2933516, -157.8201544 21.2936617, -157.8201763 21.2937025, -157.8201923 21.2937456, -157.8202022 21.2937902, -157.8202059 21.2938357, -157.8202033 21.2938812, -157.8201471 21.2942507, -157.8201374 21.2942958, -157.8201353 21.2943417, -157.8201408 21.2943873, -157.8201539 21.2944316, -157.8201741 21.2944735, -157.8202011 21.294512, -157.8206316 21.2949785)",auto
,19,12200058,30,445,,86.35552754831104,,50,,motorway,1,"LINESTRING (-157.8206316 21.2949785, -157.8211599 21.2955792)",auto
,20,12200278,138,442,,358.7733242985688,,,,motorway,1,"LINESTRING (-157.7805411 21.2780102, -157.7810393 21.2781431, -157.7815462 21.2782701, -157.7825328 21.278359, -157.7834233 21.2784566, -157.7835435 21.2784599, -157.7836603 21.2784543, -157.7839543 21.2784398)",auto
