segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,6579,,41.54022703794738,80.29253362559567,,,,,,,1,
1,7105,,272.7663424972321,324.21976728459623,,,,,,,1,
2,7106,,2827.1055275998797,2879.645842653365,,,,,,,1,
3,7160,,347.5847843066645,392.6414471444385,,,,,,,1,
4,7167,,216.06526102763505,519.4256393895432,,,,,,,-1,
5,7168,,363.6711719171287,416.16551314855826,,,,,,,1,
6,7168,,416.16551314855826,519.4256393895432,,,,,,,3,
7,7172,,63.71589139100589,174.95709520316086,,,,,,,1,
8,7181,,235.24007872997646,270.88717185642514,,,,,,,1,
9,7182,,236.08096661096369,270.88717185642514,,,,,,,1,
10,7183,,165.2766978858676,200.1604957663311,,,,,,,1,
11,7226,,251.2765806003547,318.7215094401333,,,,,,,1,
12,7226,,318.7215094401333,465.4980673592995,,,,,,,0,
13,7244,,353.7122442695333,399.1488035300633,,,,,,,1,
14,7245,,345.3196060669709,399.1488035300634,,,,,,,1,
15,7246,,287.5559668871246,374.8563937689722,,,,,,,1,
16,7247,,99.23238098278046,148.94608075204627,,,,,,,1,
17,7247,,148.94608075204627,321.92508949965276,,,,,,,0,
18,7247,,321.92508949965276,374.85639376897217,,,,,,,1,
19,7256,,250.63346519052868,909.3707993294178,,,,,,,-1,
20,7257,,658.7373341388891,909.3707993294178,,,,,,,1,
