segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,609,,53.9508543992013,121.94378824363989,,,,,,,1,
1,644,,28.01059346470336,55.91964579208464,,,,,,,-1,
2,645,,27.909052327381282,55.91964579208464,,,,,,,-1,
3,646,,20.378303822962234,234.8086348828054,,,,,,,-1,
4,647,,214.43033105984316,234.8086348828054,,,,,,,1,
5,696,,45.21098390388561,82.39404921171008,,,,,,,1,
6,706,,169.23861897961174,253.9661203815999,,,,,,,1,
7,706,,253.9661203815999,324.17868284582255,,,,,,,0,
8,714,,119.67632807642386,167.2858672360188,,,,,,,1,
9,742,,54.73837376051563,129.87094730365607,,,,,,,1,
10,743,,57.61777664314886,75.13257354314044,,,,,,,-1,
11,743,,75.13257354314044,129.87094730365607,,,,,,,0,
