segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,1132,,45.71388090818848,97.38938027143762,,,,,,,-1,
1,1133,,51.67549936324914,97.38938027143762,,,,,,,-1,
2,1197,,82.37278424794123,193.79387533437892,,,,,,,1,
3,1322,,89.86773971382766,162.53362427619476,,,,,,,1,
4,1344,,37.284040612023034,78.99361913851058,,,,,,,1,
5,1346,,128.11806567815836,199.38891261535042,,,,,,,2,
6,1367,,611.4560736029882,666.4528244067144,,,,,,,1,
7,1379,,102.88827261577045,189.63594219127373,,,,,,,1,
8,1381,,96.90644702979321,1204.7037957442083,,,,,,,-1,
9,1382,,1047.0251374679115,1129.35372225903,,,,,,,1,
10,1382,,1129.35372225903,1204.7037957442083,,,,,,,3,
11,1388,,33.54884948821101,99.4080467150786,,,,,,,1,
12,1388,,99.4080467150786,153.93027892489098,,,,,,,2,
13,1390,,214.58233612881713,262.99662554213444,,,,,,,1,
14,1390,,262.99662554213444,336.1153859689033,,,,,,,0,
15,1391,,121.53304984008611,176.2409699892246,,,,,,,1,
16,1391,,176.2409699892246,260.6239365684272,,,,,,,0,
17,1391,,260.6239365684272,336.1153859689033,,,,,,,2,
18,1410,,502.732861873486,554.7692821843175,,,,,,,1,
19,1411,,631.7584444012319,681.4911054382356,,,,,,,1,
20,1412,,630.6783965317944,681.4911054382355,,,,,,,1,
21,1413,,37.02204581089434,74.30497828154975,,,,,,,2,
22,1414,,37.28293247065541,74.30497828154975,,,,,,,1,
23,1417,,364.04444558485045,428.1826351102686,,,,,,,1,
24,1419,,61.11739841396381,124.15350964935176,,,,,,,1,
25,1420,,63.03611123538795,124.15350964935176,,,,,,,1,
26,1432,,162.3985537693673,241.69250958622817,,,,,,,1,
27,1433,,163.9033533129583,241.69250958622814,,,,,,,1,
28,1436,,331.88131047115513,436.1439019202782,,,,,,,1,
29,1437,,311.7619143656397,436.1439019202782,,,,,,,2,
30,1439,,278.4726109737475,355.52505184647725,,,,,,,2,
31,1444,,363.16499385220646,445.1133491318239,,,,,,,1,
32,1445,,396.58729583342085,445.1133491318239,,,,,,,1,
33,1454,,103.28985860259482,185.76525271466716,,,,,,,1,
34,1469,,895.5982256567761,965.6136627694751,,,,,,,2,
35,1474,,471.2955318923497,520.9441314174045,,,,,,,1,
36,1478,,85.38209719242218,156.92585002208523,,,,,,,1,
37,1483,,177.89980223674297,224.81524405061126,,,,,,,1,
38,1484,,896.2617811032029,963.7632863372509,,,,,,,1,
39,1485,,910.7317990972597,963.7632863372507,,,,,,,1,
40,1516,,112.71501609819452,152.38824651053906,,,,,,,2,
