name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses
Flamingo Road,0,10794251,1377,1376,,15.066942408624707,,,,secondary,4,"LINESTRING (-80.3109487 25.967724, -80.3109484 25.9675885)",auto
,1,11103349,1853,1351,,64.72360270854213,,,,secondary,4,"LINESTRING (-80.3182388 25.7831202, -80.3182497 25.7829987, -80.3182645 25.782923, -80.3182963 25.7828605, -80.3183453 25.7828055, -80.3183835 25.7827747, -80.3184184 25.7827488, -80.3185719 25.782674)",auto
,2,11103688,10,11,,182.7279114543431,,,,secondary,4,"LINESTRING (-80.3806126 25.7464796, -80.3811565 25.7465486, -80.3813246 25.7465914, -80.3817838 25.7467731, -80.381916 25.746811, -80.3822188 25.7468544, -80.3823714 25.7468388)",auto
,3,11103695,1147,1116,,590.080452546104,,,,motorway,1,"LINESTRING (-80.3812187 25.7782682, -80.382077 25.7781137, -80.382961 25.7779668, -80.3833043 25.7779359, -80.3837507 25.7779668, -80.3841283 25.7780596, -80.3844888 25.7782219, -80.3848493 25.7784769, -80.3850982 25.7787242, -80.3852956 25.7790102, -80.3854609 25.7793819, -80.3855123 25.7795829, -80.3855724 25.7801703)",auto
,4,11103967,25,1195,,313.92210258251794,,,,motorway,1,"LINESTRING (-80.2054773 25.8330921, -80.2055374 25.833602, -80.2055889 25.8340886, -80.2056395 25.8344299, -80.2056702 25.8346933, -80.2058634 25.8358932)",auto
,5,11104002,1879,26,,164.71281384130774,,,,motorway,1,"LINESTRING (-80.3690781 25.6722733, -80.3687794 25.6722073, -80.3682669 25.6721384, -80.3681446 25.672099, -80.3680244 25.6720139, -80.3679386 25.6719211, -80.3678957 25.6717741, -80.3678785 25.6715652)",auto
,6,11104062,27,28,,46.87269987990708,,,,motorway,1,"LINESTRING (-80.232188 25.8125373, -80.2323329 25.8125314, -80.2326529 25.8124905)",auto
,7,11104066,1136,30,,301.96225921763994,,,,motorway,1,"LINESTRING (-80.31774 25.7062688, -80.3178001 25.7050469, -80.3178516 25.7043896, -80.3179631 25.7035621)",auto
,8,11104067,33,32,,33.95602472409317,,,,motorway,1,"LINESTRING (-80.3180687 25.7029284, -80.3180834 25.7028529, -80.3180739 25.7027828, -80.318049 25.7026263)",auto
,9,11104068,1133,34,,457.69999698189713,,,,motorway,1,"LINESTRING (-80.3172091 25.6984837, -80.3171048 25.7006077, -80.3170791 25.7013502, -80.3170533 25.7017601, -80.316916 25.7025876)",auto
,10,11104372,40,41,,41.51782523467194,,,,motorway,1,"LINESTRING (-80.3178705 25.7173235, -80.3178719 25.7174656, -80.3178652 25.7175997, -80.3178915 25.7176938)",auto
,11,11104474,1130,1549,,1016.9887455060293,,,,motorway,1,"LINESTRING (-80.3215062 25.7197153, -80.320928 25.7201612, -80.3198894 25.7211143, -80.3188122 25.7221239, -80.3182372 25.7226883, -80.3179625 25.7230054, -80.3178338 25.7232219, -80.3177479 25.723477, -80.3176911 25.7237613, -80.3176445 25.7242123, -80.3176387 25.724693, -80.3176501 25.7251555, -80.3178697 25.7275058)",auto
,12,11104645,29,45,,314.9608558788276,,,,motorway,1,"LINESTRING (-80.2352813 25.812002, -80.2344979 25.8119169, -80.2329958 25.8117469, -80.2324363 25.8116929, -80.2323039 25.8116863, -80.2321581 25.8117098)",auto
,13,11104665,1082,2135,,370.7200545853424,,,,motorway,1,"LINESTRING (-80.2096128 25.8926085, -80.2096879 25.8917097, -80.2096889 25.8912944, -80.2097259 25.8907227, -80.2097747 25.8901207, -80.2097661 25.8896883, -80.2097438 25.8892802)",auto
,14,11104817,51,2014,,23.954209999388738,,,,secondary,4,"LINESTRING (-80.3127408 25.7929281, -80.3127871 25.7930051, -80.3128462 25.7930463, -80.31291 25.7930655)",auto
,15,11104840,52,2923,,67.79589245369125,,,,motorway,1,"LINESTRING (-80.2227105 25.7829419, -80.2226865 25.7831311, -80.2226551 25.7832612, -80.2226248 25.7833397, -80.2225807 25.7834187, -80.2225248 25.7834941, -80.2225086 25.7835131)",auto
,16,11104917,1066,1085,,470.2910060654233,,,,motorway,1,"LINESTRING (-80.2087385 25.8618399, -80.2087062 25.8611721, -80.2086633 25.8608168, -80.2085426 25.8598909, -80.2085002 25.8595656, -80.2084461 25.8588924, -80.2083039 25.85763)",auto
,17,11104936,2056,20,,957.6714182015685,,,,motorway,1,"LINESTRING (-80.3198501 25.7419826, -80.3198988 25.7416356, -80.3198884 25.7384054, -80.3198581 25.7379083, -80.3197895 25.7374523, -80.3197088 25.7369884, -80.3192522 25.7353367, -80.3190754 25.7343155, -80.319028 25.7339434, -80.3190042 25.7334491)",auto
,18,11104995,1137,40,,630.4368907147897,,,,motorway,1,"LINESTRING (-80.3177607 25.7116636, -80.3177445 25.7130505, -80.3178239 25.7143149, -80.3179063 25.7151921, -80.3179616 25.716222, -80.3179309 25.7166339, -80.3178861 25.7170298, -80.3178705 25.7173235)",auto
,19,11104999,1263,1260,,326.9297763094288,,,,motorway,1,"LINESTRING (-80.3215167 25.8230075, -80.3213708 25.8238419, -80.3212936 25.8243209, -80.321182 25.8247459, -80.3210189 25.8251553, -80.3206756 25.8258275)",auto
,20,11105057,1129,58,,703.6644331226092,,,,motorway,1,"LINESTRING (-80.3691918 25.6671437, -80.3690023 25.6672981, -80.3682982 25.6680009, -80.3678806 25.6684443, -80.3675168 25.6688444, -80.3671941 25.6691926, -80.3670709 25.6693019, -80.3668657 25.6694456, -80.3666855 25.6695539, -80.3664795 25.6696545, -80.3662735 25.6697396, -80.3660331 25.6698092, -80.3654409 25.6699484, -80.3645139 25.6701728, -80.3642822 25.6702734, -80.3640676 25.6704049, -80.3638788 25.6705596, -80.3636827 25.6707473)",auto
,21,11105221,1026,39,,114.97047148936143,,,,motorway,1,"LINESTRING (-80.321901 25.898631, -80.3219368 25.8991408, -80.3219301 25.8992517, -80.3219052 25.8993606, -80.3218697 25.8994882, -80.3218022 25.8996463)",auto
,22,11105345,71,1197,,314.3678282651065,,,,motorway,1,"LINESTRING (-80.207702 25.8624156, -80.2077964 25.8630335, -80.2078221 25.8632497, -80.2078994 25.863605, -80.2079749 25.8639405, -80.2080333 25.8642001, -80.2082036 25.8652053)",auto
,23,11105349,2375,1271,,56.46478326173171,,,,motorway,1,"LINESTRING (-80.324005 25.8839318, -80.3240123 25.8838648, -80.3240209 25.8836795, -80.3240123 25.8834246)",auto
,24,11105350,2379,1271,,80.22747091472364,,,,motorway,1,"LINESTRING (-80.3244837 25.8839891, -80.3244157 25.8839343, -80.3242862 25.8838253, -80.324184 25.8837412, -80.3240981 25.8836331, -80.3240123 25.8834246)",auto
,25,11105503,1262,2367,,22.717734930455165,,,,motorway,1,"LINESTRING (-80.322591 25.8262924, -80.3227422 25.82624, -80.3227884 25.8261989)",auto
,26,11105503,2367,2264,,7.907345903001384,,,,motorway,1,"LINESTRING (-80.3227884 25.8261989, -80.3228073 25.8261821, -80.322826 25.826138)",auto
,27,11105503,2264,1261,,35.23331759109463,,,,motorway,1,"LINESTRING (-80.322826 25.826138, -80.3228385 25.8260593, -80.3228385 25.8259588, -80.3227956 25.8258275)",auto
,28,11105507,1191,1192,,154.87909434491345,,,,motorway,1,"LINESTRING (-80.2259639 25.812349, -80.2264641 25.8124346, -80.2266675 25.8124828, -80.2268704 25.8125619, -80.2270008 25.8125996, -80.2271527 25.8126188, -80.2274686 25.812633)",auto
,29,11105859,1077,1210,,688.2315668552675,,,,motorway,1,"LINESTRING (-80.3180857 25.8989329, -80.3185664 25.8990904, -80.3189183 25.8992062, -80.3192273 25.899322, -80.3195964 25.8994996, -80.3199569 25.8997235, -80.3202744 25.8999706, -80.3209783 25.9006964, -80.3214675 25.9012214, -80.3225259 25.9023561, -80.3229609 25.9028041, -80.3231326 25.9029586)",auto
,30,11106011,1185,111,,393.4083471923289,,,,motorway,1,"LINESTRING (-80.1998571 25.7758109, -80.1999417 25.7755356, -80.1999534 25.7753069, -80.1999593 25.7750652, -80.1999585 25.7748854, -80.1999512 25.7747343, -80.1999339 25.7746093, -80.1999156 25.7744919, -80.1998842 25.7743539, -80.1998462 25.7742292, -80.1998037 25.7741075, -80.1997115 25.7738815, -80.199624 25.7736643, -80.1995527 25.77349, -80.1994456 25.773221, -80.1993615 25.7730113, -80.1993102 25.7728756, -80.1992778 25.7727785, -80.1992415 25.772664, -80.1992184 25.7725683, -80.1991711 25.7723931)",auto
Downtown Distributor,31,11106017,78,1181,,629.4527929224018,,55,,motorway,1,"LINESTRING (-80.1989097 25.7712247, -80.1986789 25.7714698, -80.1984082 25.7719961, -80.1983324 25.7721245, -80.1982588 25.7722223, -80.198184 25.7722959, -80.1981099 25.7723624, -80.198034 25.7724152, -80.1979356 25.7724747, -80.1978391 25.7725195, -80.1977371 25.7725568, -80.197632 25.7725845, -80.197544 25.7725943, -80.197425 25.7726, -80.1972903 25.7725881, -80.1971886 25.7725689, -80.1970771 25.772535, -80.1968265 25.7724409, -80.1965086 25.7723213, -80.1961961 25.7722078, -80.195936 25.7721125, -80.1957361 25.7720411, -80.1956045 25.771991, -80.1954934 25.7719578, -80.1953717 25.7719244, -80.1952317 25.7719002, -80.1949556 25.77186, -80.1945318 25.7717923, -80.1940678 25.7717223, -80.1935665 25.7716352)",auto
,32,11106123,79,65,,345.33422255078494,,,,motorway,1,"LINESTRING (-80.2095998 25.9008267, -80.2096578 25.9011283, -80.2096958 25.9015364, -80.209778 25.9024177, -80.2099376 25.9039165)",auto
,33,11106133,1199,80,,365.5551305764204,,,,motorway,1,"LINESTRING (-80.2089439 25.8855772, -80.2088563 25.8871324, -80.208822 25.8882675, -80.2088048 25.8888621)",auto
,34,11106184,1313,1340,,22.536264262707025,,,,motorway,1,"LINESTRING (-80.320876 25.8261278, -80.3206736 25.8262166)",auto
,35,11106184,1340,1343,,9.913484586240957,,,,motorway,1,"LINESTRING (-80.3206736 25.8262166, -80.320622 25.8262927)",auto
,36,11106321,1196,82,,355.91635555499363,,,,motorway,1,"LINESTRING (-80.2079944 25.8581962, -80.2079287 25.8590736, -80.2078908 25.8594498, -80.207865 25.8599441, -80.2078307 25.8602993, -80.2077363 25.8607473, -80.2076848 25.8609945, -80.2076591 25.8611721, -80.2076386 25.861377)",auto
,37,11106427,86,2325,,38.38710528377098,,,,secondary,4,"LINESTRING (-80.3143705 25.8468441, -80.3142739 25.8469614, -80.3142435 25.8469855, -80.3142063 25.8470022, -80.3141595 25.8470142, -80.3141231 25.8470176, -80.3140691 25.8470162)",auto
